Datetime;demand_MW;Price_EUR_MWh;pv_power_1;pv_power_2;pv_power_3
2019-01-01 00:00:00;6968.4210526316;66.88;0;0;0
2019-01-01 01:00:00;6776.8421052632;66;0;0;0
2019-01-01 02:00:00;6626.8421052632;63.64;0;0;0
2019-01-01 03:00:00;6572.1052631579;58.85;0;0;0
2019-01-01 04:00:00;6510;55.47;0;0;0
2019-01-01 05:00:00;6573.6842105263;56;0;0;0
2019-01-01 06:00:00;6655.7894736842;61.09;0;0;0
2019-01-01 07:00:00;6808.4210526316;61.01;0;0;0
2019-01-01 08:00:00;7005.2631578947;61;197.8980576412;307.2007571003;115.5904985918
2019-01-01 09:00:00;7154.7368421053;63;120.7602667409;382.9603549262;773.8145003329
2019-01-01 10:00:00;7181.052631579;63;113.3544786582;1740.7614318465;243.8712948286
2019-01-01 11:00:00;7024.2105263158;64.03;549.9971430837;121.0445356436;1947.911222606
2019-01-01 12:00:00;6870.5263157895;65.88;963.9200952245;741.3197439503;727.9012894919
2019-01-01 13:00:00;6801.052631579;65.01;823.6704355429;731.0467449234;38.8181475338
2019-01-01 14:00:00;6709.4736842105;60.84;93.185108791;37.6197123485;617.2090208605
2019-01-01 15:00:00;6572.6315789474;61.09;20.7101799523;8.3825693448;20.7521987028
2019-01-01 16:00:00;6496.3157894737;63.08;0;0;0
2019-01-01 17:00:00;6690.5263157895;66.66;0;0;0
2019-01-01 18:00:00;7163.6842105263;67.06;0;0;0
2019-01-01 19:00:00;7366.8421052632;67.26;0;0;0
2019-01-01 20:00:00;7348.4210526316;68.07;0;0;0
2019-01-01 21:00:00;7247.3684210526;67.08;0;0;0
2019-01-01 22:00:00;7109.4736842105;64.03;0;0;0
2019-01-01 23:00:00;6895.7894736842;61.74;0;0;0
2019-01-02 00:00:00;6641.052631579;53;0;0;0
2019-01-02 01:00:00;6389.4736842105;48.23;0;0;0
2019-01-02 02:00:00;6242.6315789474;47.23;0;0;0
2019-01-02 03:00:00;6233.6842105263;45.24;0;0;0
2019-01-02 04:00:00;6208.9473684211;45.7;0;0;0
2019-01-02 05:00:00;6264.7368421053;51.1;0;0;0
2019-01-02 06:00:00;6452.1052631579;58.37;0;0;0
2019-01-02 07:00:00;6711.5789473684;63.75;51.4213899038;274.9671557685;198.8862549943
2019-01-02 08:00:00;7020;66.1;49.9031804493;3262.7949784122;282.1718071385
2019-01-02 09:00:00;7142.6315789474;65.88;1417.1907464223;2694.4362598828;3250.4795210282
2019-01-02 10:00:00;7353.6842105263;63.63;234.5060415434;7700.1957192046;477.9061945853
2019-01-02 11:00:00;7524.2105263158;62.8;6971.0028065557;1392.5677238322;66.4063202789
2019-01-02 12:00:00;7536.3157894737;63.16;1262.0179476637;1069.3769424431;5818.15535256
2019-01-02 13:00:00;7472.1052631579;61.5;122.6212092021;4646.7522753267;2541.7656561378
2019-01-02 14:00:00;7373.6842105263;60.69;1544.3965456005;3463.2946108149;203.256848918
2019-01-02 15:00:00;7309.4736842105;62.19;669.6575400764;252.8786451073;356.8993748163
2019-01-02 16:00:00;7274.2105263158;67.1;0;0;0
2019-01-02 17:00:00;7388.4210526316;69.3;0;0;0
2019-01-02 18:00:00;7768.9473684211;69.25;0;0;0
2019-01-02 19:00:00;7892.1052631579;68.07;0;0;0
2019-01-02 20:00:00;7806.3157894737;68.01;0;0;0
2019-01-02 21:00:00;7695.2631578947;66.66;0;0;0
2019-01-02 22:00:00;7448.9473684211;64.28;0;0;0
2019-01-02 23:00:00;7105.2631578947;62.01;0;0;0
2019-01-03 00:00:00;6758.4210526316;54.85;0;0;0
2019-01-03 01:00:00;6563.1578947369;52.19;0;0;0
2019-01-03 02:00:00;6394.7368421053;50.21;0;0;0
2019-01-03 03:00:00;6406.3157894737;50.2;0;0;0
2019-01-03 04:00:00;6496.3157894737;52.19;0;0;0
2019-01-03 05:00:00;6656.8421052632;54.91;0;0;0
2019-01-03 06:00:00;6984.2105263158;66.58;0;0;0
2019-01-03 07:00:00;7623.1578947369;68.03;167.048447006;128.3432113798;794.0265969475
2019-01-03 08:00:00;8014.7368421053;69.12;1984.0263402183;1635.1912421209;1058.5142483276
2019-01-03 09:00:00;8045.2631578947;69.19;3599.4590334;2817.463459457;1317.9300184763
2019-01-03 10:00:00;8046.8421052632;68.01;38.0625233229;1497.2514425626;6750.9786921145
2019-01-03 11:00:00;8082.6315789474;67.2;1834.4236732425;2489.0723167508;3959.4462126734
2019-01-03 12:00:00;8027.3684210526;66.7;2650.2381420703;4921.2337719163;410.3122866801
2019-01-03 13:00:00;8008.9473684211;67;44.0593319526;2736.5127806109;4333.7235621032
2019-01-03 14:00:00;8041.5789473684;68.01;3051.3860209282;1478.4260372137;473.2631965249
2019-01-03 15:00:00;7998.9473684211;68.99;27.8633901459;386.0243364704;853.6875587171
2019-01-03 16:00:00;7896.3157894737;70;0;0;0
2019-01-03 17:00:00;7992.1052631579;71.1;0;0;0
2019-01-03 18:00:00;8275.7894736842;70.55;0;0;0
2019-01-03 19:00:00;8426.8421052632;68.38;0;0;0
2019-01-03 20:00:00;8341.052631579;67.83;0;0;0
2019-01-03 21:00:00;8180;66.1;0;0;0
2019-01-03 22:00:00;7876.3157894737;66.88;0;0;0
2019-01-03 23:00:00;7472.6315789474;67.2;0;0;0
2019-01-04 00:00:00;7090.5263157895;63.75;0;0;0
2019-01-04 01:00:00;6814.2105263158;58.89;0;0;0
2019-01-04 02:00:00;6687.8947368421;54.94;0;0;0
2019-01-04 03:00:00;6633.1578947369;54.85;0;0;0
2019-01-04 04:00:00;6633.6842105263;58;0;0;0
2019-01-04 05:00:00;6812.1052631579;63;0;0;0
2019-01-04 06:00:00;7245.7894736842;68.4;0;0;0
2019-01-04 07:00:00;8026.3157894737;69.71;1.1173574047;0.967598728;4.9483505341
2019-01-04 08:00:00;8515.2631578947;71.06;115.186897481;99.9667879142;31.4745119382
2019-01-04 09:00:00;8531.5789473684;71.06;4.1462880018;138.9068507775;563.466602554
2019-01-04 10:00:00;8580;70.16;441.2172347292;684.6368691879;231.4367887496
2019-01-04 11:00:00;8610;70.01;1102.9565824021;442.3293207616;24.1796188363
2019-01-04 12:00:00;8605.7894736842;69.17;224.9534717894;790.6371931358;54.8328450748
2019-01-04 13:00:00;8501.052631579;69.15;127.2534802165;146.5055347595;439.3580643573
2019-01-04 14:00:00;8500;68.4;26.7780151885;158.0845279379;94.1838988736
2019-01-04 15:00:00;8411.052631579;68.4;8.4619185023;0.0590291805;1.3666289838
2019-01-04 16:00:00;8403.1578947369;69.15;0;0;0
2019-01-04 17:00:00;8608.9473684211;71.06;0;0;0
2019-01-04 18:00:00;9223.1578947369;71.94;0;0;0
2019-01-04 19:00:00;9561.052631579;70.2;0;0;0
2019-01-04 20:00:00;9619.4736842105;68.71;0;0;0
2019-01-04 21:00:00;9589.4736842105;68.68;0;0;0
2019-01-04 22:00:00;9345.7894736842;68.17;0;0;0
2019-01-04 23:00:00;9033.1578947369;71.68;0;0;0
2019-01-05 00:00:00;8707.8947368421;69.5;0;0;0
2019-01-05 01:00:00;8479.4736842105;68.07;0;0;0
2019-01-05 02:00:00;8439.4736842105;66;0;0;0
2019-01-05 03:00:00;8346.3157894737;63.93;0;0;0
2019-01-05 04:00:00;8393.1578947369;62;0;0;0
2019-01-05 05:00:00;8559.4736842105;60.84;0;0;0
2019-01-05 06:00:00;8965.2631578947;62.92;0;0;0
2019-01-05 07:00:00;9671.052631579;60.79;46.6062205764;24.6415289627;131.5041757942
2019-01-05 08:00:00;10031.5789473684;66.92;35.2752483158;1214.7409226667;192.4210883508
2019-01-05 09:00:00;10037.8947368421;69.12;185.8968090659;2584.1384407945;77.9649908064
2019-01-05 10:00:00;10026.8421052632;68.25;2624.2011775346;2012.8268175421;325.3311582567
2019-01-05 11:00:00;10023.6842105263;67.67;2223.8843909261;2151.2002495149;993.7586908923
2019-01-05 12:00:00;9974.7368421053;64;654.5641614006;2396.5456586016;2712.7885659977
2019-01-05 13:00:00;9888.9473684211;61.57;2683.4826531973;1762.9924569497;786.138851853
2019-01-05 14:00:00;9854.7368421053;59.4;836.7945949753;1237.9764241876;1501.9689128371
2019-01-05 15:00:00;9787.3684210526;58.31;519.4199616083;583.8798854385;0.9606122865
2019-01-05 16:00:00;9735.7894736842;67.2;0;0;0
2019-01-05 17:00:00;9806.8421052632;69;0;0;0
2019-01-05 18:00:00;10125.7894736842;68.71;0;0;0
2019-01-05 19:00:00;10261.5789473684;68.07;0;0;0
2019-01-05 20:00:00;10168.9473684211;65.38;0;0;0
2019-01-05 21:00:00;10112.6315789474;65.76;0;0;0
2019-01-05 22:00:00;9880.5263157895;62.8;0;0;0
2019-01-05 23:00:00;9419.4736842105;63.75;0;0;0
2019-01-06 00:00:00;9087.3684210526;54.7;0;0;0
2019-01-06 01:00:00;8869.4736842105;54.05;0;0;0
2019-01-06 02:00:00;8791.5789473684;48.06;0;0;0
2019-01-06 03:00:00;8719.4736842105;48.37;0;0;0
2019-01-06 04:00:00;8806.3157894737;47.17;0;0;0
2019-01-06 05:00:00;8966.3157894737;48.19;0;0;0
2019-01-06 06:00:00;9343.1578947369;50.2;0;0;0
2019-01-06 07:00:00;10016.8421052632;52.2;1052.4839877337;43.6798359942;179.2805756055
2019-01-06 08:00:00;10447.8947368421;54.7;794.380540072;1939.8051030041;1770.6496855907
2019-01-06 09:00:00;10476.8421052632;62;1311.7483382961;3564.9614609635;2848.3659340738
2019-01-06 10:00:00;10473.6842105263;64.01;2816.4904302746;3909.575517169;1776.2094418897
2019-01-06 11:00:00;10360;64.18;1135.3114181681;2898.1914035924;4447.8099415729
2019-01-06 12:00:00;10244.2105263158;64.86;438.3103007385;3353.7865569893;4390.3943102722
2019-01-06 13:00:00;10075.7894736842;64.01;6444.2376482492;662.722912874;235.8814502102
2019-01-06 14:00:00;10001.0526315789;58.31;4344.6897753427;734.4768640952;224.5078065621
2019-01-06 15:00:00;9953.1578947369;54.94;542.9162444417;104.0065819511;964.0632916073
2019-01-06 16:00:00;9933.6842105263;63.43;0;0;0
2019-01-06 17:00:00;10031.5789473684;67.37;0;0;0
2019-01-06 18:00:00;10348.4210526316;67.2;0;0;0
2019-01-06 19:00:00;10492.1052631579;66.03;0;0;0
2019-01-06 20:00:00;10426.3157894737;68;0;0;0
2019-01-06 21:00:00;10340;67.65;0;0;0
2019-01-06 22:00:00;10185.2631578947;65.38;0;0;0
2019-01-06 23:00:00;9916.8421052632;59.59;0;0;0
2019-01-07 00:00:00;9596.8421052632;54.09;0;0;0
2019-01-07 01:00:00;9385.7894736842;52.2;0;0;0
2019-01-07 02:00:00;9363.6842105263;50.9;0;0;0
2019-01-07 03:00:00;9243.6842105263;50.5;0;0;0
2019-01-07 04:00:00;9274.7368421053;50.9;0;0;0
2019-01-07 05:00:00;9310;55.77;0;0;0
2019-01-07 06:00:00;9527.8947368421;68.61;0;0;0
2019-01-07 07:00:00;9732.1052631579;69.15;354.6047359892;88.5800049144;270.5971304296
2019-01-07 08:00:00;10058.9473684211;69.7;228.3914897994;1178.9968708616;868.8498126722
2019-01-07 09:00:00;10274.2105263158;69.49;2504.2246938543;165.5240952608;3088.9830068849
2019-01-07 10:00:00;10348.4210526316;69.01;1484.4636116956;4858.7669068938;1676.9598720773
2019-01-07 11:00:00;10302.6315789474;69;1311.2994009421;3894.8391356428;2710.9464687484
2019-01-07 12:00:00;10112.6315789474;68.74;4066.6222987986;2138.0512267774;337.349444424
2019-01-07 13:00:00;9844.7368421053;66.62;546.4914675628;1563.6366173498;2562.6226230875
2019-01-07 14:00:00;9592.1052631579;64.99;1123.9927550224;225.7609667429;709.1673189015
2019-01-07 15:00:00;9479.4736842105;62.67;135.2733123859;277.8921745576;12.4964950564
2019-01-07 16:00:00;9460;67.04;0;0;0
2019-01-07 17:00:00;9715.7894736842;70.39;0;0;0
2019-01-07 18:00:00;10233.6842105263;70.33;0;0;0
2019-01-07 19:00:00;10542.6315789474;69;0;0;0
2019-01-07 20:00:00;10516.8421052632;67.14;0;0;0
2019-01-07 21:00:00;10494.2105263158;63;0;0;0
2019-01-07 22:00:00;10330;60.84;0;0;0
2019-01-07 23:00:00;10085.7894736842;59.59;0;0;0
2019-01-08 00:00:00;9828.9473684211;54.34;0;0;0
2019-01-08 01:00:00;9633.1578947369;52.1;0;0;0
2019-01-08 02:00:00;9586.8421052632;50.71;0;0;0
2019-01-08 03:00:00;9486.8421052632;50.5;0;0;0
2019-01-08 04:00:00;9530;51.17;0;0;0
2019-01-08 05:00:00;9626.3157894737;54.69;0;0;0
2019-01-08 06:00:00;9730;65.82;0;0;0
2019-01-08 07:00:00;9955.2631578947;67.2;438.3458272893;137.9186653867;54.897703324
2019-01-08 08:00:00;10211.5789473684;68.16;1558.6489341904;720.7551093021;558.2292958408
2019-01-08 09:00:00;10348.9473684211;68.53;13.8748119364;4004.9496832655;1359.1621347981
2019-01-08 10:00:00;10325.2631578947;68.15;7314.4551425844;355.7484329324;58.3406378165
2019-01-08 11:00:00;10123.6842105263;67.95;2623.5837085163;5727.7850834177;483.3122320661
2019-01-08 12:00:00;9987.8947368421;67.97;914.2534933881;3395.7580678854;4362.6601340598
2019-01-08 13:00:00;9826.8421052632;65.48;5202.1326753538;2319.3216342442;359.5151477353
2019-01-08 14:00:00;9624.7368421053;63.13;1161.8650229943;2500.614319284;2196.7757483884
2019-01-08 15:00:00;9417.8947368421;59.99;1880.7737606252;86.2490738038;99.7335989043
2019-01-08 16:00:00;9454.7368421053;67.25;0;0;0
2019-01-08 17:00:00;9661.052631579;69.94;0;0;0
2019-01-08 18:00:00;10192.6315789474;70;0;0;0
2019-01-08 19:00:00;10567.3684210526;68.15;0;0;0
2019-01-08 20:00:00;10638.9473684211;67.25;0;0;0
2019-01-08 21:00:00;10661.5789473684;63.7;0;0;0
2019-01-08 22:00:00;10552.1052631579;58.85;0;0;0
2019-01-08 23:00:00;10335.2631578947;54.09;0;0;0
2019-01-09 00:00:00;10161.5789473684;52.5;0;0;0
2019-01-09 01:00:00;10044.7368421053;49.4;0;0;0
2019-01-09 02:00:00;10023.1578947368;49.6;0;0;0
2019-01-09 03:00:00;10019.4736842105;49.4;0;0;0
2019-01-09 04:00:00;9978.9473684211;49.99;0;0;0
2019-01-09 05:00:00;10111.5789473684;53.28;0;0;0
2019-01-09 06:00:00;10443.1578947368;64.07;0;0;0
2019-01-09 07:00:00;11042.1052631579;67.16;1193.675295322;357.1036856076;1340.0473530704
2019-01-09 08:00:00;11375.7894736842;67.29;1066.4377621767;4150.4193211319;1274.2563080247
2019-01-09 09:00:00;11274.2105263158;67.2;6042.4652301313;1869.9646735694;117.1639216327
2019-01-09 10:00:00;11193.1578947368;67;5139.8014678076;2490.5195461858;806.5711186733
2019-01-09 11:00:00;10915.7894736842;64.97;1639.2647493859;4853.3622970517;1903.1756415625
2019-01-09 12:00:00;10561.5789473684;64.25;2836.1584263314;511.7617525539;4720.8192971147
2019-01-09 13:00:00;10160.5263157895;61.46;1622.1615692032;2283.1098491965;3316.5230496003
2019-01-09 14:00:00;9924.2105263158;58.64;911.1040525224;667.0125530056;3682.4138031387
2019-01-09 15:00:00;9866.3157894737;61.49;1268.9583109802;9.8577080237;573.2463196629
2019-01-09 16:00:00;9787.8947368421;67.05;0;0;0
2019-01-09 17:00:00;9863.6842105263;68.53;0;0;0
2019-01-09 18:00:00;10235.7894736842;69.01;0;0;0
2019-01-09 19:00:00;10440.5263157895;66.58;0;0;0
2019-01-09 20:00:00;10346.8421052632;64.54;0;0;0
2019-01-09 21:00:00;10193.1578947368;62.44;0;0;0
2019-01-09 22:00:00;9970.5263157895;54.7;0;0;0
2019-01-09 23:00:00;9523.1578947369;58.6;0;0;0
2019-01-10 00:00:00;9080;50.49;0;0;0
2019-01-10 01:00:00;8861.5789473684;51.2;0;0;0
2019-01-10 02:00:00;8686.3157894737;48.8;0;0;0
2019-01-10 03:00:00;8562.1052631579;48.5;0;0;0
2019-01-10 04:00:00;8597.3684210526;49.8;0;0;0
2019-01-10 05:00:00;8678.9473684211;57.74;0;0;0
2019-01-10 06:00:00;9008.4210526316;66.18;0;0;0
2019-01-10 07:00:00;9552.1052631579;67.2;278.4721799651;935.8610961347;169.9924912335
2019-01-10 08:00:00;9902.6315789474;68;2841.4322845854;85.5911095807;692.8581665006
2019-01-10 09:00:00;9901.052631579;67.73;1831.884010723;3533.599698678;618.4849152657
2019-01-10 10:00:00;9833.6842105263;67.05;1997.5796607047;2564.242626631;3256.0136079976
2019-01-10 11:00:00;9784.2105263158;66.15;233.2996142067;3709.9730425643;4588.862973229
2019-01-10 12:00:00;9679.4736842105;66.01;2078.5290358656;6058.1341189018;57.5823065659
2019-01-10 13:00:00;9488.9473684211;64.18;3302.4092481209;158.0299456004;3887.4200702788
2019-01-10 14:00:00;9350;63.52;1645.2539060333;2690.5770510575;994.7290262424
2019-01-10 15:00:00;9172.1052631579;64.6;302.3420830422;1414.726694602;269.0430870225
2019-01-10 16:00:00;9021.5789473684;67.2;0;0;0
2019-01-10 17:00:00;9011.5789473684;69;0;0;0
2019-01-10 18:00:00;9295.7894736842;69.69;0;0;0
2019-01-10 19:00:00;9367.8947368421;69.75;0;0;0
2019-01-10 20:00:00;9230;67.73;0;0;0
2019-01-10 21:00:00;9074.2105263158;65.52;0;0;0
2019-01-10 22:00:00;8743.6842105263;63.02;0;0;0
2019-01-10 23:00:00;8322.1052631579;60.84;0;0;0
2019-01-11 00:00:00;7778.4210526316;55.61;0;0;0
2019-01-11 01:00:00;7511.5789473684;52.85;0;0;0
2019-01-11 02:00:00;7316.8421052632;51;0;0;0
2019-01-11 03:00:00;7275.2631578947;49.98;0;0;0
2019-01-11 04:00:00;7256.8421052632;51.6;0;0;0
2019-01-11 05:00:00;7450.5263157895;58.31;0;0;0
2019-01-11 06:00:00;7888.4210526316;68.35;0;0;0
2019-01-11 07:00:00;8428.9473684211;69.01;449.7217593318;1902.4832613353;1253.1426453329
2019-01-11 08:00:00;9028.9473684211;69.45;1463.6996248437;976.4169700262;4424.1161237968
2019-01-11 09:00:00;8995.7894736842;69.01;3718.3008242749;2287.9232560213;2171.7243423706
2019-01-11 10:00:00;8844.7368421053;67.71;306.3611475787;24.3284698599;8210.6952925614
2019-01-11 11:00:00;8793.1578947369;67.69;729.1796936309;633.3915592845;7133.1019810846
2019-01-11 12:00:00;8591.052631579;67.2;211.5900752401;2326.0550186012;5649.396045492
2019-01-11 13:00:00;8454.2105263158;67.66;5650.9283423613;813.1550264119;907.8529272268
2019-01-11 14:00:00;8368.4210526316;66.06;3576.5794519979;963.1319209031;860.8396464323
2019-01-11 15:00:00;8306.3157894737;66.18;227.1155888268;753.7849286246;1135.7056812153
2019-01-11 16:00:00;8213.1578947369;68.07;0;0;0
2019-01-11 17:00:00;8301.5789473684;70;0;0;0
2019-01-11 18:00:00;8556.3157894737;70.45;0;0;0
2019-01-11 19:00:00;8654.7368421053;69.19;0;0;0
2019-01-11 20:00:00;8526.3157894737;67.12;0;0;0
2019-01-11 21:00:00;8366.3157894737;66.03;0;0;0
2019-01-11 22:00:00;8105.2631578947;63.9;0;0;0
2019-01-11 23:00:00;7576.8421052632;67.18;0;0;0
2019-01-12 00:00:00;7034.7368421053;59.86;0;0;0
2019-01-12 01:00:00;6755.2631578947;53.89;0;0;0
2019-01-12 02:00:00;6644.7368421053;51.6;0;0;0
2019-01-12 03:00:00;6552.1052631579;51.4;0;0;0
2019-01-12 04:00:00;6522.1052631579;51.45;0;0;0
2019-01-12 05:00:00;6611.5789473684;52.37;0;0;0
2019-01-12 06:00:00;6963.6842105263;57.49;0;0;0
2019-01-12 07:00:00;7693.1578947369;64;102.1104145494;2404.6220895485;243.9720552354
2019-01-12 08:00:00;8060;68;64.9707189967;587.0922986228;5462.4962877139
2019-01-12 09:00:00;8066.8421052632;68.39;1031.5249964867;1166.2650952051;5383.2353316416
2019-01-12 10:00:00;8003.1578947369;67.13;2904.2115117873;4720.4517528594;408.8133313533
2019-01-12 11:00:00;8012.6315789474;64.69;5146.5105469778;535.2067876126;1997.7502954096
2019-01-12 12:00:00;7905.7894736842;66.12;892.733178065;63.2190790373;6275.6647535644
2019-01-12 13:00:00;7899.4736842105;64.58;5092.7513041735;1006.4880159292;75.148856564
2019-01-12 14:00:00;7823.1578947369;59.86;1554.3100733463;1205.6037244017;1221.9036509188
2019-01-12 15:00:00;7771.5789473684;57.52;217.742118352;36.2342300605;971.2714375875
2019-01-12 16:00:00;7673.6842105263;59.86;0;0;0
2019-01-12 17:00:00;7766.3157894737;68.39;0;0;0
2019-01-12 18:00:00;8026.3157894737;69.45;0;0;0
2019-01-12 19:00:00;8240;69.69;0;0;0
2019-01-12 20:00:00;8207.3684210526;69.45;0;0;0
2019-01-12 21:00:00;8127.8947368421;68.71;0;0;0
2019-01-12 22:00:00;7899.4736842105;67.83;0;0;0
2019-01-12 23:00:00;7532.6315789474;57.48;0;0;0
2019-01-13 00:00:00;7167.3684210526;52.29;0;0;0
2019-01-13 01:00:00;6874.2105263158;50.81;0;0;0
2019-01-13 02:00:00;6769.4736842105;50;0;0;0
2019-01-13 03:00:00;6689.4736842105;49.91;0;0;0
2019-01-13 04:00:00;6681.5789473684;49.91;0;0;0
2019-01-13 05:00:00;6966.3157894737;49.97;0;0;0
2019-01-13 06:00:00;7404.2105263158;50.97;0;0;0
2019-01-13 07:00:00;8104.2105263158;51.31;234.2508442215;204.3737440105;98.7971184348
2019-01-13 08:00:00;8597.3684210526;52.29;231.3450725103;151.4685169504;933.9900252059
2019-01-13 09:00:00;8556.3157894737;61.78;662.8796687139;265.9315600164;1289.7875512697
2019-01-13 10:00:00;8570.5263157895;62.5;799.5181371259;824.0942980489;855.2740908251
2019-01-13 11:00:00;8538.9473684211;63.15;939.4113859343;1015.9899495871;709.1644864786
2019-01-13 12:00:00;8435.7894736842;66;1466.2467908372;136.580170985;527.5833055111
2019-01-13 13:00:00;8350.5263157895;66;683.2818251976;164.9302864416;749.7262590276
2019-01-13 14:00:00;8296.8421052632;63.67;152.8940640897;475.6389111675;458.9077647428
2019-01-13 15:00:00;8269.4736842105;60.82;63.731992473;7.8101932338;67.5029149599
2019-01-13 16:00:00;8184.2105263158;64.39;0;0;0
2019-01-13 17:00:00;8208.4210526316;68.52;0;0;0
2019-01-13 18:00:00;8548.9473684211;70.11;0;0;0
2019-01-13 19:00:00;8664.2105263158;71.69;0;0;0
2019-01-13 20:00:00;8555.2631578947;71.69;0;0;0
2019-01-13 21:00:00;8423.1578947368;70.01;0;0;0
2019-01-13 22:00:00;8195.7894736842;68;0;0;0
2019-01-13 23:00:00;7858.9473684211;60;0;0;0
2019-01-14 00:00:00;7546.3157894737;51.91;0;0;0
2019-01-14 01:00:00;7270.5263157895;51.41;0;0;0
2019-01-14 02:00:00;7093.6842105263;50.81;0;0;0
2019-01-14 03:00:00;7035.7894736842;50.47;0;0;0
2019-01-14 04:00:00;7032.6315789474;51.31;0;0;0
2019-01-14 05:00:00;7042.6315789474;56.2;0;0;0
2019-01-14 06:00:00;7191.5789473684;66.49;0;0;0
2019-01-14 07:00:00;7481.5789473684;67.83;143.0849130207;40.2516987083;4.5201189378
2019-01-14 08:00:00;7775.7894736842;68.07;256.9261776616;357.4255804643;214.9762618741
2019-01-14 09:00:00;7962.6315789474;67.27;1172.743731962;48.3572778242;359.9766942138
2019-01-14 10:00:00;8114.7368421053;67;294.756546074;100.3511178919;1954.7249107009
2019-01-14 11:00:00;8315.7894736842;67.2;1170.6341952066;679.4242814805;1300.6244519796
2019-01-14 12:00:00;8262.1052631579;66.42;240.735912998;2648.5480090851;337.7706005835
2019-01-14 13:00:00;8215.7894736842;64.33;661.9020299658;288.3846791392;1565.018856895
2019-01-14 14:00:00;8107.8947368421;62.56;716.7600977356;339.702631383;100.6029295481
2019-01-14 15:00:00;7977.3684210526;62.84;11.8007992512;53.957650557;56.8908568585
2019-01-14 16:00:00;7924.7368421053;68.07;0;0;0
2019-01-14 17:00:00;7966.8421052632;71.64;0;0;0
2019-01-14 18:00:00;8152.1052631579;72.52;0;0;0
2019-01-14 19:00:00;8227.8947368421;71.81;0;0;0
2019-01-14 20:00:00;8082.6315789474;70.11;0;0;0
2019-01-14 21:00:00;7981.052631579;68.4;0;0;0
2019-01-14 22:00:00;7737.8947368421;65.54;0;0;0
2019-01-14 23:00:00;7476.8421052632;60;0;0;0
2019-01-15 00:00:00;7164.7368421053;56.2;0;0;0
2019-01-15 01:00:00;6950.5263157895;54.9;0;0;0
2019-01-15 02:00:00;6793.1578947369;54.9;0;0;0
2019-01-15 03:00:00;6747.8947368421;54.9;0;0;0
2019-01-15 04:00:00;6720;57.57;0;0;0
2019-01-15 05:00:00;6756.3157894737;66.01;0;0;0
2019-01-15 06:00:00;6872.1052631579;68.65;0;0;0
2019-01-15 07:00:00;7101.5789473684;70.16;21.0119459937;396.7032142448;139.8743124282
2019-01-15 08:00:00;7377.8947368421;70.11;1252.953793963;1524.1825009503;175.2435157534
2019-01-15 09:00:00;7610;71.04;4348.3019951183;7.6561589444;1628.147764604
2019-01-15 10:00:00;7738.9473684211;70.11;4846.3089168133;2346.3642358285;1759.1774613583
2019-01-15 11:00:00;7720;69.43;3471.4680277477;3603.4372727201;2091.2323435322
2019-01-15 12:00:00;7699.4736842105;69.43;758.6317820482;3430.7152452208;4719.3282367311
2019-01-15 13:00:00;7659.4736842105;69.13;2078.2691350331;4507.648136892;1530.4608134082
2019-01-15 14:00:00;7580.5263157895;68.99;3692.8737118738;2170.7493369749;278.8647464847
2019-01-15 15:00:00;7451.052631579;69.08;642.996213268;891.9190230771;439.8662603216
2019-01-15 16:00:00;7513.6842105263;71.52;0;0;0
2019-01-15 17:00:00;7631.052631579;74.05;0;0;0
2019-01-15 18:00:00;7953.6842105263;74.74;0;0;0
2019-01-15 19:00:00;8156.8421052632;72.92;0;0;0
2019-01-15 20:00:00;8063.1578947369;72.71;0;0;0
2019-01-15 21:00:00;8003.1578947369;71.88;0;0;0
2019-01-15 22:00:00;7845.7894736842;70.16;0;0;0
2019-01-15 23:00:00;7614.2105263158;70.16;0;0;0
2019-01-16 00:00:00;7320.5263157895;68.4;0;0;0
2019-01-16 01:00:00;7118.4210526316;66;0;0;0
2019-01-16 02:00:00;7006.8421052632;63.93;0;0;0
2019-01-16 03:00:00;6992.6315789474;61.07;0;0;0
2019-01-16 04:00:00;7023.1578947369;63.93;0;0;0
2019-01-16 05:00:00;7184.2105263158;68.07;0;0;0
2019-01-16 06:00:00;7535.7894736842;70.3;0;0;0
2019-01-16 07:00:00;8036.8421052632;71.69;10.557745152;59.1722830244;49.7012998237
2019-01-16 08:00:00;8464.2105263158;72.47;258.5328618102;68.7300378743;80.5267756488
2019-01-16 09:00:00;8546.3157894737;72.2;194.9338038696;163.6695248812;299.3022932492
2019-01-16 10:00:00;8622.1052631579;71.04;80.0201200735;318.4380700201;715.3935799064
2019-01-16 11:00:00;8702.6315789474;70.04;1132.3720347026;32.3721877799;271.5702061842
2019-01-16 12:00:00;8613.6842105263;70;923.8855270201;237.3272611421;43.5733745045
2019-01-16 13:00:00;8497.3684210526;68.71;6.0438127445;575.3395403376;160.1776709179
2019-01-16 14:00:00;8335.7894736842;68.29;20.923810281;191.0266024498;127.7872032692
2019-01-16 15:00:00;8165.2631578947;68.29;3.7817423858;20.367562424;7.0597891902
2019-01-16 16:00:00;8108.9473684211;69.59;0;0;0
2019-01-16 17:00:00;8104.2105263158;72.33;0;0;0
2019-01-16 18:00:00;8465.2631578947;72.95;0;0;0
2019-01-16 19:00:00;8644.2105263158;72.2;0;0;0
2019-01-16 20:00:00;8642.1052631579;72.99;0;0;0
2019-01-16 21:00:00;8483.1578947369;71.59;0;0;0
