time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid
2019-01-01 00:00:00,0.0,1,0,9.5,0,0,20.0,0.5861111111111111,1,2,0.0,0,0,9.5,0,20.0,20,0.0,1,1,2,-10.0,0.0,10.0,0.0
2019-01-01 01:00:00,0.0,1,0,11.8,1,1,8.2,0.5804166666666666,1,2,0.0,0,0,11.8,1,20.0,20,0.0,1,1,2,-10.0,0.0,0.0,0.0
2019-01-01 02:00:00,0.0,1,0,10.93,1,1,9.07,0.5741180555555554,1,2,0.0,0,0,10.93,1,20.0,20,0.0,1,1,2,-10.0,0.0,0.0,0.0
2019-01-01 03:00:00,0.0,0,0,10.39,0,0,-20.0,0.5880069444444443,1,1,40.0,1,0,10.39,0,20.0,20,0.0,1,1,2,0.0,0.0,-10.0,-20.0
2019-01-01 04:00:00,0.0,0,0,8.62,0,0,20.0,0.5741180555555555,1,2,0.0,0,1,8.62,0,20.0,20,0.0,1,1,2,0.0,0.0,10.0,0.0
2019-01-01 05:00:00,0.0,0,0,8.62,1,0,11.38,0.5662152777777777,1,2,0.0,0,0,8.62,0,20.0,20,0.0,1,1,2,0.0,-10.0,10.0,0.0
2019-01-01 06:00:00,0.0,0,0,8.23,1,0,0.0,0.5662152777777777,1,0,11.77,1,0,8.23,0,20.0,20,0.0,1,1,2,0.0,-10.0,-10.0,-20.0
2019-01-01 07:00:00,16.31,0,1,11.46,1,1,8.54,0.5602847222222221,1,2,0.0,0,1,27.77,2,20.0,20,0.0,1,1,2,0.0,0.0,0.0,0.0
2019-01-01 08:00:00,31.5,0,3,22.81,1,2,-2.8099999999999987,0.5622361111111109,1,1,0.0,0,0,54.31,5,20.0,20,0.0,1,1,2,-20.0,10.0,10.0,0.0
2019-01-01 09:00:00,44.55,0,4,23.66,1,2,-3.66,0.5647777777777776,1,1,0.0,0,0,68.21,5,20.0,20,0.0,1,1,2,-30.0,10.0,10.0,0.0
2019-01-01 10:00:00,54.56,1,5,18.16,0,1,34.56,0.5407777777777777,1,2,0.0,0,0,72.72,5,89.12,20,69.12,5,1,2,40.0,0.0,-40.0,0.0
2019-01-01 11:00:00,60.85,1,5,25.76,1,2,0.0,0.5407777777777777,1,0,0.0,0,0,86.61,5,86.61,20,66.61,5,1,2,40.0,10.0,0.0,0.0
2019-01-01 12:00:00,63.0,1,5,24.66,0,2,-43.0,0.5706388888888888,1,1,0.0,0,0,87.66,5,20.0,20,0.0,1,1,2,40.0,-10.0,40.0,0.0
2019-01-01 13:00:00,60.85,1,5,19.7,1,1,0.0,0.5706388888888888,1,0,0.0,0,0,80.55,5,80.55,20,60.55,5,1,2,40.0,0.0,0.0,0.0
2019-01-01 14:00:00,54.56,1,5,19.45,0,1,34.56,0.5466388888888888,1,2,0.0,0,0,74.01,5,89.12,20,69.12,5,1,2,40.0,0.0,-40.0,0.0
2019-01-01 15:00:00,44.55,0,4,19.47,1,1,0.5300000000000011,0.5462708333333333,1,2,0.0,0,0,64.02,5,20.0,20,0.0,1,1,2,-30.0,0.0,0.0,0.0
2019-01-01 16:00:00,31.5,1,3,20.43,0,1,0.0,0.5462708333333333,1,0,0.0,0,0,51.93,4,31.5,20,11.5,3,1,2,20.0,0.0,0.0,0.0
2019-01-01 17:00:00,16.31,0,1,22.2,1,2,0.0,0.5462708333333333,1,0,2.1999999999999993,1,0,38.51,3,24.4,20,4.399999999999999,2,1,2,0.0,10.0,0.0,-20.0
2019-01-01 18:00:00,0.0,0,0,21.46,1,2,0.0,0.5462708333333333,1,0,0.0,0,1,21.46,2,21.46,20,1.4600000000000009,2,1,2,0.0,10.0,0.0,0.0
2019-01-01 19:00:00,0.0,0,0,20.33,0,1,20.0,0.5323819444444443,1,2,0.0,0,0,20.33,1,20.0,20,0.0,1,1,2,0.0,0.0,10.0,0.0
2019-01-01 20:00:00,0.0,0,0,22.89,0,2,20.0,0.5184930555555554,1,2,0.0,0,0,22.89,2,20.0,20,0.0,1,1,2,0.0,-10.0,10.0,0.0
2019-01-01 21:00:00,0.0,1,0,19.12,1,1,-0.879999999999999,0.5191041666666665,1,1,0.0,0,0,19.12,1,18.240000000000002,20,-1.759999999999998,1,1,2,-10.0,0.0,0.0,0.0
2019-01-01 22:00:00,0.0,1,0,20.34,0,1,20.0,0.5052152777777776,1,2,0.0,0,0,20.34,1,20.0,20,0.0,1,1,2,-10.0,0.0,10.0,0.0
