time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid
2019-01-01 00:00:00,0.0,0,0,24.61,1,1,6.289999999999999,0.5956319444444444,1,2,12.579999999999998,1,1,24.61,1,43.48,18.32,25.159999999999997,2,0,2.0,0.0,10.0,-10.0,-20.0
2019-01-01 01:00:00,0.0,0,0,25.22,0,1,-20.3,0.6097291666666667,1,1,40.6,1,1,25.22,1,20.3,20.3,0.0,0,0,2.0,0.0,-10.0,10.0,-20.0
2019-01-01 02:00:00,0.0,1,0,22.83,0,1,0.0,0.6097291666666667,1,0,0.0,0,1,22.83,1,0.0,21.07,-21.07,0,0,2.0,0.0,-10.0,0.0,0.0
2019-01-01 03:00:00,0.0,0,0,26.21,0,1,20.52,0.5954791666666667,1,2,0.0,0,0,26.21,1,20.52,20.52,0.0,0,0,2.0,0.0,-10.0,-10.0,0.0
2019-01-01 04:00:00,0.0,0,0,25.45,1,1,7.329999999999998,0.5903888888888889,1,2,14.659999999999997,1,0,25.45,1,47.44,18.12,29.319999999999997,2,0,2.0,0.0,10.0,-10.0,-20.0
2019-01-01 05:00:00,0.0,1,0,23.71,1,1,-4.390000000000001,0.5934375,1,1,0.0,0,1,23.71,1,19.32,19.32,0.0,0,0,2.0,0.0,10.0,10.0,0.0
2019-01-01 06:00:00,3.37,1,0,24.45,1,1,8.129999999999999,0.5877916666666666,1,2,16.259999999999998,1,0,27.82,1,52.21,19.69,32.519999999999996,2,0,2.0,0.0,10.0,-10.0,-20.0
2019-01-01 07:00:00,8.12,1,0,24.27,0,1,-10.950000000000001,0.5953958333333333,1,1,21.900000000000002,1,1,32.39,1,19.07,19.07,0.0,0,0,2.0,-10.0,0.0,0.0,-20.0
2019-01-01 08:00:00,16.68,0,0,23.32,1,1,1.9400000000000013,0.5940486111111111,1,2,0.0,0,1,40.0,1,25.26,21.38,3.8800000000000026,1,1,2.0,0.0,10.0,-10.0,0.0
2019-01-01 09:00:00,29.21,0,1,24.97,1,1,6.719999999999999,0.5893819444444444,1,2,0.0,0,0,54.18,2,31.689999999999998,18.25,13.439999999999998,1,0,2.0,-10.0,10.0,-20.0,0.0
2019-01-01 10:00:00,43.57,0,2,19.66,0,0,0.0,0.5893819444444444,1,0,20.91,1,0,63.230000000000004,2,20.91,20.91,0.0,0,0,2.0,-20.0,0.0,0.0,-20.0
2019-01-01 11:00:00,55.39,1,2,21.8,0,1,0.0,0.5893819444444444,1,0,34.49,1,1,77.19,3,89.88,20.9,68.97999999999999,4,0,2.0,-30.0,0.0,-20.0,-20.0
2019-01-01 12:00:00,60.0,1,2,18.47,1,0,-44.55,0.6203194444444443,1,1,89.1,1,1,78.47,3,123.02,123.02,0.0,5,5,2.0,-30.0,-50.0,-20.0,-20.0
2019-01-01 13:00:00,55.39,0,2,16.76,1,0,101.71,0.5496874999999998,1,2,0.0,0,1,72.15,3,118.47,118.47,0.0,5,5,2.0,0.0,-50.0,20.0,0.0
2019-01-01 14:00:00,43.57,0,2,15.03,0,0,126.78,0.46164583333333314,1,2,0.0,1,0,58.6,2,126.78,126.78,0.0,5,5,2.0,0.0,0.0,30.0,-20.0
2019-01-01 15:00:00,29.21,1,1,13.63,1,0,0.0,0.46164583333333314,1,0,0.0,0,1,42.84,2,42.84,109.1,-66.25999999999999,2,5,2.0,-40.0,-50.0,-30.0,0.0
2019-01-01 16:00:00,16.68,1,0,11.19,1,0,-100.26999999999998,0.5312777777777776,1,1,0.0,0,0,27.869999999999997,1,-72.39999999999998,128.14,-200.53999999999996,0,5,2.0,-50.0,-50.0,-40.0,0.0
2019-01-01 17:00:00,8.12,0,0,9.78,0,0,0.0,0.5312777777777776,1,0,114.57,1,0,17.9,0,114.57,114.57,0.0,5,5,2.0,0.0,0.0,-50.0,-20.0
2019-01-01 18:00:00,3.37,0,0,7.79,0,0,120.23,0.44778472222222204,1,2,0.0,1,1,11.16,0,120.23,120.23,0.0,5,5,2.0,0.0,0.0,50.0,-20.0
2019-01-01 19:00:00,0.0,1,0,6.1,1,0,0.0,0.44778472222222204,1,0,117.17,1,1,6.1,0,123.27,123.27,0.0,5,5,2.0,-50.0,-50.0,-50.0,-20.0
2019-01-01 20:00:00,0.0,1,0,4.84,0,0,108.18,0.372659722222222,1,2,0.0,0,1,4.84,0,108.18,108.18,0.0,5,5,2.0,-50.0,0.0,50.0,0.0
2019-01-01 21:00:00,0.0,0,0,3.21,1,0,112.93,0.29423611111111087,1,2,0.0,1,0,3.21,0,116.14,116.14,0.0,5,5,2.0,0.0,-50.0,-100.0,5.0
2019-01-01 22:00:00,0.0,0,0,1.55,0,0,0.0,0.29423611111111087,0,0,0.0,0,1,1.55,0,0.0,118.62,-118.62,0,5,2.0,0.0,0.0,0.0,-20.0
