time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-01-01 00:00:00,0.0,0,0,24.61,1,1,6.289999999999999,0.5956319444444444,1,2,12.579999999999998,1,1,24.61,1,43.48,18.32,25.159999999999997,2,0,2.0,0.0,10.0,-10.0,-20.0,10
2019-01-01 01:00:00,0.0,1,0,25.22,1,1,0.0,0.5956319444444444,1,0,4.919999999999998,1,1,25.22,1,30.139999999999997,20.3,9.839999999999996,1,0,2.0,0.0,10.0,0.0,-20.0,10
2019-01-01 02:00:00,0.0,0,0,22.83,1,1,1.759999999999998,0.5944097222222222,1,2,3.519999999999996,1,1,22.83,1,13.109999999999992,6.07,7.039999999999992,0,0,2.0,0.0,10.0,-10.0,-20.0,-10
2019-01-01 03:00:00,0.0,1,0,26.21,0,1,0.0,0.5944097222222222,1,0,0.0,0,1,26.21,1,0.0,20.52,-20.52,0,0,2.0,0.0,-10.0,0.0,0.0,10
2019-01-01 04:00:00,0.0,1,0,25.45,0,1,0.0,0.5944097222222222,1,0,18.12,1,0,25.45,1,18.12,18.12,0.0,0,0,2.0,0.0,-10.0,0.0,-20.0,10
2019-01-01 05:00:00,0.0,0,0,23.71,1,1,-4.390000000000001,0.5974583333333333,1,1,0.0,0,1,23.71,1,19.32,19.32,0.0,0,0,2.0,0.0,10.0,10.0,0.0,10
2019-01-01 06:00:00,3.37,0,0,24.45,1,1,-4.759999999999998,0.6007638888888889,1,1,0.0,1,0,27.82,1,4.690000000000001,4.690000000000001,0.0,0,0,2.0,0.0,10.0,10.0,-20.0,-10
2019-01-01 07:00:00,8.12,0,0,24.27,0,1,19.07,0.5875208333333333,1,2,0.0,0,1,32.39,1,19.07,19.07,0.0,0,0,2.0,0.0,0.0,0.0,0.0,10
2019-01-01 08:00:00,16.68,1,0,23.32,1,1,18.62,0.5745902777777777,1,2,0.0,0,0,40.0,1,43.620000000000005,6.379999999999999,37.24000000000001,2,1,2.0,0.0,10.0,-10.0,0.0,-10
2019-01-01 09:00:00,29.21,1,1,24.97,1,1,0.0,0.5745902777777777,1,0,0.0,0,0,54.18,2,39.18,3.25,35.93,1,0,2.0,10.0,10.0,0.0,0.0,-10
2019-01-01 10:00:00,43.57,1,2,19.66,1,0,-42.32000000000001,0.6039791666666666,1,1,0.0,0,0,63.230000000000004,2,5.909999999999997,5.91,-3.552713678800501e-15,0,0,2.0,20.0,0.0,20.0,0.0,-10
2019-01-01 11:00:00,55.39,0,2,21.8,1,1,0.9000000000000021,0.6033541666666666,1,2,1.8000000000000043,1,0,77.19,3,9.500000000000007,5.899999999999999,3.6000000000000085,0,0,2.0,0.0,-40.0,20.0,-20.0,-10
2019-01-01 12:00:00,60.0,1,2,18.47,1,0,44.55,0.5724166666666667,1,2,0.0,1,1,78.47,3,123.02,123.02,0.0,5,5,2.0,-30.0,-50.0,20.0,-20.0,10
2019-01-01 13:00:00,55.39,0,2,16.76,1,0,0.0,0.5724166666666667,1,0,101.71,1,1,72.15,3,118.47,118.47,0.0,5,5,2.0,0.0,-50.0,-20.0,-20.0,10
2019-01-01 14:00:00,43.57,0,2,15.03,0,0,126.78,0.484375,1,2,0.0,1,1,58.6,2,126.78,126.78,0.0,5,5,2.0,0.0,0.0,30.0,-20.0,10
2019-01-01 15:00:00,29.21,1,1,13.63,0,0,-79.88999999999999,0.5398541666666666,1,1,159.77999999999997,1,1,42.84,2,94.1,94.1,0.0,4,5,2.0,-40.0,0.0,-30.0,-20.0,-10
2019-01-01 16:00:00,16.68,0,0,11.19,0,0,128.14,0.45086805555555554,1,2,0.0,1,1,27.869999999999997,1,128.14,128.14,0.0,5,5,2.0,0.0,0.0,40.0,-97.490802377,10
2019-01-01 17:00:00,8.12,1,0,9.78,0,0,106.44999999999999,0.3769444444444444,1,2,0.0,0,1,17.9,0,99.57,99.57,0.0,4,5,9.7490802377,-50.0,0.0,50.0,0.0,-10
2019-01-01 18:00:00,3.37,1,0,7.79,1,0,109.07000000000001,0.30120138888888887,1,2,0.0,1,0,11.16,0,120.23,120.23,0.0,5,5,10.9014286128,-50.0,-50.0,-100.0,0.9556585989241063,-10
2019-01-01 19:00:00,0.0,0,0,6.1,0,0,0.0,0.30120138888888887,0,0,123.27,1,1,6.1,0,108.27,108.27,0.0,5,5,10.4639878836,0.0,0.0,0.0,0.9806501093364602,10
2019-01-01 20:00:00,0.0,1,0,4.84,0,0,0.0,0.30120138888888887,0,0,0.0,0,1,4.84,0,-15.0,93.18,-108.18,0,5,10.1973169684,-50.0,0.0,0.0,-93.120372809,10
2019-01-01 21:00:00,0.0,1,0,3.21,0,0,0.0,0.30120138888888887,0,0,116.14,1,0,3.21,0,116.14,116.14,0.0,5,5,9.3120372809,-50.0,0.0,0.0,1.073884425367438,-10
2019-01-01 22:00:00,0.0,1,0,1.55,1,0,0.0,0.30120138888888887,0,0,0.0,0,1,1.55,0,-13.45,103.62,-117.07000000000001,0,5,9.3119890407,-50.0,-50.0,0.0,-91.161672243,10
