time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid
2019-01-01 00:00:00,0.0,0,0,24.61,0,1,18.32,0.5872777777777778,1,2,0.0,1,0,24.61,1,18.32,18.32,0.0,0,0,2.0,0.0,-10.0,-10.0,-20.0
2019-01-01 01:00:00,0.0,0,0,25.22,1,1,4.919999999999998,0.5838611111111112,1,2,9.839999999999996,1,1,25.22,1,24.97999999999999,5.300000000000001,19.67999999999999,1,0,2.0,0.0,10.0,-10.0,-20.0
2019-01-01 02:00:00,0.0,0,0,22.83,0,1,0.0,0.5838611111111112,1,0,21.07,1,1,22.83,1,21.07,21.07,0.0,0,0,2.0,0.0,-10.0,0.0,-20.0
2019-01-01 03:00:00,0.0,0,0,26.21,1,1,0.0,0.5838611111111112,1,0,5.690000000000001,1,1,26.21,1,31.900000000000002,20.52,11.380000000000003,1,0,2.0,0.0,10.0,0.0,-20.0
2019-01-01 04:00:00,0.0,0,0,25.45,1,1,0.0,0.5838611111111112,1,0,7.329999999999998,1,1,25.45,1,32.78,18.12,14.66,1,0,2.0,0.0,10.0,0.0,-20.0
2019-01-01 05:00:00,0.0,0,0,23.71,1,1,4.390000000000001,0.5808125000000001,1,2,8.780000000000001,1,1,23.71,1,36.88,19.32,17.560000000000002,1,0,2.0,0.0,10.0,-10.0,-20.0
2019-01-01 06:00:00,3.37,1,0,24.45,1,1,0.0,0.5808125000000001,1,0,8.129999999999999,1,1,27.82,1,20.950000000000003,4.690000000000001,16.26,0,0,2.0,0.0,10.0,0.0,-20.0
2019-01-01 07:00:00,8.12,0,0,24.27,1,1,0.0,0.5808125000000001,1,0,0.0,0,1,32.39,1,24.27,19.07,5.199999999999999,1,0,2.0,0.0,0.0,0.0,0.0
2019-01-01 08:00:00,16.68,1,0,23.32,0,1,4.699999999999999,0.5775486111111111,1,2,0.0,1,0,40.0,1,6.379999999999999,6.379999999999999,0.0,0,1,2.0,0.0,-10.0,-10.0,-20.0
2019-01-01 09:00:00,29.21,1,1,24.97,1,1,0.0,0.5775486111111111,1,0,0.0,0,1,54.18,2,39.18,3.25,35.93,1,0,2.0,10.0,10.0,0.0,0.0
2019-01-01 10:00:00,43.57,1,2,19.66,1,0,42.32000000000001,0.5481597222222222,1,2,0.0,0,0,63.230000000000004,2,105.55000000000001,20.91,84.64000000000001,4,0,2.0,20.0,0.0,-20.0,0.0
2019-01-01 11:00:00,55.39,0,2,21.8,1,1,0.9000000000000021,0.5475347222222222,1,2,0.0,0,0,77.19,3,7.700000000000003,5.899999999999999,1.8000000000000043,0,0,2.0,0.0,-40.0,20.0,0.0
2019-01-01 12:00:00,60.0,0,2,18.47,0,0,-123.02,0.6329652777777778,1,1,0.0,0,0,78.47,3,-138.01999999999998,108.02,-246.03999999999996,0,5,2.0,0.0,0.0,-20.0,0.0
2019-01-01 13:00:00,55.39,0,2,16.76,1,0,0.0,0.6329652777777778,1,0,101.71,1,0,72.15,3,118.47,118.47,0.0,5,5,2.0,0.0,-50.0,-20.0,-20.0
2019-01-01 14:00:00,43.57,1,2,15.03,0,0,-83.21000000000001,0.6907500000000001,1,1,166.42000000000002,1,1,58.6,2,126.78,126.78,0.0,5,5,2.0,-30.0,0.0,-60.0,-20.0
2019-01-01 15:00:00,29.21,1,1,13.63,0,0,0.0,0.6907500000000001,2,0,79.88999999999999,1,1,42.84,2,94.1,94.1,0.0,4,5,2.0,-40.0,0.0,-60.0,-20.0
2019-01-01 16:00:00,16.68,1,0,11.19,1,0,-100.26999999999998,0.7603819444444446,2,1,200.53999999999996,1,1,27.869999999999997,1,128.14,128.14,0.0,5,5,2.0,-50.0,-50.0,-80.0,-97.490802377
2019-01-01 17:00:00,8.12,1,0,9.78,1,0,-96.66999999999999,0.8275138888888891,2,1,0.0,0,1,17.9,0,-93.76999999999998,99.57,-193.33999999999997,0,5,9.7490802377,-50.0,-50.0,-100.0,0.0
2019-01-01 18:00:00,3.37,1,0,7.79,0,0,-116.86,0.9086666666666668,2,1,0.0,0,0,11.16,0,-113.49,120.23,-233.72,0,5,10.9014286128,-50.0,0.0,-100.0,0.0
2019-01-01 19:00:00,0.0,1,0,6.1,0,0,123.27,0.8230625000000001,2,2,0.0,0,0,6.1,0,108.27,108.27,0.0,5,5,10.4639878836,-50.0,0.0,100.0,0.0
2019-01-01 20:00:00,0.0,0,0,4.84,1,0,-103.34,0.894826388888889,2,1,206.68,1,0,4.84,0,108.18,108.18,0.0,5,5,10.1973169684,0.0,-50.0,-100.0,-93.120372809
2019-01-01 21:00:00,0.0,1,0,3.21,0,0,-116.14,0.9754791666666669,2,1,232.28,1,1,3.21,0,116.14,116.14,0.0,5,5,9.3120372809,-50.0,0.0,-100.0,-93.119890407
2019-01-01 22:00:00,0.0,1,0,1.55,1,0,-117.07000000000001,1.0,2,1,0.0,0,1,1.55,0,-115.52000000000001,118.62,-234.14000000000001,0,5,9.3119890407,-50.0,-50.0,-100.0,0.0
