time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-01-01 00:00:00,0.0,0,0,24.61,1,1,6.289999999999999,0.5956319444444444,1,2,0.0,0,0,24.61,1,30.9,18.32,12.579999999999998,1,0,2.0,0.0,10.0,-10.0,0.0,10
2019-01-01 01:00:00,0.0,0,0,25.22,0,1,-20.3,0.6097291666666667,1,1,0.0,0,0,25.22,1,-20.3,20.3,-40.6,0,0,2.0,0.0,-10.0,10.0,0.0,10
2019-01-01 02:00:00,0.0,1,0,22.83,1,1,0.0,0.6097291666666667,1,0,0.0,0,0,22.83,1,7.829999999999998,6.07,1.759999999999998,0,0,2.0,0.0,10.0,0.0,0.0,-10
2019-01-01 03:00:00,0.0,0,0,26.21,1,1,-5.690000000000001,0.6136805555555556,1,1,0.0,1,0,26.21,1,5.52,5.52,0.0,0,0,2.0,0.0,10.0,10.0,-20.0,-10
2019-01-01 04:00:00,0.0,0,0,25.45,1,1,0.0,0.6136805555555556,1,0,0.0,0,1,25.45,1,25.45,18.12,7.329999999999998,1,0,2.0,0.0,10.0,0.0,0.0,10
2019-01-01 05:00:00,0.0,0,0,23.71,1,1,4.390000000000001,0.6106319444444445,1,2,0.0,0,0,23.71,1,28.1,19.32,8.780000000000001,1,0,2.0,0.0,10.0,-10.0,0.0,10
2019-01-01 06:00:00,3.37,0,0,24.45,1,1,0.0,0.6106319444444445,1,0,0.0,0,0,27.82,1,24.45,19.69,4.759999999999998,1,0,2.0,0.0,10.0,0.0,0.0,10
2019-01-01 07:00:00,8.12,0,0,24.27,0,1,-19.07,0.6238750000000001,1,1,0.0,0,0,32.39,1,-34.07,4.07,-38.14,0,0,2.0,0.0,0.0,0.0,0.0,-10
2019-01-01 08:00:00,16.68,0,0,23.32,1,1,1.9400000000000013,0.6225277777777778,1,2,3.8800000000000026,1,0,40.0,1,29.140000000000004,21.38,7.760000000000005,1,1,2.0,0.0,10.0,-10.0,-20.0,10
2019-01-01 09:00:00,29.21,1,1,24.97,1,1,-35.93,0.6474791666666667,1,1,0.0,0,1,54.18,2,18.25,18.25,0.0,0,0,2.0,10.0,10.0,20.0,0.0,10
2019-01-01 10:00:00,43.57,1,2,19.66,0,0,22.66,0.6317430555555557,1,2,0.0,0,0,63.230000000000004,2,66.23,20.91,45.32000000000001,3,0,2.0,20.0,0.0,-20.0,0.0,10
2019-01-01 11:00:00,55.39,1,2,21.8,0,1,34.49,0.6077916666666667,1,2,0.0,0,0,77.19,3,89.88,20.9,68.97999999999999,4,0,2.0,-30.0,0.0,20.0,0.0,10
2019-01-01 12:00:00,60.0,0,2,18.47,0,0,0.0,0.6077916666666667,1,0,0.0,0,0,78.47,3,-15.0,108.02,-123.02,0,5,2.0,0.0,0.0,-20.0,0.0,-10
2019-01-01 13:00:00,55.39,0,2,16.76,0,0,0.0,0.6077916666666667,1,0,0.0,0,0,72.15,3,0.0,118.47,-118.47,0,5,2.0,0.0,0.0,-20.0,0.0,10
2019-01-01 14:00:00,43.57,0,2,15.03,1,0,111.75,0.5301875000000001,1,2,0.0,0,0,58.6,2,126.78,126.78,0.0,5,5,2.0,0.0,-50.0,30.0,0.0,10
2019-01-01 15:00:00,29.21,1,1,13.63,0,0,79.88999999999999,0.4747083333333335,1,2,0.0,0,0,42.84,2,109.1,109.1,0.0,5,5,2.0,-40.0,0.0,30.0,0.0,10
2019-01-01 16:00:00,16.68,0,0,11.19,0,0,0.0,0.4747083333333335,1,0,128.14,1,0,27.869999999999997,1,113.13999999999999,113.13999999999999,0.0,5,5,2.0,0.0,0.0,-40.0,-97.490802377,-10
2019-01-01 17:00:00,8.12,1,0,9.78,0,0,0.0,0.4747083333333335,1,0,0.0,0,1,17.9,0,8.12,114.57,-106.44999999999999,0,5,9.7490802377,-50.0,0.0,-50.0,0.0,10
2019-01-01 18:00:00,3.37,0,0,7.79,1,0,0.0,0.4747083333333335,1,0,0.0,0,0,11.16,0,7.79,120.23,-112.44,0,5,10.9014286128,0.0,-50.0,-50.0,0.0,10
2019-01-01 19:00:00,0.0,0,0,6.1,1,0,-117.17,0.556076388888889,1,1,0.0,0,0,6.1,0,-111.07000000000001,123.27,-234.34,0,5,10.4639878836,0.0,-50.0,-50.0,0.0,10
2019-01-01 20:00:00,0.0,0,0,4.84,0,0,108.18,0.480951388888889,1,2,0.0,0,0,4.84,0,93.18,93.18,0.0,4,5,10.1973169684,0.0,0.0,50.0,0.0,-10
2019-01-01 21:00:00,0.0,0,0,3.21,0,0,-116.14,0.5616041666666668,1,1,232.28,1,0,3.21,0,101.14,101.14,0.0,4,5,9.3120372809,0.0,0.0,-50.0,-93.119890407,-10
2019-01-01 22:00:00,0.0,0,0,1.55,0,0,0.0,0.5616041666666668,1,0,118.62,1,1,1.55,0,103.62,103.62,0.0,4,5,9.3119890407,0.0,0.0,-50.0,-91.161672243,-10
