time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-01-01 00:00:00,0.0,0,0,24.61,1,1,-6.289999999999999,0.6043680555555555,1,1,0.0,1,1,24.61,1,18.32,18.32,0.0,0,0,2.0,0.0,10.0,10.0,-20.0,10
2019-01-01 01:00:00,0.0,0,0,25.22,0,1,-20.3,0.6184652777777777,1,1,0.0,0,1,25.22,1,-20.3,20.3,-40.6,0,0,2.0,0.0,-10.0,10.0,0.0,10
2019-01-01 02:00:00,0.0,0,0,22.83,0,1,21.07,0.6038333333333332,1,2,0.0,1,0,22.83,1,21.07,21.07,0.0,0,0,2.0,0.0,-10.0,-10.0,-20.0,10
2019-01-01 03:00:00,0.0,0,0,26.21,0,1,-20.52,0.6180833333333332,1,1,0.0,0,1,26.21,1,-20.52,20.52,-41.04,0,0,2.0,0.0,-10.0,10.0,0.0,10
2019-01-01 04:00:00,0.0,0,0,25.45,0,1,-18.12,0.6306666666666666,1,1,36.24,1,0,25.45,1,18.12,18.12,0.0,0,0,2.0,0.0,-10.0,10.0,-20.0,10
2019-01-01 05:00:00,0.0,0,0,23.71,1,1,0.0,0.6306666666666666,1,0,4.390000000000001,1,1,23.71,1,28.1,19.32,8.780000000000001,1,0,2.0,0.0,10.0,0.0,-20.0,10
2019-01-01 06:00:00,3.37,0,0,24.45,0,1,19.69,0.6169930555555554,1,2,0.0,1,1,27.82,1,19.69,19.69,0.0,0,0,2.0,0.0,-10.0,-10.0,-20.0,10
2019-01-01 07:00:00,8.12,1,0,24.27,1,1,-13.32,0.6262430555555555,1,1,0.0,0,1,32.39,1,19.07,19.07,0.0,0,0,2.0,-10.0,0.0,0.0,0.0,10
2019-01-01 08:00:00,16.68,1,0,23.32,1,1,-18.62,0.639173611111111,1,1,0.0,0,0,40.0,1,21.38,21.38,0.0,1,1,2.0,0.0,10.0,10.0,0.0,10
2019-01-01 09:00:00,29.21,0,1,24.97,1,1,6.719999999999999,0.6345069444444443,1,2,0.0,0,0,54.18,2,31.689999999999998,18.25,13.439999999999998,1,0,2.0,-10.0,10.0,-20.0,0.0,10
2019-01-01 10:00:00,43.57,1,2,19.66,1,0,-42.32000000000001,0.6638958333333332,1,1,0.0,0,0,63.230000000000004,2,20.909999999999997,20.91,-3.552713678800501e-15,0,0,2.0,20.0,0.0,20.0,0.0,10
2019-01-01 11:00:00,55.39,0,2,21.8,1,1,0.9000000000000021,0.6632708333333333,1,2,0.0,0,0,77.19,3,22.700000000000003,20.9,1.8000000000000043,1,0,2.0,0.0,-40.0,20.0,0.0,10
2019-01-01 12:00:00,60.0,0,2,18.47,0,0,-123.02,0.7487013888888888,1,1,246.04,1,0,78.47,3,123.02,123.02,0.0,5,5,2.0,0.0,0.0,-40.0,-20.0,10
2019-01-01 13:00:00,55.39,0,2,16.76,1,0,101.71,0.6780694444444444,2,2,0.0,0,1,72.15,3,118.47,118.47,0.0,5,5,2.0,0.0,-50.0,40.0,0.0,10
2019-01-01 14:00:00,43.57,0,2,15.03,0,0,0.0,0.6780694444444444,2,0,126.78,1,0,58.6,2,111.78,111.78,0.0,5,5,2.0,0.0,0.0,-60.0,-20.0,-10
2019-01-01 15:00:00,29.21,0,1,13.63,1,0,95.47,0.6117708333333333,2,2,0.0,1,1,42.84,2,109.1,109.1,0.0,5,5,2.0,0.0,-50.0,30.0,-20.0,10
2019-01-01 16:00:00,16.68,0,0,11.19,1,0,116.94999999999999,0.5305555555555556,1,2,0.0,0,1,27.869999999999997,1,113.13999999999999,113.13999999999999,0.0,5,5,2.0,0.0,-50.0,40.0,0.0,-10
2019-01-01 17:00:00,8.12,1,0,9.78,1,0,96.66999999999999,0.46342361111111113,1,2,0.0,1,0,17.9,0,114.57,114.57,0.0,5,5,9.7490802377,-50.0,-50.0,50.0,-109.01428612800001,10
2019-01-01 18:00:00,3.37,1,0,7.79,1,0,109.07000000000001,0.38768055555555553,1,2,0.0,1,1,11.16,0,120.23,120.23,0.0,5,5,10.9014286128,-50.0,-50.0,50.0,-104.639878836,10
2019-01-01 19:00:00,0.0,0,0,6.1,0,0,123.27,0.3020763888888889,1,2,0.0,1,1,6.1,0,123.27,123.27,0.0,5,5,10.4639878836,0.0,0.0,-100.0,0.9806501093364602,-10
2019-01-01 20:00:00,0.0,1,0,4.84,1,0,0.0,0.3020763888888889,0,0,0.0,0,1,4.84,0,-10.16,93.18,-103.34,0,5,10.1973169684,-50.0,-50.0,0.0,-93.120372809,10
2019-01-01 21:00:00,0.0,0,0,3.21,0,0,-116.14,0.3827291666666667,0,1,0.0,0,0,3.21,0,-131.14,101.14,-232.27999999999997,0,5,9.3120372809,0.0,0.0,-50.0,0.0,-10
2019-01-01 22:00:00,0.0,0,0,1.55,0,0,118.62,0.30035416666666664,1,2,0.0,1,0,1.55,0,118.62,118.62,0.0,5,5,9.3119890407,0.0,0.0,-100.0,1.0969522337571935,-10
