time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-01-01 00:00:00,0.0,0,0,24.61,1,1,0.0,0.6,1,0,6.289999999999999,1,0,24.61,1,30.9,18.32,12.579999999999998,1,0,2.0,0.0,10.0,0.0,-20.0,10
2019-01-01 01:00:00,0.0,0,0,25.22,0,1,0.0,0.6,1,0,20.3,1,1,25.22,1,5.300000000000001,5.300000000000001,0.0,0,0,2.0,0.0,-10.0,0.0,-20.0,-10
2019-01-01 02:00:00,0.0,0,0,22.83,0,1,-21.07,0.6146319444444445,1,1,42.14,1,1,22.83,1,21.07,21.07,0.0,0,0,2.0,0.0,-10.0,10.0,-20.0,10
2019-01-01 03:00:00,0.0,0,0,26.21,0,1,20.52,0.6003819444444445,1,2,0.0,1,1,26.21,1,5.52,5.52,0.0,0,0,2.0,0.0,-10.0,-10.0,-20.0,-10
2019-01-01 04:00:00,0.0,0,0,25.45,1,1,-7.329999999999998,0.6054722222222223,1,1,0.0,0,1,25.45,1,18.12,18.12,0.0,0,0,2.0,0.0,10.0,10.0,0.0,10
2019-01-01 05:00:00,0.0,0,0,23.71,0,1,-19.32,0.618888888888889,1,1,0.0,0,0,23.71,1,-19.32,19.32,-38.64,0,0,2.0,0.0,-10.0,10.0,0.0,10
2019-01-01 06:00:00,3.37,0,0,24.45,1,1,-4.759999999999998,0.6221944444444446,1,1,0.0,1,0,27.82,1,4.690000000000001,4.690000000000001,0.0,0,0,2.0,0.0,10.0,10.0,-20.0,-10
2019-01-01 07:00:00,8.12,1,0,24.27,0,1,0.0,0.6221944444444446,1,0,0.0,0,1,32.39,1,8.12,19.07,-10.950000000000001,0,0,2.0,-10.0,0.0,0.0,0.0,10
2019-01-01 08:00:00,16.68,0,0,23.32,1,1,0.0,0.6221944444444446,1,0,0.0,0,0,40.0,1,8.32,6.379999999999999,1.9400000000000013,0,1,2.0,0.0,10.0,0.0,0.0,-10
2019-01-01 09:00:00,29.21,1,1,24.97,1,1,0.0,0.6221944444444446,1,0,0.0,0,0,54.18,2,54.18,18.25,35.93,2,0,2.0,10.0,10.0,0.0,0.0,10
2019-01-01 10:00:00,43.57,1,2,19.66,0,0,22.66,0.6064583333333335,1,2,45.32,1,0,63.230000000000004,2,111.55000000000001,20.91,90.64000000000001,5,0,2.0,20.0,0.0,-20.0,-20.0,10
2019-01-01 11:00:00,55.39,1,2,21.8,0,1,0.0,0.6064583333333335,1,0,34.49,1,1,77.19,3,89.88,20.9,68.97999999999999,4,0,2.0,-30.0,0.0,-20.0,-20.0,10
2019-01-01 12:00:00,60.0,1,2,18.47,1,0,44.55,0.5755208333333336,1,2,0.0,0,1,78.47,3,108.02,108.02,0.0,5,5,2.0,-30.0,-50.0,20.0,0.0,-10
2019-01-01 13:00:00,55.39,0,2,16.76,0,0,118.47,0.49325000000000024,1,2,0.0,1,0,72.15,3,103.47,103.47,0.0,4,5,2.0,0.0,0.0,20.0,-20.0,-10
2019-01-01 14:00:00,43.57,0,2,15.03,1,0,-111.75,0.5708541666666669,1,1,0.0,0,1,58.6,2,-96.72,126.78,-223.5,0,5,2.0,0.0,-50.0,-30.0,0.0,10
2019-01-01 15:00:00,29.21,0,1,13.63,1,0,95.47,0.5045555555555558,1,2,0.0,0,0,42.84,2,109.1,109.1,0.0,5,5,2.0,0.0,-50.0,30.0,0.0,10
2019-01-01 16:00:00,16.68,0,0,11.19,1,0,-116.94999999999999,0.5857708333333335,1,1,0.0,0,0,27.869999999999997,1,-105.75999999999999,128.14,-233.89999999999998,0,5,2.0,0.0,-50.0,-40.0,0.0,10
2019-01-01 17:00:00,8.12,1,0,9.78,0,0,0.0,0.5857708333333335,1,0,0.0,0,0,17.9,0,8.12,114.57,-106.44999999999999,0,5,9.7490802377,-50.0,0.0,-50.0,0.0,10
2019-01-01 18:00:00,3.37,1,0,7.79,0,0,-116.86,0.6669236111111113,1,1,0.0,0,0,11.16,0,-113.49,120.23,-233.72,0,5,10.9014286128,-50.0,0.0,-100.0,0.0,10
2019-01-01 19:00:00,0.0,1,0,6.1,0,0,0.0,0.6669236111111113,2,0,123.27,1,0,6.1,0,108.27,108.27,0.0,5,5,10.4639878836,-50.0,0.0,-100.0,-101.973169684,-10
2019-01-01 20:00:00,0.0,1,0,4.84,0,0,-108.18,0.7420486111111114,2,1,0.0,0,1,4.84,0,-108.18,108.18,-216.36,0,5,10.1973169684,-50.0,0.0,-100.0,0.0,10
2019-01-01 21:00:00,0.0,1,0,3.21,1,0,-112.93,0.8204722222222226,2,1,0.0,0,0,3.21,0,-124.72000000000001,101.14,-225.86,0,5,9.3120372809,-50.0,-50.0,-100.0,0.0,-10
2019-01-01 22:00:00,0.0,0,0,1.55,0,0,118.62,0.7380972222222226,2,2,0.0,1,0,1.55,0,103.62,103.62,0.0,4,5,9.3119890407,0.0,0.0,100.0,-91.161672243,-10
