time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid
2019-01-01 00:00:00,0.0,1,0,24.61,0,1,-18.32,0.6127222222222223,1,1,0.0,0,0,24.61,1,-18.32,18.32,-36.64,0,0,2.0,0.0,-10.0,10.0,0.0
2019-01-01 01:00:00,0.0,0,0,25.22,1,1,4.919999999999998,0.6093055555555557,1,2,0.0,0,0,25.22,1,30.139999999999997,20.3,9.839999999999996,1,0,2.0,0.0,10.0,-10.0,0.0
2019-01-01 02:00:00,0.0,0,0,22.83,1,1,-1.759999999999998,0.6105277777777778,1,1,0.0,0,0,22.83,1,6.07,6.07,0.0,0,0,2.0,0.0,10.0,10.0,0.0
2019-01-01 03:00:00,0.0,0,0,26.21,1,1,5.690000000000001,0.6065763888888889,1,2,11.380000000000003,1,0,26.21,1,28.28,5.52,22.76,1,0,2.0,0.0,10.0,-10.0,-20.0
2019-01-01 04:00:00,0.0,1,0,25.45,1,1,-7.329999999999998,0.6116666666666667,1,1,0.0,0,1,25.45,1,18.12,18.12,0.0,0,0,2.0,0.0,10.0,10.0,0.0
2019-01-01 05:00:00,0.0,1,0,23.71,1,1,0.0,0.6116666666666667,1,0,4.390000000000001,1,0,23.71,1,28.1,19.32,8.780000000000001,1,0,2.0,0.0,10.0,0.0,-20.0
2019-01-01 06:00:00,3.37,0,0,24.45,0,1,0.0,0.6116666666666667,1,0,19.69,1,1,27.82,1,4.690000000000001,4.690000000000001,0.0,0,0,2.0,0.0,-10.0,0.0,-20.0
2019-01-01 07:00:00,8.12,1,0,24.27,1,1,-13.32,0.6209166666666668,1,1,0.0,0,1,32.39,1,19.07,19.07,0.0,0,0,2.0,-10.0,0.0,0.0,0.0
2019-01-01 08:00:00,16.68,1,0,23.32,1,1,18.62,0.6079861111111112,1,2,0.0,0,0,40.0,1,58.620000000000005,21.38,37.24000000000001,2,1,2.0,0.0,10.0,-10.0,0.0
2019-01-01 09:00:00,29.21,0,1,24.97,1,1,6.719999999999999,0.6033194444444445,1,2,0.0,0,0,54.18,2,31.689999999999998,18.25,13.439999999999998,1,0,2.0,-10.0,10.0,-20.0,0.0
2019-01-01 10:00:00,43.57,0,2,19.66,0,0,-20.91,0.6178402777777778,1,1,0.0,0,0,63.230000000000004,2,-35.91,5.91,-41.81999999999999,0,0,2.0,-20.0,0.0,20.0,0.0
2019-01-01 11:00:00,55.39,0,2,21.8,1,1,0.0,0.6178402777777778,1,0,0.9000000000000021,1,0,77.19,3,22.700000000000003,20.9,1.8000000000000043,1,0,2.0,0.0,-40.0,-20.0,-20.0
2019-01-01 12:00:00,60.0,0,2,18.47,0,0,123.02,0.5324097222222223,1,2,0.0,1,1,78.47,3,123.02,123.02,0.0,5,5,2.0,0.0,0.0,20.0,-20.0
2019-01-01 13:00:00,55.39,1,2,16.76,0,0,63.08,0.4886041666666667,1,2,0.0,0,1,72.15,3,118.47,118.47,0.0,5,5,2.0,-30.0,0.0,20.0,0.0
2019-01-01 14:00:00,43.57,1,2,15.03,1,0,-68.18,0.5359513888888888,1,1,0.0,0,0,58.6,2,-9.580000000000005,126.78,-136.36,0,5,2.0,-30.0,-50.0,-30.0,0.0
2019-01-01 15:00:00,29.21,0,1,13.63,0,0,0.0,0.5359513888888888,1,0,109.1,1,0,42.84,2,109.1,109.1,0.0,5,5,2.0,0.0,0.0,-30.0,-20.0
2019-01-01 16:00:00,16.68,0,0,11.19,1,0,116.94999999999999,0.45473611111111106,1,2,0.0,1,1,27.869999999999997,1,128.14,128.14,0.0,5,5,2.0,0.0,-50.0,40.0,-97.490802377
2019-01-01 17:00:00,8.12,0,0,9.78,1,0,104.78999999999999,0.3819652777777778,1,2,0.0,0,1,17.9,0,114.57,114.57,0.0,5,5,9.7490802377,0.0,-50.0,50.0,0.0
2019-01-01 18:00:00,3.37,1,0,7.79,1,0,109.07000000000001,0.30622222222222223,1,2,0.0,1,0,11.16,0,120.23,120.23,0.0,5,5,10.9014286128,-50.0,-50.0,-100.0,0.9556585989241063
2019-01-01 19:00:00,0.0,1,0,6.1,0,0,-123.27,0.3918263888888889,0,1,0.0,0,1,6.1,0,-123.27,123.27,-246.54,0,5,10.4639878836,-50.0,0.0,-50.0,0.0
2019-01-01 20:00:00,0.0,1,0,4.84,1,0,-103.34,0.46359027777777784,1,1,206.68,1,0,4.84,0,93.18,93.18,0.0,4,5,10.1973169684,-50.0,-50.0,-50.0,-93.120372809
2019-01-01 21:00:00,0.0,0,0,3.21,1,0,0.0,0.46359027777777784,1,0,0.0,0,1,3.21,0,3.21,116.14,-112.93,0,5,9.3120372809,0.0,-50.0,-50.0,0.0
2019-01-01 22:00:00,0.0,0,0,1.55,0,0,118.62,0.3812152777777778,1,2,0.0,0,0,1.55,0,118.62,118.62,0.0,5,5,9.3119890407,0.0,0.0,50.0,0.0
