time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-01-01 00:00:00,0.0,0,0,24.61,1,1,-6.289999999999999,0.6043680555555555,1,1,0.0,0,0,24.61,1,18.32,18.32,0.0,0,0,2.0,0.0,10.0,10.0,0.0,10
2019-01-01 01:00:00,0.0,0,0,25.22,1,1,-4.919999999999998,0.6077847222222221,1,1,0.0,0,0,25.22,1,20.3,20.3,0.0,0,0,2.0,0.0,10.0,10.0,0.0,10
2019-01-01 02:00:00,0.0,0,0,22.83,0,1,21.07,0.5931527777777776,1,2,0.0,0,0,22.83,1,6.07,6.07,0.0,0,0,2.0,0.0,-10.0,-10.0,0.0,-10
2019-01-01 03:00:00,0.0,0,0,26.21,1,1,-5.690000000000001,0.5971041666666665,1,1,0.0,1,0,26.21,1,5.52,5.52,0.0,0,0,2.0,0.0,10.0,10.0,-20.0,-10
2019-01-01 04:00:00,0.0,1,0,25.45,1,1,0.0,0.5971041666666665,1,0,0.0,0,1,25.45,1,25.45,18.12,7.329999999999998,1,0,2.0,0.0,10.0,0.0,0.0,10
2019-01-01 05:00:00,0.0,1,0,23.71,0,1,19.32,0.5836874999999998,1,2,0.0,1,0,23.71,1,19.32,19.32,0.0,0,0,2.0,0.0,-10.0,-10.0,-20.0,10
2019-01-01 06:00:00,3.37,0,0,24.45,1,1,-4.759999999999998,0.5869930555555554,1,1,0.0,1,1,27.82,1,4.690000000000001,4.690000000000001,0.0,0,0,2.0,0.0,10.0,10.0,-20.0,-10
2019-01-01 07:00:00,8.12,0,0,24.27,0,1,0.0,0.5869930555555554,1,0,0.0,0,1,32.39,1,-15.0,4.07,-19.07,0,0,2.0,0.0,0.0,0.0,0.0,-10
2019-01-01 08:00:00,16.68,1,0,23.32,1,1,0.0,0.5869930555555554,1,0,0.0,0,0,40.0,1,40.0,21.38,18.62,1,1,2.0,0.0,10.0,0.0,0.0,10
2019-01-01 09:00:00,29.21,1,1,24.97,1,1,0.0,0.5869930555555554,1,0,35.93,1,0,54.18,2,90.11,18.25,71.86,4,0,2.0,10.0,10.0,0.0,-20.0,10
2019-01-01 10:00:00,43.57,1,2,19.66,0,0,-22.66,0.6027291666666664,1,1,0.0,0,1,63.230000000000004,2,5.91,5.91,0.0,0,0,2.0,20.0,0.0,20.0,0.0,-10
2019-01-01 11:00:00,55.39,0,2,21.8,1,1,0.9000000000000021,0.6021041666666664,1,2,0.0,0,0,77.19,3,22.700000000000003,20.9,1.8000000000000043,1,0,2.0,0.0,-40.0,20.0,0.0,10
2019-01-01 12:00:00,60.0,0,2,18.47,0,0,123.02,0.5166736111111109,1,2,0.0,0,0,78.47,3,123.02,123.02,0.0,5,5,2.0,0.0,0.0,20.0,0.0,10
2019-01-01 13:00:00,55.39,0,2,16.76,0,0,-118.47,0.5989444444444442,1,1,0.0,0,0,72.15,3,-118.47,118.47,-236.94,0,5,2.0,0.0,0.0,-20.0,0.0,10
2019-01-01 14:00:00,43.57,0,2,15.03,1,0,111.75,0.5213402777777775,1,2,0.0,1,0,58.6,2,126.78,126.78,0.0,5,5,2.0,0.0,-50.0,30.0,-20.0,10
2019-01-01 15:00:00,29.21,1,1,13.63,0,0,-79.88999999999999,0.5768194444444441,1,1,0.0,0,1,42.84,2,-50.679999999999986,109.1,-159.77999999999997,0,5,2.0,-40.0,0.0,-30.0,0.0,10
2019-01-01 16:00:00,16.68,0,0,11.19,0,0,128.14,0.487833333333333,1,2,0.0,0,0,27.869999999999997,1,128.14,128.14,0.0,5,5,2.0,0.0,0.0,40.0,0.0,10
2019-01-01 17:00:00,8.12,1,0,9.78,0,0,0.0,0.487833333333333,1,0,0.0,0,0,17.9,0,8.12,114.57,-106.44999999999999,0,5,9.7490802377,-50.0,0.0,-50.0,0.0,10
2019-01-01 18:00:00,3.37,0,0,7.79,1,0,-112.44,0.5659166666666664,1,1,224.88,1,0,11.16,0,120.23,120.23,0.0,5,5,10.9014286128,0.0,-50.0,-50.0,-104.639878836,10
2019-01-01 19:00:00,0.0,0,0,6.1,0,0,0.0,0.5659166666666664,1,0,0.0,0,1,6.1,0,-15.0,108.27,-123.27,0,5,10.4639878836,0.0,0.0,-50.0,0.0,-10
2019-01-01 20:00:00,0.0,0,0,4.84,0,0,-108.18,0.6410416666666664,1,1,0.0,0,0,4.84,0,-123.18,93.18,-216.36,0,5,10.1973169684,0.0,0.0,-50.0,0.0,-10
2019-01-01 21:00:00,0.0,0,0,3.21,0,0,116.14,0.5603888888888886,1,2,0.0,0,0,3.21,0,116.14,116.14,0.0,5,5,9.3120372809,0.0,0.0,50.0,0.0,10
2019-01-01 22:00:00,0.0,0,0,1.55,0,0,118.62,0.47801388888888857,1,2,0.0,0,0,1.55,0,118.62,118.62,0.0,5,5,9.3119890407,0.0,0.0,50.0,0.0,10
