time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid
2019-01-01 00:00:00,0.0,0,0,24.61,1,1,-6.289999999999999,0.6043680555555555,1,1,0.0,0,1,24.61,1,3.3200000000000003,3.3200000000000003,0.0,0,0,2.0,0.0,10.0,10.0,0.0
2019-01-01 01:00:00,0.0,1,0,25.22,1,1,0.0,0.6043680555555555,1,0,4.919999999999998,1,0,25.22,1,15.139999999999997,5.300000000000001,9.839999999999996,0,0,2.0,0.0,10.0,0.0,-20.0
2019-01-01 02:00:00,0.0,0,0,22.83,0,1,-21.07,0.619,1,1,42.14,1,1,22.83,1,6.07,6.07,0.0,0,0,2.0,0.0,-10.0,10.0,-20.0
2019-01-01 03:00:00,0.0,1,0,26.21,1,1,0.0,0.619,1,0,5.690000000000001,1,1,26.21,1,16.900000000000002,5.52,11.380000000000003,0,0,2.0,0.0,10.0,0.0,-20.0
2019-01-01 04:00:00,0.0,0,0,25.45,0,1,-18.12,0.6315833333333334,1,1,36.24,1,1,25.45,1,18.12,18.12,0.0,0,0,2.0,0.0,-10.0,10.0,-20.0
2019-01-01 05:00:00,0.0,1,0,23.71,1,1,4.390000000000001,0.6285347222222223,1,2,8.780000000000001,1,1,23.71,1,36.88,19.32,17.560000000000002,1,0,2.0,0.0,10.0,-10.0,-20.0
2019-01-01 06:00:00,3.37,0,0,24.45,0,1,-19.69,0.6422083333333335,1,1,0.0,0,1,27.82,1,-19.69,19.69,-39.38,0,0,2.0,0.0,-10.0,10.0,0.0
2019-01-01 07:00:00,8.12,1,0,24.27,1,1,13.32,0.6329583333333334,1,2,0.0,0,0,32.39,1,30.71,4.07,26.64,1,0,2.0,-10.0,0.0,0.0,0.0
2019-01-01 08:00:00,16.68,1,0,23.32,0,1,0.0,0.6329583333333334,1,0,4.699999999999999,1,0,40.0,1,6.379999999999999,6.379999999999999,0.0,0,1,2.0,0.0,-10.0,0.0,-20.0
2019-01-01 09:00:00,29.21,1,1,24.97,0,1,10.96,0.6253472222222223,1,2,21.92,1,1,54.18,2,47.09,3.25,43.84,2,0,2.0,10.0,-10.0,-20.0,-20.0
2019-01-01 10:00:00,43.57,1,2,19.66,0,0,0.0,0.6253472222222223,1,0,0.0,0,1,63.230000000000004,2,28.57,5.91,22.66,1,0,2.0,20.0,0.0,0.0,0.0
2019-01-01 11:00:00,55.39,1,2,21.8,0,1,-34.49,0.6492986111111112,1,1,0.0,0,0,77.19,3,20.9,20.9,0.0,0,0,2.0,-30.0,0.0,-20.0,0.0
2019-01-01 12:00:00,60.0,1,2,18.47,0,0,-63.019999999999996,0.6930625,1,1,0.0,0,0,78.47,3,-3.019999999999996,123.02,-126.03999999999999,0,5,2.0,-30.0,0.0,-40.0,0.0
2019-01-01 13:00:00,55.39,1,2,16.76,1,0,0.0,0.6930625,2,0,46.31999999999999,1,0,72.15,3,103.47,103.47,0.0,4,5,2.0,-30.0,-50.0,-40.0,-20.0
2019-01-01 14:00:00,43.57,1,2,15.03,1,0,0.0,0.6930625,2,0,0.0,0,1,58.6,2,43.6,111.78,-68.18,2,5,2.0,-30.0,-50.0,-60.0,0.0
2019-01-01 15:00:00,29.21,0,1,13.63,0,0,-109.1,0.7688263888888888,2,1,0.0,0,0,42.84,2,-124.1,94.1,-218.2,0,5,2.0,0.0,0.0,-60.0,0.0
2019-01-01 16:00:00,16.68,0,0,11.19,1,0,116.94999999999999,0.6876111111111111,2,2,0.0,0,0,27.869999999999997,1,128.14,128.14,0.0,5,5,2.0,0.0,-50.0,80.0,0.0
2019-01-01 17:00:00,8.12,1,0,9.78,0,0,106.44999999999999,0.6136875,2,2,0.0,0,0,17.9,0,114.57,114.57,0.0,5,5,9.7490802377,-50.0,0.0,50.0,0.0
2019-01-01 18:00:00,3.37,0,0,7.79,0,0,-120.23,0.6971805555555556,1,1,0.0,0,0,11.16,0,-120.23,120.23,-240.46,0,5,10.9014286128,0.0,0.0,-100.0,0.0
2019-01-01 19:00:00,0.0,1,0,6.1,1,0,0.0,0.6971805555555556,2,0,0.0,0,0,6.1,0,6.1,123.27,-117.17,0,5,10.4639878836,-50.0,-50.0,-100.0,0.0
2019-01-01 20:00:00,0.0,1,0,4.84,0,0,0.0,0.6971805555555556,2,0,0.0,0,0,4.84,0,-15.0,93.18,-108.18,0,5,10.1973169684,-50.0,0.0,-100.0,0.0
2019-01-01 21:00:00,0.0,0,0,3.21,1,0,0.0,0.6971805555555556,2,0,112.93,1,0,3.21,0,101.14,101.14,0.0,4,5,9.3120372809,0.0,-50.0,-100.0,-93.119890407
2019-01-01 22:00:00,0.0,1,0,1.55,0,0,-118.62,0.7795555555555556,2,1,0.0,0,1,1.55,0,-133.62,103.62,-237.24,0,5,9.3119890407,-50.0,0.0,-100.0,0.0
