time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid
2019-01-01 00:00:00,0.0,0,0,24.61,1,1,-6.289999999999999,0.6043680555555555,1,1,0.0,0,1,24.61,1,3.3200000000000003,3.3200000000000003,0.0,0,0,2.0,0.0,10.0,10.0,0.0
2019-01-01 01:00:00,0.0,0,0,25.22,1,1,0.0,0.6043680555555555,1,0,0.0,0,0,25.22,1,25.22,20.3,4.919999999999998,1,0,2.0,0.0,10.0,0.0,0.0
2019-01-01 02:00:00,0.0,0,0,22.83,1,1,-1.759999999999998,0.6055902777777777,1,1,0.0,0,0,22.83,1,6.07,6.07,0.0,0,0,2.0,0.0,10.0,10.0,0.0
2019-01-01 03:00:00,0.0,0,0,26.21,1,1,-5.690000000000001,0.6095416666666666,1,1,0.0,0,0,26.21,1,5.52,5.52,0.0,0,0,2.0,0.0,10.0,10.0,0.0
2019-01-01 04:00:00,0.0,1,0,25.45,1,1,-7.329999999999998,0.6146319444444445,1,1,0.0,0,0,25.45,1,3.120000000000001,3.120000000000001,0.0,0,0,2.0,0.0,10.0,10.0,0.0
2019-01-01 05:00:00,0.0,0,0,23.71,1,1,-4.390000000000001,0.6176805555555556,1,1,0.0,0,0,23.71,1,19.32,19.32,0.0,0,0,2.0,0.0,10.0,10.0,0.0
2019-01-01 06:00:00,3.37,0,0,24.45,1,1,0.0,0.6176805555555556,1,0,0.0,0,0,27.82,1,24.45,19.69,4.759999999999998,1,0,2.0,0.0,10.0,0.0,0.0
2019-01-01 07:00:00,8.12,0,0,24.27,1,1,-5.199999999999999,0.6212916666666667,1,1,0.0,0,0,32.39,1,19.07,19.07,0.0,0,0,2.0,0.0,0.0,0.0,0.0
2019-01-01 08:00:00,16.68,1,0,23.32,1,1,-18.62,0.6342222222222222,1,1,0.0,0,0,40.0,1,21.38,21.38,0.0,1,1,2.0,0.0,10.0,10.0,0.0
2019-01-01 09:00:00,29.21,1,1,24.97,1,1,0.0,0.6342222222222222,1,0,0.0,0,0,54.18,2,54.18,18.25,35.93,2,0,2.0,10.0,10.0,0.0,0.0
2019-01-01 10:00:00,43.57,1,2,19.66,0,0,-22.66,0.6499583333333333,1,1,0.0,0,0,63.230000000000004,2,5.91,5.91,0.0,0,0,2.0,20.0,0.0,20.0,0.0
2019-01-01 11:00:00,55.39,0,2,21.8,0,1,20.9,0.6354444444444444,1,2,0.0,0,0,77.19,3,20.9,20.9,0.0,0,0,2.0,0.0,0.0,20.0,0.0
2019-01-01 12:00:00,60.0,0,2,18.47,0,0,123.02,0.5500138888888888,1,2,0.0,0,0,78.47,3,123.02,123.02,0.0,5,5,2.0,0.0,0.0,20.0,0.0
2019-01-01 13:00:00,55.39,0,2,16.76,0,0,118.47,0.46774305555555545,1,2,0.0,0,0,72.15,3,118.47,118.47,0.0,5,5,2.0,0.0,0.0,20.0,0.0
2019-01-01 14:00:00,43.57,0,2,15.03,0,0,0.0,0.46774305555555545,1,0,0.0,0,0,58.6,2,0.0,126.78,-126.78,0,5,2.0,0.0,0.0,-30.0,0.0
2019-01-01 15:00:00,29.21,0,1,13.63,0,0,109.1,0.39197916666666655,1,2,0.0,0,0,42.84,2,109.1,109.1,0.0,5,5,2.0,0.0,0.0,30.0,0.0
2019-01-01 16:00:00,16.68,0,0,11.19,0,0,128.14,0.30299305555555545,1,2,0.0,0,0,27.869999999999997,1,113.13999999999999,113.13999999999999,0.0,5,5,2.0,0.0,0.0,-80.0,-97.490802377
2019-01-01 17:00:00,8.12,0,0,9.78,0,0,0.0,0.30299305555555545,0,0,114.57,1,0,17.9,0,99.57,99.57,0.0,4,5,9.7490802377,0.0,0.0,0.0,0.917310964937056
2019-01-01 18:00:00,3.37,0,0,7.79,0,0,0.0,0.30299305555555545,0,0,120.23,1,1,11.16,0,105.23,105.23,0.0,4,5,10.9014286128,0.0,0.0,0.0,0.9556585989241063
2019-01-01 19:00:00,0.0,0,0,6.1,0,0,0.0,0.30299305555555545,0,0,123.27,1,1,6.1,0,108.27,108.27,0.0,5,5,10.4639878836,0.0,0.0,0.0,0.9806501093364602
2019-01-01 20:00:00,0.0,0,0,4.84,0,0,0.0,0.30299305555555545,0,0,108.18,1,1,4.84,0,93.18,93.18,0.0,4,5,10.1973169684,0.0,0.0,0.0,1.0738788622024835
2019-01-01 21:00:00,0.0,0,0,3.21,0,0,0.0,0.30299305555555545,0,0,116.14,1,1,3.21,0,101.14,101.14,0.0,4,5,9.3120372809,0.0,0.0,0.0,1.073884425367438
2019-01-01 22:00:00,0.0,0,0,1.55,0,0,118.62,0.22061805555555544,0,2,0.0,1,1,1.55,0,103.62,103.62,0.0,4,5,9.3119890407,0.0,0.0,-100.0,1.0969522337571935
