time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-01-01 00:00:00,0.0,0,0,24.61,1,1,6.289999999999999,0.5956319444444444,1,2,12.579999999999998,1,0,24.61,1,28.479999999999997,3.3200000000000003,25.159999999999997,1,0,2.0,0.0,10.0,-10.0,-20.0,-10
2019-01-01 01:00:00,0.0,0,0,25.22,1,1,-4.919999999999998,0.5990486111111111,1,1,0.0,0,1,25.22,1,5.300000000000001,5.300000000000001,0.0,0,0,2.0,0.0,10.0,10.0,0.0,-10
2019-01-01 02:00:00,0.0,0,0,22.83,1,1,0.0,0.5990486111111111,1,0,1.759999999999998,1,0,22.83,1,9.589999999999996,6.07,3.519999999999996,0,0,2.0,0.0,10.0,0.0,-20.0,-10
2019-01-01 03:00:00,0.0,0,0,26.21,1,1,-5.690000000000001,0.603,1,1,0.0,0,1,26.21,1,20.52,20.52,0.0,0,0,2.0,0.0,10.0,10.0,0.0,10
2019-01-01 04:00:00,0.0,0,0,25.45,1,1,0.0,0.603,1,0,0.0,0,0,25.45,1,25.45,18.12,7.329999999999998,1,0,2.0,0.0,10.0,0.0,0.0,10
2019-01-01 05:00:00,0.0,0,0,23.71,1,1,-4.390000000000001,0.6060486111111111,1,1,0.0,0,0,23.71,1,19.32,19.32,0.0,0,0,2.0,0.0,10.0,10.0,0.0,10
2019-01-01 06:00:00,3.37,1,0,24.45,1,1,8.129999999999999,0.6004027777777777,1,2,16.259999999999998,1,0,27.82,1,37.21,4.690000000000001,32.519999999999996,1,0,2.0,0.0,10.0,-10.0,-20.0,-10
2019-01-01 07:00:00,8.12,0,0,24.27,1,1,5.199999999999999,0.5967916666666666,1,2,0.0,0,1,32.39,1,29.47,19.07,10.399999999999999,1,0,2.0,0.0,0.0,0.0,0.0,10
2019-01-01 08:00:00,16.68,0,0,23.32,1,1,-1.9400000000000013,0.5981388888888889,1,1,0.0,0,0,40.0,1,21.38,21.38,0.0,1,1,2.0,0.0,10.0,10.0,0.0,10
2019-01-01 09:00:00,29.21,1,1,24.97,1,1,0.0,0.5981388888888889,1,0,35.93,1,0,54.18,2,90.11,18.25,71.86,4,0,2.0,10.0,10.0,0.0,-20.0,10
2019-01-01 10:00:00,43.57,1,2,19.66,0,0,0.0,0.5981388888888889,1,0,0.0,0,1,63.230000000000004,2,43.57,20.91,22.66,2,0,2.0,20.0,0.0,0.0,0.0,10
2019-01-01 11:00:00,55.39,1,2,21.8,0,1,34.49,0.5741875000000001,1,2,0.0,0,0,77.19,3,89.88,20.9,68.97999999999999,4,0,2.0,-30.0,0.0,20.0,0.0,10
2019-01-01 12:00:00,60.0,0,2,18.47,0,0,0.0,0.5741875000000001,1,0,0.0,0,0,78.47,3,0.0,123.02,-123.02,0,5,2.0,0.0,0.0,-20.0,0.0,10
2019-01-01 13:00:00,55.39,1,2,16.76,1,0,0.0,0.5741875000000001,1,0,0.0,0,0,72.15,3,72.15,118.47,-46.31999999999999,3,5,2.0,-30.0,-50.0,-20.0,0.0,10
2019-01-01 14:00:00,43.57,0,2,15.03,0,0,-126.78,0.6622291666666668,1,1,0.0,0,0,58.6,2,-126.78,126.78,-253.56,0,5,2.0,0.0,0.0,-30.0,0.0,10
2019-01-01 15:00:00,29.21,0,1,13.63,0,0,109.1,0.5864652777777779,1,2,0.0,0,0,42.84,2,94.1,94.1,0.0,4,5,2.0,0.0,0.0,30.0,0.0,-10
2019-01-01 16:00:00,16.68,1,0,11.19,0,0,-111.45999999999998,0.6638680555555557,1,1,0.0,0,0,27.869999999999997,1,-94.77999999999997,128.14,-222.91999999999996,0,5,2.0,-50.0,0.0,-40.0,0.0,10
2019-01-01 17:00:00,8.12,0,0,9.78,1,0,-104.78999999999999,0.7366388888888891,1,1,0.0,0,0,17.9,0,-95.00999999999999,114.57,-209.57999999999998,0,5,9.7490802377,0.0,-50.0,-100.0,0.0,10
2019-01-01 18:00:00,3.37,0,0,7.79,0,0,-120.23,0.8201319444444446,2,1,0.0,0,0,11.16,0,-120.23,120.23,-240.46,0,5,10.9014286128,0.0,0.0,-100.0,0.0,10
2019-01-01 19:00:00,0.0,0,0,6.1,0,0,0.0,0.8201319444444446,2,0,0.0,0,0,6.1,0,0.0,123.27,-123.27,0,5,10.4639878836,0.0,0.0,-100.0,0.0,10
2019-01-01 20:00:00,0.0,0,0,4.84,1,0,0.0,0.8201319444444446,2,0,103.34,1,0,4.84,0,108.18,108.18,0.0,5,5,10.1973169684,0.0,-50.0,-100.0,-93.120372809,10
2019-01-01 21:00:00,0.0,0,0,3.21,1,0,-112.93,0.8985555555555558,2,1,225.86,1,1,3.21,0,116.14,116.14,0.0,5,5,9.3120372809,0.0,-50.0,-100.0,-93.119890407,10
2019-01-01 22:00:00,0.0,0,0,1.55,1,0,0.0,0.8985555555555558,2,0,0.0,0,1,1.55,0,1.55,118.62,-117.07000000000001,0,5,9.3119890407,0.0,-50.0,-100.0,0.0,10
