time,solar,solar_state,solar_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_bat,reward_grid
2019-01-01 00:00:00,0.0,0,0,0.0,0.49948281979998194,1,0,0.0,0,1,0.0,0,0.0,20,-20.0,0,2,2,0.0,-20,0.0
2019-01-01 01:00:00,0.0,0,0,20.0,0.4994824197999819,1,2,0.0,1,0,0.0,0,20.0,20,0.0,2,2,2,0.0,20,-20.0
2019-01-01 02:00:00,0.0,0,0,20.0,0.4994820197999819,1,2,0.0,0,1,0.0,0,20.0,20,0.0,2,2,2,0.0,20,0.0
2019-01-01 03:00:00,0.0,0,0,20.0,0.4994816197999819,1,2,0.0,0,0,0.0,0,20.0,20,0.0,2,2,2,0.0,20,0.0
2019-01-01 04:00:00,0.0,0,0,20.0,0.4994812197999819,1,2,0.0,0,0,0.0,0,20.0,20,0.0,2,2,2,0.0,20,0.0
2019-01-01 05:00:00,0.0,1,0,20.0,0.4994808197999819,1,2,0.0,0,0,0.0,0,20.0,20,0.0,2,2,2,-20.0,20,0.0
2019-01-01 06:00:00,6.09,0,0,20.0,0.49948041979998187,1,2,0.0,0,0,6.09,0,20.0,20,0.0,2,2,2,0.0,20,0.0
2019-01-01 07:00:00,11.22,0,1,20.0,0.49948001979998186,1,2,0.0,0,0,11.22,1,20.0,20,0.0,2,2,2,0.0,20,0.0
2019-01-01 08:00:00,18.5,0,2,20.0,0.49947961979998184,1,2,0.0,0,0,18.5,2,20.0,20,0.0,2,2,2,0.0,20,0.0
2019-01-01 09:00:00,27.29,0,3,-20.0,0.49948001979998186,1,1,0.0,0,0,27.29,3,-20.0,20,-40.0,0,2,2,-10.0,-20,0.0
2019-01-01 10:00:00,36.03,1,4,-16.03,0.49948034039998185,1,1,0.0,0,0,36.03,4,20.0,20,0.0,2,2,2,20.0,20,0.0
2019-01-01 11:00:00,42.57,1,5,-22.57,0.49948079179998184,1,1,0.0,0,0,42.57,5,20.0,20,0.0,2,2,2,30.0,30,0.0
2019-01-01 12:00:00,45.0,0,5,-20.0,0.49948119179998185,1,1,0.0,0,0,45.0,5,-20.0,20,-40.0,0,2,2,-30.0,-20,0.0
2019-01-01 13:00:00,42.57,0,5,-20.0,0.49948159179998186,1,1,40.0,1,0,42.57,5,20.0,20,0.0,2,2,2,-30.0,-20,-20.0
2019-01-01 14:00:00,36.03,1,4,-16.03,0.49948191239998185,1,1,0.0,0,1,36.03,4,20.0,20,0.0,2,2,2,20.0,20,0.0
2019-01-01 15:00:00,27.29,0,3,-20.0,0.49948231239998186,1,1,0.0,0,0,27.29,3,-20.0,20,-40.0,0,2,2,-10.0,-20,0.0
2019-01-01 16:00:00,18.5,0,2,20.0,0.49948191239998185,1,2,0.0,0,0,18.5,2,20.0,20,0.0,2,2,2,0.0,20,0.0
2019-01-01 17:00:00,11.22,0,1,20.0,0.49948151239998184,1,2,0.0,0,0,11.22,1,20.0,20,0.0,2,2,2,0.0,20,0.0
2019-01-01 18:00:00,6.09,0,0,20.0,0.49948111239998183,1,2,0.0,0,0,6.09,0,20.0,20,0.0,2,2,2,0.0,20,0.0
2019-01-01 19:00:00,0.0,0,0,20.0,0.4994807123999818,1,2,0.0,0,0,0.0,0,20.0,20,0.0,2,2,2,0.0,20,0.0
2019-01-01 20:00:00,0.0,0,0,20.0,0.4994803123999818,1,2,0.0,0,0,0.0,0,20.0,20,0.0,2,2,2,0.0,20,0.0
2019-01-01 21:00:00,0.0,0,0,0.0,0.4994803123999818,1,0,0.0,0,0,0.0,0,0.0,20,-20.0,0,2,2,0.0,-20,0.0
2019-01-01 22:00:00,0.0,0,0,-20.0,0.4994807123999818,1,1,40.0,1,0,0.0,0,20.0,20,0.0,2,2,2,0.0,-20,-20.0
