time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-01-01 00:00:00,0.0,0,0,24.61,0,1,-18.32,0.6127222222222223,1,1,0.0,0,1,24.61,1,-18.32,18.32,-36.64,0,0,2.0,0.0,-10.0,10.0,0.0,10
2019-01-01 01:00:00,0.0,0,0,25.22,1,1,4.919999999999998,0.6093055555555557,1,2,0.0,0,0,25.22,1,15.139999999999997,5.300000000000001,9.839999999999996,0,0,2.0,0.0,10.0,-10.0,0.0,-10
2019-01-01 02:00:00,0.0,1,0,22.83,0,1,21.07,0.5946736111111112,1,2,0.0,1,0,22.83,1,21.07,21.07,0.0,0,0,2.0,0.0,-10.0,-10.0,-20.0,10
2019-01-01 03:00:00,0.0,0,0,26.21,1,1,0.0,0.5946736111111112,1,0,0.0,0,1,26.21,1,26.21,20.52,5.690000000000001,1,0,2.0,0.0,10.0,0.0,0.0,10
2019-01-01 04:00:00,0.0,1,0,25.45,0,1,0.0,0.5946736111111112,1,0,18.12,1,0,25.45,1,3.120000000000001,3.120000000000001,0.0,0,0,2.0,0.0,-10.0,0.0,-20.0,-10
2019-01-01 05:00:00,0.0,0,0,23.71,1,1,-4.390000000000001,0.5977222222222223,1,1,0.0,0,1,23.71,1,19.32,19.32,0.0,0,0,2.0,0.0,10.0,10.0,0.0,10
2019-01-01 06:00:00,3.37,0,0,24.45,1,1,-4.759999999999998,0.6010277777777778,1,1,0.0,1,0,27.82,1,4.690000000000001,4.690000000000001,0.0,0,0,2.0,0.0,10.0,10.0,-20.0,-10
2019-01-01 07:00:00,8.12,1,0,24.27,0,1,-10.950000000000001,0.6086319444444445,1,1,0.0,0,1,32.39,1,-2.830000000000002,19.07,-21.900000000000002,0,0,2.0,-10.0,0.0,0.0,0.0,10
2019-01-01 08:00:00,16.68,1,0,23.32,1,1,-18.62,0.6215625,1,1,0.0,1,0,40.0,1,6.379999999999999,6.379999999999999,0.0,0,1,2.0,0.0,10.0,10.0,-20.0,-10
2019-01-01 09:00:00,29.21,1,1,24.97,0,1,10.96,0.6139513888888889,1,2,0.0,0,1,54.18,2,40.17,18.25,21.92,1,0,2.0,10.0,-10.0,-20.0,0.0,10
2019-01-01 10:00:00,43.57,0,2,19.66,1,0,-1.25,0.6148194444444445,1,1,0.0,0,0,63.230000000000004,2,3.41,5.91,-2.5,0,0,2.0,-20.0,0.0,20.0,0.0,-10
2019-01-01 11:00:00,55.39,0,2,21.8,0,1,20.9,0.6003055555555556,1,2,0.0,0,0,77.19,3,20.9,20.9,0.0,0,0,2.0,0.0,0.0,20.0,0.0,10
2019-01-01 12:00:00,60.0,1,2,18.47,0,0,63.019999999999996,0.5565416666666668,1,2,0.0,1,0,78.47,3,123.02,123.02,0.0,5,5,2.0,-30.0,0.0,20.0,-20.0,10
2019-01-01 13:00:00,55.39,0,2,16.76,0,0,-118.47,0.6388125000000001,1,1,0.0,0,1,72.15,3,-118.47,118.47,-236.94,0,5,2.0,0.0,0.0,-20.0,0.0,10
2019-01-01 14:00:00,43.57,1,2,15.03,0,0,0.0,0.6388125000000001,1,0,0.0,0,0,58.6,2,43.57,126.78,-83.21000000000001,2,5,2.0,-30.0,0.0,-30.0,0.0,10
2019-01-01 15:00:00,29.21,0,1,13.63,0,0,-109.1,0.7145763888888891,1,1,218.2,1,0,42.84,2,94.1,94.1,0.0,4,5,2.0,0.0,0.0,-60.0,-20.0,-10
2019-01-01 16:00:00,16.68,0,0,11.19,0,0,0.0,0.7145763888888891,2,0,0.0,0,1,27.869999999999997,1,0.0,128.14,-128.14,0,5,2.0,0.0,0.0,-80.0,0.0,10
2019-01-01 17:00:00,8.12,1,0,9.78,1,0,0.0,0.7145763888888891,2,0,96.66999999999999,1,0,17.9,0,99.57,99.57,0.0,4,5,9.7490802377,-50.0,-50.0,-100.0,-109.01428612800001,-10
2019-01-01 18:00:00,3.37,0,0,7.79,1,0,112.44,0.6364930555555557,2,2,0.0,0,1,11.16,0,120.23,120.23,0.0,5,5,10.9014286128,0.0,-50.0,50.0,0.0,10
2019-01-01 19:00:00,0.0,0,0,6.1,1,0,117.17,0.5551250000000002,1,2,0.0,0,0,6.1,0,108.27,108.27,0.0,5,5,10.4639878836,0.0,-50.0,50.0,0.0,-10
2019-01-01 20:00:00,0.0,0,0,4.84,0,0,0.0,0.5551250000000002,1,0,108.18,1,0,4.84,0,93.18,93.18,0.0,4,5,10.1973169684,0.0,0.0,-50.0,-93.120372809,-10
2019-01-01 21:00:00,0.0,1,0,3.21,0,0,-116.14,0.635777777777778,1,1,0.0,0,1,3.21,0,-116.14,116.14,-232.28,0,5,9.3120372809,-50.0,0.0,-50.0,0.0,10
2019-01-01 22:00:00,0.0,1,0,1.55,0,0,0.0,0.635777777777778,1,0,0.0,0,0,1.55,0,0.0,118.62,-118.62,0,5,9.3119890407,-50.0,0.0,-50.0,0.0,10
