time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-01-01 00:00:00,0.0,0,0,0,0,0,-20.0,0.6138888888888889,1,1,0.0,0,0,0.0,0,-35.0,5,-40.0,0,2,2,0.0,0.0,-20.0,0.0,-10
2019-01-01 01:00:00,0.0,0,0,0,1,0,20.0,0.6,1,2,0.0,0,0,0.0,0,5.0,5,0.0,0,2,2,0.0,-20.0,20.0,0.0,-10
2019-01-01 02:00:00,0.0,1,0,0,0,0,-20.0,0.6138888888888889,1,1,0.0,0,0,0.0,0,-20.0,20,-40.0,0,2,2,-20.0,0.0,-20.0,0.0,10
2019-01-01 03:00:00,0.0,1,0,0,1,0,0.0,0.6138888888888889,1,0,20.0,1,0,0.0,0,5.0,5,0.0,0,2,2,-20.0,-20.0,-20.0,-20.0,-10
2019-01-01 04:00:00,0.0,1,0,0,0,0,-20.0,0.6277777777777778,1,1,0.0,0,1,0.0,0,-20.0,20,-40.0,0,2,2,-20.0,0.0,-20.0,0.0,10
2019-01-01 05:00:00,0.0,0,0,0,1,0,0.0,0.6277777777777778,1,0,20.0,1,0,0.0,0,20.0,20,0.0,2,2,2,0.0,-20.0,-20.0,-20.0,10
2019-01-01 06:00:00,6.09,0,0,0,1,0,20.0,0.6138888888888889,1,2,0.0,1,1,6.09,0,5.0,5,0.0,0,2,2,0.0,-20.0,20.0,-20.0,-10
2019-01-01 07:00:00,11.22,1,1,0,0,0,0.0,0.6138888888888889,1,0,0.0,0,1,11.22,1,-3.7799999999999994,5,-8.78,0,2,2,-10.0,0.0,-10.0,0.0,-10
2019-01-01 08:00:00,18.5,1,2,0,0,0,-1.5,0.6149305555555555,1,1,3.0,1,0,18.5,2,5.0,5,0.0,0,2,2,0.0,0.0,0.0,-20.0,-10
2019-01-01 09:00:00,27.29,0,3,0,1,0,-20.0,0.6288194444444445,1,1,0.0,0,1,27.29,3,-20.0,20,-40.0,0,2,2,-10.0,-20.0,10.0,0.0,10
2019-01-01 10:00:00,36.03,1,4,0,1,0,16.03,0.6176875000000001,1,2,0.0,0,0,36.03,4,52.06,20,32.06,5,2,2,20.0,-20.0,-20.0,0.0,10
2019-01-01 11:00:00,42.57,1,5,0,0,0,0.0,0.6176875000000001,1,0,22.57,1,0,42.57,5,50.14,5,45.14,5,2,2,30.0,0.0,0.0,-20.0,-10
2019-01-01 12:00:00,45.0,0,5,0,0,0,0.0,0.6176875000000001,1,0,0.0,0,1,45.0,5,-15.0,5,-20.0,0,2,2,-30.0,0.0,0.0,0.0,-10
2019-01-01 13:00:00,42.57,1,5,0,0,0,-22.57,0.6333611111111112,1,1,0.0,1,0,42.57,5,20.0,20,0.0,2,2,2,30.0,0.0,30.0,-20.0,10
2019-01-01 14:00:00,36.03,0,4,0,0,0,0.0,0.6333611111111112,1,0,20.0,1,1,36.03,4,5.0,5,0.0,0,2,2,-20.0,0.0,0.0,-20.0,-10
2019-01-01 15:00:00,27.29,0,3,0,0,0,0.0,0.6333611111111112,1,0,0.0,0,1,27.29,3,0.0,20,-20.0,0,2,2,-10.0,0.0,0.0,0.0,10
2019-01-01 16:00:00,18.5,1,2,0,1,0,1.5,0.6323194444444445,1,2,0.0,0,0,18.5,2,20.0,20,0.0,2,2,2,0.0,-20.0,0.0,0.0,10
2019-01-01 17:00:00,11.22,0,1,0,0,0,0.0,0.6323194444444445,1,0,0.0,0,0,11.22,1,-15.0,5,-20.0,0,2,2,0.0,0.0,-10.0,0.0,-10
2019-01-01 18:00:00,6.09,1,0,0,0,0,0.0,0.6323194444444445,1,0,0.0,0,0,6.09,0,-8.91,5,-13.91,0,2,2,-20.0,0.0,-20.0,0.0,-10
2019-01-01 19:00:00,0.0,0,0,0,0,0,20.0,0.6184305555555557,1,2,0.0,1,0,0.0,0,20.0,20,0.0,2,2,2,0.0,0.0,20.0,-20.0,10
2019-01-01 20:00:00,0.0,0,0,0,0,0,20.0,0.6045416666666668,1,2,0.0,0,1,0.0,0,20.0,20,0.0,2,2,2,0.0,0.0,20.0,0.0,10
2019-01-01 21:00:00,0.0,0,0,0,0,0,20.0,0.5906527777777778,1,2,0.0,0,0,0.0,0,20.0,20,0.0,2,2,2,0.0,0.0,20.0,0.0,10
2019-01-01 22:00:00,0.0,1,0,0,1,0,0.0,0.5906527777777778,1,0,0.0,0,0,0.0,0,-15.0,5,-20.0,0,2,2,-20.0,-20.0,-20.0,0.0,-10
