episode;event_index;event_start_step;event_start_t_idx;epsilon_band_w;event_threshold_w;persistence_window_steps;recovery_step;recovery_time_steps;recovery_time_hours;peak_abs_e_after_event
1289;6;39,000000;39,000000;3000,000000;6000,000000;6,000000;45,000000;6,000000;6,000000;117007,366795
1289;7;41,000000;41,000000;3000,000000;6000,000000;6,000000;45,000000;4,000000;4,000000;117007,366795
1289;8;44,000000;44,000000;3000,000000;6000,000000;6,000000;45,000000;1,000000;1,000000;117007,366795
1289;9;53,000000;53,000000;3000,000000;6000,000000;6,000000;54,000000;1,000000;1,000000;117007,366795
1289;10;63,000000;63,000000;3000,000000;6000,000000;6,000000;78,000000;15,000000;15,000000;117007,366795
1289;11;70,000000;70,000000;3000,000000;6000,000000;6,000000;78,000000;8,000000;8,000000;117007,366795
1289;12;72,000000;72,000000;3000,000000;6000,000000;6,000000;78,000000;6,000000;6,000000;117007,366795
1289;13;77,000000;77,000000;3000,000000;6000,000000;6,000000;78,000000;1,000000;1,000000;117007,366795
1289;14;84,000000;84,000000;3000,000000;6000,000000;6,000000;;;;117007,366795
1289;15;87,000000;87,000000;3000,000000;6000,000000;6,000000;;;;93060,634090
1289;16;92,000000;92,000000;3000,000000;6000,000000;6,000000;;;;93060,634090
1290;0;0,000000;0,000000;3000,000000;6000,000000;6,000000;;;;94454,681306
1290;1;3,000000;3,000000;3000,000000;6000,000000;6,000000;;;;94454,681306
1290;2;10,000000;10,000000;3000,000000;6000,000000;6,000000;;;;94454,681306
1290;3;13,000000;13,000000;3000,000000;6000,000000;6,000000;;;;94454,681306
1290;4;15,000000;15,000000;3000,000000;6000,000000;6,000000;;;;94454,681306
1290;5;21,000000;21,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;6;23,000000;23,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;7;28,000000;28,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;8;36,000000;36,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;9;39,000000;39,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;10;44,000000;44,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;11;47,000000;47,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;12;50,000000;50,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;13;52,000000;52,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;14;58,000000;58,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;15;60,000000;60,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;16;63,000000;63,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;17;65,000000;65,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;18;67,000000;67,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;19;72,000000;72,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;20;76,000000;76,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;21;78,000000;78,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;22;82,000000;82,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;23;84,000000;84,000000;3000,000000;6000,000000;6,000000;;;;84513,574829
1290;24;92,000000;92,000000;3000,000000;6000,000000;6,000000;;;;74344,194906
1290;25;94,000000;94,000000;3000,000000;6000,000000;6,000000;;;;30405,782556
1291;0;2,000000;2,000000;3000,000000;6000,000000;6,000000;5,000000;3,000000;3,000000;120000,000000
1291;1;4,000000;4,000000;3000,000000;6000,000000;6,000000;5,000000;1,000000;1,000000;120000,000000
1291;2;11,000000;11,000000;3000,000000;6000,000000;6,000000;16,000000;5,000000;5,000000;120000,000000
1291;3;25,000000;25,000000;3000,000000;6000,000000;6,000000;50,000000;25,000000;25,000000;120000,000000
1291;4;28,000000;28,000000;3000,000000;6000,000000;6,000000;50,000000;22,000000;22,000000;120000,000000
1291;5;30,000000;30,000000;3000,000000;6000,000000;6,000000;50,000000;20,000000;20,000000;120000,000000
1291;6;32,000000;32,000000;3000,000000;6000,000000;6,000000;50,000000;18,000000;18,000000;120000,000000
1291;7;35,000000;35,000000;3000,000000;6000,000000;6,000000;50,000000;15,000000;15,000000;117143,387924
1291;8;38,000000;38,000000;3000,000000;6000,000000;6,000000;50,000000;12,000000;12,000000;117143,387924
1291;9;41,000000;41,000000;3000,000000;6000,000000;6,000000;50,000000;9,000000;9,000000;117143,387924
1291;10;49,000000;49,000000;3000,000000;6000,000000;6,000000;50,000000;1,000000;1,000000;117143,387924
1291;11;58,000000;58,000000;3000,000000;6000,000000;6,000000;;;;117143,387924
1291;12;61,000000;61,000000;3000,000000;6000,000000;6,000000;;;;117143,387924
1291;13;63,000000;63,000000;3000,000000;6000,000000;6,000000;;;;117143,387924
1291;14;69,000000;69,000000;3000,000000;6000,000000;6,000000;;;;117143,387924
1291;15;71,000000;71,000000;3000,000000;6000,000000;6,000000;;;;117143,387924
1291;16;75,000000;75,000000;3000,000000;6000,000000;6,000000;;;;117143,387924
1291;17;78,000000;78,000000;3000,000000;6000,000000;6,000000;;;;117143,387924
1291;18;81,000000;81,000000;3000,000000;6000,000000;6,000000;;;;83474,123274
1291;19;83,000000;83,000000;3000,000000;6000,000000;6,000000;;;;83474,123274
1291;20;86,000000;86,000000;3000,000000;6000,000000;6,000000;;;;83474,123274
1292;0;2,000000;2,000000;3000,000000;6000,000000;6,000000;27,000000;25,000000;25,000000;107816,722024
1292;1;6,000000;6,000000;3000,000000;6000,000000;6,000000;27,000000;21,000000;21,000000;107816,722024
1292;2;11,000000;11,000000;3000,000000;6000,000000;6,000000;27,000000;16,000000;16,000000;107816,722024
1292;3;14,000000;14,000000;3000,000000;6000,000000;6,000000;27,000000;13,000000;13,000000;107816,722024
1292;4;21,000000;21,000000;3000,000000;6000,000000;6,000000;27,000000;6,000000;6,000000;107816,722024
1292;5;26,000000;26,000000;3000,000000;6000,000000;6,000000;27,000000;1,000000;1,000000;107816,722024
1292;6;34,000000;34,000000;3000,000000;6000,000000;6,000000;50,000000;16,000000;16,000000;107816,722024
1292;7;40,000000;40,000000;3000,000000;6000,000000;6,000000;50,000000;10,000000;10,000000;107816,722024
1292;8;45,000000;45,000000;3000,000000;6000,000000;6,000000;50,000000;5,000000;5,000000;107816,722024
1292;9;49,000000;49,000000;3000,000000;6000,000000;6,000000;50,000000;1,000000;1,000000;107816,722024
1292;10;56,000000;56,000000;3000,000000;6000,000000;6,000000;60,000000;4,000000;4,000000;73301,742708
1292;11;59,000000;59,000000;3000,000000;6000,000000;6,000000;60,000000;1,000000;1,000000;73301,742708
1292;12;68,000000;68,000000;3000,000000;6000,000000;6,000000;74,000000;6,000000;6,000000;73301,742708
1292;13;70,000000;70,000000;3000,000000;6000,000000;6,000000;74,000000;4,000000;4,000000;73301,742708
1292;14;73,000000;73,000000;3000,000000;6000,000000;6,000000;74,000000;1,000000;1,000000;73301,742708
1292;15;81,000000;81,000000;3000,000000;6000,000000;6,000000;82,000000;1,000000;1,000000;54583,627146
1292;16;89,000000;89,000000;3000,000000;6000,000000;6,000000;;;;54583,627146
1292;17;91,000000;91,000000;3000,000000;6000,000000;6,000000;;;;54583,627146
1292;18;94,000000;94,000000;3000,000000;6000,000000;6,000000;;;;54583,627146
1293;0;1,000000;1,000000;3000,000000;6000,000000;6,000000;22,000000;21,000000;21,000000;98486,616746
1293;1;4,000000;4,000000;3000,000000;6000,000000;6,000000;22,000000;18,000000;18,000000;98486,616746
1293;2;10,000000;10,000000;3000,000000;6000,000000;6,000000;22,000000;12,000000;12,000000;98486,616746
1293;3;14,000000;14,000000;3000,000000;6000,000000;6,000000;22,000000;8,000000;8,000000;98486,616746
1293;4;19,000000;19,000000;3000,000000;6000,000000;6,000000;22,000000;3,000000;3,000000;98486,616746
1293;5;21,000000;21,000000;3000,000000;6000,000000;6,000000;22,000000;1,000000;1,000000;98486,616746
1293;6;33,000000;33,000000;3000,000000;6000,000000;6,000000;37,000000;4,000000;4,000000;98486,616746
1293;7;36,000000;36,000000;3000,000000;6000,000000;6,000000;37,000000;1,000000;1,000000;98486,616746
1293;8;45,000000;45,000000;3000,000000;6000,000000;6,000000;46,000000;1,000000;1,000000;98486,616746
1293;9;52,000000;52,000000;3000,000000;6000,000000;6,000000;85,000000;33,000000;33,000000;98486,616746
1293;10;57,000000;57,000000;3000,000000;6000,000000;6,000000;85,000000;28,000000;28,000000;98486,616746
1293;11;59,000000;59,000000;3000,000000;6000,000000;6,000000;85,000000;26,000000;26,000000;98486,616746
1293;12;62,000000;62,000000;3000,000000;6000,000000;6,000000;85,000000;23,000000;23,000000;98486,616746
1293;13;67,000000;67,000000;3000,000000;6000,000000;6,000000;85,000000;18,000000;18,000000;98486,616746
1293;14;73,000000;73,000000;3000,000000;6000,000000;6,000000;85,000000;12,000000;12,000000;98486,616746
1293;15;75,000000;75,000000;3000,000000;6000,000000;6,000000;85,000000;10,000000;10,000000;98486,616746
1293;16;78,000000;78,000000;3000,000000;6000,000000;6,000000;85,000000;7,000000;7,000000;77664,316809
1293;17;80,000000;80,000000;3000,000000;6000,000000;6,000000;85,000000;5,000000;5,000000;77664,316809
1293;18;83,000000;83,000000;3000,000000;6000,000000;6,000000;85,000000;2,000000;2,000000;65360,388021
1293;19;93,000000;93,000000;3000,000000;6000,000000;6,000000;;;;18901,938746
1294;0;0,000000;0,000000;3000,000000;6000,000000;6,000000;48,000000;48,000000;48,000000;116738,596810
1294;1;2,000000;2,000000;3000,000000;6000,000000;6,000000;48,000000;46,000000;46,000000;104965,315669
1294;2;6,000000;6,000000;3000,000000;6000,000000;6,000000;48,000000;42,000000;42,000000;100635,454286
1294;3;10,000000;10,000000;3000,000000;6000,000000;6,000000;48,000000;38,000000;38,000000;100635,454286
1294;4;15,000000;15,000000;3000,000000;6000,000000;6,000000;48,000000;33,000000;33,000000;100635,454286
1294;5;17,000000;17,000000;3000,000000;6000,000000;6,000000;48,000000;31,000000;31,000000;100635,454286
1294;6;21,000000;21,000000;3000,000000;6000,000000;6,000000;48,000000;27,000000;27,000000;100635,454286
1294;7;27,000000;27,000000;3000,000000;6000,000000;6,000000;48,000000;21,000000;21,000000;100635,454286
1294;8;33,000000;33,000000;3000,000000;6000,000000;6,000000;48,000000;15,000000;15,000000;97347,488991
1294;9;37,000000;37,000000;3000,000000;6000,000000;6,000000;48,000000;11,000000;11,000000;97347,488991
1294;10;43,000000;43,000000;3000,000000;6000,000000;6,000000;48,000000;5,000000;5,000000;97347,488991
1294;11;47,000000;47,000000;3000,000000;6000,000000;6,000000;48,000000;1,000000;1,000000;97347,488991
1294;12;55,000000;55,000000;3000,000000;6000,000000;6,000000;56,000000;1,000000;1,000000;97347,488991
1294;13;66,000000;66,000000;3000,000000;6000,000000;6,000000;72,000000;6,000000;6,000000;97347,488991
1294;14;68,000000;68,000000;3000,000000;6000,000000;6,000000;72,000000;4,000000;4,000000;97347,488991
1294;15;71,000000;71,000000;3000,000000;6000,000000;6,000000;72,000000;1,000000;1,000000;97347,488991
1294;16;87,000000;87,000000;3000,000000;6000,000000;6,000000;;;;97347,488991
1294;17;93,000000;93,000000;3000,000000;6000,000000;6,000000;;;;64005,439406
1295;0;5,000000;5,000000;3000,000000;6000,000000;6,000000;19,000000;14,000000;14,000000;107439,618266
1295;1;7,000000;7,000000;3000,000000;6000,000000;6,000000;19,000000;12,000000;12,000000;93491,320722
1295;2;12,000000;12,000000;3000,000000;6000,000000;6,000000;19,000000;7,000000;7,000000;93491,320722
1295;3;14,000000;14,000000;3000,000000;6000,000000;6,000000;19,000000;5,000000;5,000000;93491,320722
1295;4;18,000000;18,000000;3000,000000;6000,000000;6,000000;19,000000;1,000000;1,000000;93491,320722
1295;5;27,000000;27,000000;3000,000000;6000,000000;6,000000;28,000000;1,000000;1,000000;93491,320722
1295;6;34,000000;34,000000;3000,000000;6000,000000;6,000000;54,000000;20,000000;20,000000;93491,320722
1295;7;38,000000;38,000000;3000,000000;6000,000000;6,000000;54,000000;16,000000;16,000000;93491,320722
1295;8;43,000000;43,000000;3000,000000;6000,000000;6,000000;54,000000;11,000000;11,000000;93491,320722
1295;9;45,000000;45,000000;3000,000000;6000,000000;6,000000;54,000000;9,000000;9,000000;93491,320722
1295;10;48,000000;48,000000;3000,000000;6000,000000;6,000000;54,000000;6,000000;6,000000;93491,320722
1295;11;60,000000;60,000000;3000,000000;6000,000000;6,000000;84,000000;24,000000;24,000000;93491,320722
1295;12;62,000000;62,000000;3000,000000;6000,000000;6,000000;84,000000;22,000000;22,000000;93491,320722
1295;13;69,000000;69,000000;3000,000000;6000,000000;6,000000;84,000000;15,000000;15,000000;93491,320722
1295;14;74,000000;74,000000;3000,000000;6000,000000;6,000000;84,000000;10,000000;10,000000;93491,320722
1295;15;80,000000;80,000000;3000,000000;6000,000000;6,000000;84,000000;4,000000;4,000000;72864,201456
1295;16;90,000000;90,000000;3000,000000;6000,000000;6,000000;;;;72864,201456
1295;17;93,000000;93,000000;3000,000000;6000,000000;6,000000;;;;54518,543887
1296;0;1,000000;1,000000;3000,000000;6000,000000;6,000000;10,000000;9,000000;9,000000;95170,778580
1296;1;5,000000;5,000000;3000,000000;6000,000000;6,000000;10,000000;5,000000;5,000000;95170,778580
1296;2;9,000000;9,000000;3000,000000;6000,000000;6,000000;10,000000;1,000000;1,000000;95170,778580
1296;3;17,000000;17,000000;3000,000000;6000,000000;6,000000;;;;93902,423932
1296;4;20,000000;20,000000;3000,000000;6000,000000;6,000000;;;;91641,952151
1296;5;24,000000;24,000000;3000,000000;6000,000000;6,000000;;;;91641,952151
1296;6;27,000000;27,000000;3000,000000;6000,000000;6,000000;;;;91641,952151
1296;7;31,000000;31,000000;3000,000000;6000,000000;6,000000;;;;91641,952151
1296;8;33,000000;33,000000;3000,000000;6000,000000;6,000000;;;;91641,952151
1296;9;38,000000;38,000000;3000,000000;6000,000000;6,000000;;;;86499,393109
1296;10;43,000000;43,000000;3000,000000;6000,000000;6,000000;;;;86499,393109
1296;11;46,000000;46,000000;3000,000000;6000,000000;6,000000;;;;86499,393109
1296;12;48,000000;48,000000;3000,000000;6000,000000;6,000000;;;;86499,393109
1296;13;51,000000;51,000000;3000,000000;6000,000000;6,000000;;;;86499,393109
1296;14;54,000000;54,000000;3000,000000;6000,000000;6,000000;;;;86499,393109
1296;15;57,000000;57,000000;3000,000000;6000,000000;6,000000;;;;86499,393109
1296;16;60,000000;60,000000;3000,000000;6000,000000;6,000000;;;;82722,155074
1296;17;65,000000;65,000000;3000,000000;6000,000000;6,000000;;;;82722,155074
1296;18;68,000000;68,000000;3000,000000;6000,000000;6,000000;;;;82722,155074
1296;19;71,000000;71,000000;3000,000000;6000,000000;6,000000;;;;82722,155074
1296;20;75,000000;75,000000;3000,000000;6000,000000;6,000000;;;;82722,155074
1296;21;77,000000;77,000000;3000,000000;6000,000000;6,000000;;;;82722,155074
1296;22;79,000000;79,000000;3000,000000;6000,000000;6,000000;;;;82722,155074
1296;23;85,000000;85,000000;3000,000000;6000,000000;6,000000;;;;82722,155074
1296;24;89,000000;89,000000;3000,000000;6000,000000;6,000000;;;;67330,516937
1296;25;92,000000;92,000000;3000,000000;6000,000000;6,000000;;;;34026,477134
1297;0;0,000000;0,000000;3000,000000;6000,000000;6,000000;17,000000;17,000000;17,000000;103598,687642
1297;1;5,000000;5,000000;3000,000000;6000,000000;6,000000;17,000000;12,000000;12,000000;103598,687642
1297;2;9,000000;9,000000;3000,000000;6000,000000;6,000000;17,000000;8,000000;8,000000;103598,687642
1297;3;12,000000;12,000000;3000,000000;6000,000000;6,000000;17,000000;5,000000;5,000000;97830,438023
1297;4;16,000000;16,000000;3000,000000;6000,000000;6,000000;17,000000;1,000000;1,000000;97830,438023
1297;5;24,000000;24,000000;3000,000000;6000,000000;6,000000;26,000000;2,000000;2,000000;97830,438023
1297;6;36,000000;36,000000;3000,000000;6000,000000;6,000000;46,000000;10,000000;10,000000;97830,438023
1297;7;41,000000;41,000000;3000,000000;6000,000000;6,000000;46,000000;5,000000;5,000000;97830,438023
1297;8;45,000000;45,000000;3000,000000;6000,000000;6,000000;46,000000;1,000000;1,000000;97830,438023
1297;9;59,000000;59,000000;3000,000000;6000,000000;6,000000;;;;97830,438023
1297;10;64,000000;64,000000;3000,000000;6000,000000;6,000000;;;;61405,358672
1297;11;66,000000;66,000000;3000,000000;6000,000000;6,000000;;;;59317,257733
1297;12;71,000000;71,000000;3000,000000;6000,000000;6,000000;;;;59317,257733
1297;13;74,000000;74,000000;3000,000000;6000,000000;6,000000;;;;59317,257733
1297;14;79,000000;79,000000;3000,000000;6000,000000;6,000000;;;;59317,257733
1297;15;85,000000;85,000000;3000,000000;6000,000000;6,000000;;;;59317,257733
1297;16;87,000000;87,000000;3000,000000;6000,000000;6,000000;;;;59317,257733
1297;17;89,000000;89,000000;3000,000000;6000,000000;6,000000;;;;59317,257733
1298;0;0,000000;0,000000;3000,000000;6000,000000;6,000000;28,000000;28,000000;28,000000;120000,000000
1298;1;3,000000;3,000000;3000,000000;6000,000000;6,000000;28,000000;25,000000;25,000000;120000,000000
1298;2;8,000000;8,000000;3000,000000;6000,000000;6,000000;28,000000;20,000000;20,000000;120000,000000
1298;3;11,000000;11,000000;3000,000000;6000,000000;6,000000;28,000000;17,000000;17,000000;120000,000000
1298;4;14,000000;14,000000;3000,000000;6000,000000;6,000000;28,000000;14,000000;14,000000;120000,000000
1298;5;17,000000;17,000000;3000,000000;6000,000000;6,000000;28,000000;11,000000;11,000000;120000,000000
1298;6;21,000000;21,000000;3000,000000;6000,000000;6,000000;28,000000;7,000000;7,000000;120000,000000
1298;7;24,000000;24,000000;3000,000000;6000,000000;6,000000;28,000000;4,000000;4,000000;120000,000000
1298;8;27,000000;27,000000;3000,000000;6000,000000;6,000000;28,000000;1,000000;1,000000;120000,000000
1298;9;39,000000;39,000000;3000,000000;6000,000000;6,000000;72,000000;33,000000;33,000000;120000,000000
1298;10;41,000000;41,000000;3000,000000;6000,000000;6,000000;72,000000;31,000000;31,000000;120000,000000
1298;11;45,000000;45,000000;3000,000000;6000,000000;6,000000;72,000000;27,000000;27,000000;120000,000000
1298;12;47,000000;47,000000;3000,000000;6000,000000;6,000000;72,000000;25,000000;25,000000;120000,000000
1298;13;49,000000;49,000000;3000,000000;6000,000000;6,000000;72,000000;23,000000;23,000000;120000,000000
1298;14;54,000000;54,000000;3000,000000;6000,000000;6,000000;72,000000;18,000000;18,000000;120000,000000
1298;15;58,000000;58,000000;3000,000000;6000,000000;6,000000;72,000000;14,000000;14,000000;120000,000000
1298;16;63,000000;63,000000;3000,000000;6000,000000;6,000000;72,000000;9,000000;9,000000;120000,000000
1298;17;66,000000;66,000000;3000,000000;6000,000000;6,000000;72,000000;6,000000;6,000000;120000,000000
1298;18;68,000000;68,000000;3000,000000;6000,000000;6,000000;72,000000;4,000000;4,000000;120000,000000
1298;19;70,000000;70,000000;3000,000000;6000,000000;6,000000;72,000000;2,000000;2,000000;120000,000000
1298;20;83,000000;83,000000;3000,000000;6000,000000;6,000000;;;;120000,000000
1298;21;86,000000;86,000000;3000,000000;6000,000000;6,000000;;;;120000,000000
1298;22;88,000000;88,000000;3000,000000;6000,000000;6,000000;;;;120000,000000
1299;0;2,000000;2,000000;3000,000000;6000,000000;6,000000;8,000000;6,000000;6,000000;106530,470862
1299;1;7,000000;7,000000;3000,000000;6000,000000;6,000000;8,000000;1,000000;1,000000;106530,470862
1299;2;14,000000;14,000000;3000,000000;6000,000000;6,000000;27,000000;13,000000;13,000000;106530,470862
1299;3;20,000000;20,000000;3000,000000;6000,000000;6,000000;27,000000;7,000000;7,000000;106530,470862
1299;4;23,000000;23,000000;3000,000000;6000,000000;6,000000;27,000000;4,000000;4,000000;106530,470862
1299;5;26,000000;26,000000;3000,000000;6000,000000;6,000000;27,000000;1,000000;1,000000;106530,470862
1299;6;34,000000;34,000000;3000,000000;6000,000000;6,000000;36,000000;2,000000;2,000000;65056,336039
1299;7;42,000000;42,000000;3000,000000;6000,000000;6,000000;65,000000;23,000000;23,000000;65056,336039
1299;8;45,000000;45,000000;3000,000000;6000,000000;6,000000;65,000000;20,000000;20,000000;65056,336039
1299;9;49,000000;49,000000;3000,000000;6000,000000;6,000000;65,000000;16,000000;16,000000;65056,336039
1299;10;52,000000;52,000000;3000,000000;6000,000000;6,000000;65,000000;13,000000;13,000000;65056,336039
1299;11;55,000000;55,000000;3000,000000;6000,000000;6,000000;65,000000;10,000000;10,000000;65056,336039
1299;12;57,000000;57,000000;3000,000000;6000,000000;6,000000;65,000000;8,000000;8,000000;65056,336039
1299;13;64,000000;64,000000;3000,000000;6000,000000;6,000000;65,000000;1,000000;1,000000;65056,336039
1299;14;79,000000;79,000000;3000,000000;6000,000000;6,000000;85,000000;6,000000;6,000000;31416,194741
1299;15;82,000000;82,000000;3000,000000;6000,000000;6,000000;85,000000;3,000000;3,000000;31416,194741
1299;16;84,000000;84,000000;3000,000000;6000,000000;6,000000;85,000000;1,000000;1,000000;30698,951981
1299;17;92,000000;92,000000;3000,000000;6000,000000;6,000000;;;;16765,984169
1300;0;6,000000;6,000000;3000,000000;6000,000000;6,000000;37,000000;31,000000;31,000000;120000,000000
1300;1;12,000000;12,000000;3000,000000;6000,000000;6,000000;37,000000;25,000000;25,000000;120000,000000
1300;2;14,000000;14,000000;3000,000000;6000,000000;6,000000;37,000000;23,000000;23,000000;120000,000000
1300;3;17,000000;17,000000;3000,000000;6000,000000;6,000000;37,000000;20,000000;20,000000;120000,000000
1300;4;19,000000;19,000000;3000,000000;6000,000000;6,000000;37,000000;18,000000;18,000000;120000,000000
1300;5;24,000000;24,000000;3000,000000;6000,000000;6,000000;37,000000;13,000000;13,000000;120000,000000
1300;6;29,000000;29,000000;3000,000000;6000,000000;6,000000;37,000000;8,000000;8,000000;120000,000000
1300;7;32,000000;32,000000;3000,000000;6000,000000;6,000000;37,000000;5,000000;5,000000;120000,000000
1300;8;36,000000;36,000000;3000,000000;6000,000000;6,000000;37,000000;1,000000;1,000000;120000,000000
1300;9;48,000000;48,000000;3000,000000;6000,000000;6,000000;67,000000;19,000000;19,000000;120000,000000
1300;10;54,000000;54,000000;3000,000000;6000,000000;6,000000;67,000000;13,000000;13,000000;120000,000000
1300;11;57,000000;57,000000;3000,000000;6000,000000;6,000000;67,000000;10,000000;10,000000;120000,000000
1300;12;61,000000;61,000000;3000,000000;6000,000000;6,000000;67,000000;6,000000;6,000000;120000,000000
1300;13;66,000000;66,000000;3000,000000;6000,000000;6,000000;67,000000;1,000000;1,000000;120000,000000
1300;14;73,000000;73,000000;3000,000000;6000,000000;6,000000;;;;99403,741017
1300;15;78,000000;78,000000;3000,000000;6000,000000;6,000000;;;;99403,741017
1300;16;83,000000;83,000000;3000,000000;6000,000000;6,000000;;;;99403,741017
1300;17;88,000000;88,000000;3000,000000;6000,000000;6,000000;;;;99403,741017
1301;0;0,000000;0,000000;3000,000000;6000,000000;6,000000;11,000000;11,000000;11,000000;116610,407163
1301;1;5,000000;5,000000;3000,000000;6000,000000;6,000000;11,000000;6,000000;6,000000;116610,407163
1301;2;9,000000;9,000000;3000,000000;6000,000000;6,000000;11,000000;2,000000;2,000000;116610,407163
1301;3;24,000000;24,000000;3000,000000;6000,000000;6,000000;40,000000;16,000000;16,000000;116610,407163
1301;4;26,000000;26,000000;3000,000000;6000,000000;6,000000;40,000000;14,000000;14,000000;116610,407163
1301;5;33,000000;33,000000;3000,000000;6000,000000;6,000000;40,000000;7,000000;7,000000;116610,407163
1301;6;35,000000;35,000000;3000,000000;6000,000000;6,000000;40,000000;5,000000;5,000000;116610,407163
1301;7;37,000000;37,000000;3000,000000;6000,000000;6,000000;40,000000;3,000000;3,000000;116610,407163
1301;8;47,000000;47,000000;3000,000000;6000,000000;6,000000;81,000000;34,000000;34,000000;116610,407163
1301;9;50,000000;50,000000;3000,000000;6000,000000;6,000000;81,000000;31,000000;31,000000;116610,407163
1301;10;52,000000;52,000000;3000,000000;6000,000000;6,000000;81,000000;29,000000;29,000000;116610,407163
1301;11;55,000000;55,000000;3000,000000;6000,000000;6,000000;81,000000;26,000000;26,000000;116610,407163
1301;12;57,000000;57,000000;3000,000000;6000,000000;6,000000;81,000000;24,000000;24,000000;116610,407163
1301;13;59,000000;59,000000;3000,000000;6000,000000;6,000000;81,000000;22,000000;22,000000;116610,407163
1301;14;67,000000;67,000000;3000,000000;6000,000000;6,000000;81,000000;14,000000;14,000000;116610,407163
1301;15;71,000000;71,000000;3000,000000;6000,000000;6,000000;81,000000;10,000000;10,000000;116610,407163
1301;16;74,000000;74,000000;3000,000000;6000,000000;6,000000;81,000000;7,000000;7,000000;116610,407163
1301;17;80,000000;80,000000;3000,000000;6000,000000;6,000000;81,000000;1,000000;1,000000;116610,407163
1301;18;92,000000;92,000000;3000,000000;6000,000000;6,000000;;;;116610,407163
1301;19;94,000000;94,000000;3000,000000;6000,000000;6,000000;;;;75083,168440
1302;0;9,000000;9,000000;3000,000000;6000,000000;6,000000;;;;98276,974777
1302;1;12,000000;12,000000;3000,000000;6000,000000;6,000000;;;;98276,974777
1302;2;17,000000;17,000000;3000,000000;6000,000000;6,000000;;;;98276,974777
1302;3;20,000000;20,000000;3000,000000;6000,000000;6,000000;;;;98276,974777
1302;4;22,000000;22,000000;3000,000000;6000,000000;6,000000;;;;94199,197103
1302;5;28,000000;28,000000;3000,000000;6000,000000;6,000000;;;;82591,366331
1302;6;30,000000;30,000000;3000,000000;6000,000000;6,000000;;;;82591,366331
1302;7;39,000000;39,000000;3000,000000;6000,000000;6,000000;;;;82515,730627
1302;8;41,000000;41,000000;3000,000000;6000,000000;6,000000;;;;82515,730627
1302;9;43,000000;43,000000;3000,000000;6000,000000;6,000000;;;;82515,730627
1302;10;49,000000;49,000000;3000,000000;6000,000000;6,000000;;;;82515,730627
1302;11;52,000000;52,000000;3000,000000;6000,000000;6,000000;;;;82515,730627
1302;12;54,000000;54,000000;3000,000000;6000,000000;6,000000;;;;82515,730627
1302;13;57,000000;57,000000;3000,000000;6000,000000;6,000000;;;;82515,730627
1302;14;59,000000;59,000000;3000,000000;6000,000000;6,000000;;;;82515,730627
1302;15;63,000000;63,000000;3000,000000;6000,000000;6,000000;;;;82515,730627
1302;16;66,000000;66,000000;3000,000000;6000,000000;6,000000;;;;82515,730627
1302;17;72,000000;72,000000;3000,000000;6000,000000;6,000000;;;;82515,730627
1302;18;75,000000;75,000000;3000,000000;6000,000000;6,000000;;;;82515,730627
1302;19;79,000000;79,000000;3000,000000;6000,000000;6,000000;;;;82515,730627
1302;20;84,000000;84,000000;3000,000000;6000,000000;6,000000;;;;61440,642529
1302;21;88,000000;88,000000;3000,000000;6000,000000;6,000000;;;;57817,907879
1303;0;2,000000;2,000000;3000,000000;6000,000000;6,000000;30,000000;28,000000;28,000000;119726,915551
1303;1;5,000000;5,000000;3000,000000;6000,000000;6,000000;30,000000;25,000000;25,000000;119726,915551
1303;2;10,000000;10,000000;3000,000000;6000,000000;6,000000;30,000000;20,000000;20,000000;119726,915551
1303;3;13,000000;13,000000;3000,000000;6000,000000;6,000000;30,000000;17,000000;17,000000;119726,915551
1303;4;15,000000;15,000000;3000,000000;6000,000000;6,000000;30,000000;15,000000;15,000000;119726,915551
1303;5;19,000000;19,000000;3000,000000;6000,000000;6,000000;30,000000;11,000000;11,000000;119726,915551
1303;6;21,000000;21,000000;3000,000000;6000,000000;6,000000;30,000000;9,000000;9,000000;119726,915551
1303;7;24,000000;24,000000;3000,000000;6000,000000;6,000000;30,000000;6,000000;6,000000;119726,915551
1303;8;27,000000;27,000000;3000,000000;6000,000000;6,000000;30,000000;3,000000;3,000000;119726,915551
