episode,n_steps,balance_MEAN,balance_VAR,balance_IAE,balance_ISE,balance_idx_MEAN,balance_idx_VAR,balance_idx_IAE,balance_idx_ISE,Renewable_Penetration_energy,Grid_Penetration_energy,Renewable_Penetration_time,Grid_Penetration_time
19,239,1378.8932877549835,454421861.0647639,329555.49577344104,108606824794.47852,0.0041841004184100415,0.00418410041841004,1.0,1.0,,0.14651041797102493,0.38493723849372385,0.9916317991631799
