episode,n_steps,balance_MEAN,balance_VAR,balance_IAE,balance_ISE,balance_idx_MEAN,balance_idx_VAR,balance_idx_IAE,balance_idx_ISE,Renewable_Penetration_energy,Grid_Penetration_energy,Renewable_Penetration_time,Grid_Penetration_time
0,72,-44538.16651149248,1526614920.8442507,3292752.223997259,251212335266.7328,0.1111111111111111,0.10015649452269174,8.0,8.0,0.06315064981262432,0.1881637969614825,0.4027777777777778,0.2222222222222222
