episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph_initial;env_delta_ph_final;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
1801;-1;0,000000;;;0,000000;1;;;0,000000;0;0,387393;0;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;;
1801;0;0,279312;26670,139879;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,387393;0;82821,912121;0,000000;0,000000;0;1,511681;0;37360,077631;0;0,000000;0;0,000000;0;82821,912121;1;0,000000;0;-82821,912121;0;;1,000000;-1,000000;-1,000000;-45461,834490;-45461,834490;-0,151539;-1,000000;-82821,912121;-0,276073;-1,000000
1801;1;0,279312;30089,149583;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,387393;0;88489,771942;1,000000;88489,771942;1;1,343724;0;46947,326811;0;0,000000;0;88489,771942;1;88489,771942;1;88489,771942;1;0,000000;0;;1,000000;-1,000000;1,000000;-41542,445132;-41542,445132;-0,138475;-1,000000;-88489,771942;-0,294966;-1,000000
1801;2;0,279312;28418,232004;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,387393;0;88567,645028;0,000000;0,000000;0;1,112418;0;50080,983157;0;0,000000;0;0,000000;0;88567,645028;1;0,000000;0;-88567,645028;0;;1,000000;-1,000000;-1,000000;-38486,661872;-38486,661872;-0,128289;-1,000000;-88567,645028;-0,295225;-1,000000
1801;3;0,279312;34471,668043;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,387393;0;58635,863355;0,000000;0,000000;0;3,277112;0;66174,504091;0;0,000000;0;0,000000;0;58635,863355;1;0,000000;0;-58635,863355;0;;-1,000000;-1,000000;-1,000000;7538,640736;7538,640736;0,025129;1,000000;-58635,863355;-0,195453;-1,000000
1801;4;0,279312;30308,847201;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,387393;0;67023,687995;0,000000;0,000000;0;8,302169;0;65365,150799;0;0,000000;0;0,000000;0;67023,687995;1;0,000000;0;-67023,687995;0;;1,000000;-1,000000;1,000000;-1658,537196;-1658,537196;-0,005528;0,000000;-67023,687995;-0,223412;-1,000000
1801;5;0,279312;21239,120696;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,387393;0;60717,977092;0,000000;0,000000;0;2,519621;0;58781,422901;0;0,000000;0;0,000000;0;60717,977092;1;0,000000;0;-60717,977092;0;;1,000000;-1,000000;1,000000;-1936,554192;-1936,554192;-0,006455;0,000000;-60717,977092;-0,202393;-1,000000
1801;6;0,279312;48777,805984;1,000000;48777,805984;1;0,000000;0,000000;0,000000;0;0,387393;0;8160,316953;1,000000;8160,316953;1;2,442217;0;41689,221388;0;48777,805984;1;56938,122937;1;56938,122937;1;8160,316953;1;0,000000;0;;1,000000;-1,000000;1,000000;33528,904436;-15248,901548;-0,050830;-1,000000;-8160,316953;-0,027201;-1,000000
1801;7;0,279312;33112,944103;1,000000;33112,944103;1;0,000000;0,000000;0,000000;0;0,387393;0;13725,908376;0,000000;0,000000;0;6,758888;0;44202,899539;0;33112,944103;1;33112,944103;1;46838,852480;1;0,000000;0;-13725,908376;0;;1,000000;-1,000000;-1,000000;30476,991163;-2635,952940;-0,008787;0,000000;-13725,908376;-0,045753;-1,000000
1801;8;0,279312;30415,537734;1,000000;30415,537734;1;0,000000;0,000000;0,000000;0;0,387393;0;20515,304691;1,000000;20515,304691;1;0,969251;0;38384,098029;0;30415,537734;1;50930,842425;1;50930,842425;1;20515,304691;1;0,000000;0;;1,000000;-1,000000;1,000000;17868,793338;-12546,744396;-0,041822;-1,000000;-20515,304691;-0,068384;-1,000000
1801;9;0,279312;39188,630686;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,387393;0;49279,991702;0,000000;0,000000;0;3,602800;0;72328,895302;0;0,000000;0;0,000000;0;49279,991702;1;0,000000;0;-49279,991702;0;;-1,000000;-1,000000;1,000000;23048,903600;23048,903600;0,076830;1,000000;-49279,991702;-0,164267;-1,000000
1801;10;0,279312;33548,079301;1,000000;33548,079301;1;0,000000;0,000000;0,000000;0;0,387393;0;22689,801992;1,000000;22689,801992;1;2,954263;0;29981,998996;0;33548,079301;1;56237,881293;1;56237,881293;1;22689,801992;1;0,000000;0;;1,000000;-1,000000;1,000000;7292,197004;-26255,882297;-0,087520;-1,000000;-22689,801992;-0,075633;-1,000000
1801;11;0,279312;34730,523580;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,387393;0;104368,973768;0,000000;0,000000;0;8,473009;0;58082,872021;0;0,000000;0;0,000000;0;104368,973768;1;0,000000;0;-104368,973768;0;;1,000000;-1,000000;-1,000000;-46286,101746;-46286,101746;-0,154287;-1,000000;-104368,973768;-0,347897;-1,000000
1801;12;0,279312;65897,680750;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,387393;0;106530,470862;1,000000;106530,470862;1;5,145013;0;81974,670220;0;0,000000;0;106530,470862;1;106530,470862;1;106530,470862;1;0,000000;0;;1,000000;-1,000000;1,000000;-24555,800642;-24555,800642;-0,081853;-1,000000;-106530,470862;-0,355102;-1,000000
1801;13;0,279312;37808,672553;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,387393;0;109002,140532;1,000000;109002,140532;1;6,464736;0;48891,295222;0;0,000000;0;109002,140532;1;109002,140532;1;109002,140532;1;0,000000;0;;1,000000;-1,000000;1,000000;-60110,845309;-60110,845309;-0,200369;-1,000000;-109002,140532;-0,363340;-1,000000
1801;14;0,279312;37375,868753;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,387393;0;109175,152416;0,000000;0,000000;0;1,290343;0;37375,868753;0;0,000000;0;0,000000;0;109175,152416;1;0,000000;0;-109175,152416;0;;1,000000;-1,000000;-1,000000;-71799,283663;-71799,283663;-0,239331;-1,000000;-109175,152416;-0,363917;-1,000000
1801;15;0,279312;41784,548409;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,387393;0;66524,180279;1,000000;66524,180279;1;9,289183;0;41784,548409;0;0,000000;0;66524,180279;1;66524,180279;1;66524,180279;1;0,000000;0;;1,000000;-1,000000;1,000000;-24739,631870;-24739,631870;-0,082465;-1,000000;-66524,180279;-0,221747;-1,000000
