episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph_initial;env_delta_ph_final;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
2195;-1;0,000000;;;0,000000;1;;;0,000000;1;0,573355;1;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;;
2195;0;0,121649;27719,120992;1,000000;27719,120992;1;25698,744069;2,000000;25698,744069;1;0,572285;1;0,000000;0,000000;0,000000;0;37,691909;0;44745,496228;0;27719,120992;1;53417,865061;1;53417,865061;1;0,000000;0;0,000000;0;;1,000000;0,049023;1,000000;19046,752159;-8672,368833;-0,028908;-1,000000;-25698,744069;-0,085662;-1,000000
2195;1;0,121649;42130,037283;1,000000;42130,037283;1;15043,408771;2,000000;15043,408771;1;0,571658;1;0,000000;0,000000;0,000000;0;52,420141;0;36263,126093;0;42130,037283;1;57173,446054;1;57173,446054;1;0,000000;0;0,000000;0;;1,000000;0,028666;1,000000;21219,717322;-20910,319961;-0,069701;-1,000000;-15043,408771;-0,050145;-1,000000
2195;2;0,121649;19028,442345;1,000000;19028,442345;1;35960,352513;2,000000;35960,352513;1;0,570160;1;0,000000;0,000000;0,000000;0;46,333373;0;34118,031536;0;19028,442345;1;54988,794857;1;54988,794857;1;0,000000;0;0,000000;0;;1,000000;0,068344;1,000000;-1842,320977;-20870,763321;-0,069569;-1,000000;-35960,352513;-0,119868;-1,000000
2195;3;0,121649;20431,227748;0,000000;0,000000;1;105807,182677;2,000000;105807,182677;1;0,565751;1;0,000000;0,000000;0,000000;0;86,176349;0;45827,857177;0;0,000000;0;105807,182677;1;105807,182677;1;0,000000;0;0,000000;0;;1,000000;0,199535;1,000000;-59979,325500;-59979,325500;-0,199931;-1,000000;-105807,182677;-0,352691;-1,000000
2195;4;0,121649;43374,270467;0,000000;0,000000;1;100080,536243;2,000000;100080,536243;1;0,561581;1;0,000000;0,000000;0,000000;0;83,481403;0;62688,301468;0;0,000000;0;100080,536243;1;100080,536243;1;0,000000;0;0,000000;0;;1,000000;0,187344;1,000000;-37392,234775;-37392,234775;-0,124641;-1,000000;-100080,536243;-0,333602;-1,000000
2195;5;0,121649;42208,156387;0,000000;0,000000;1;103323,438876;2,000000;103323,438876;1;0,557276;1;0,000000;0,000000;0,000000;0;89,701710;0;55299,779938;0;0,000000;0;103323,438876;1;103323,438876;1;0,000000;0;0,000000;0;;1,000000;0,191932;1,000000;-48023,658939;-48023,658939;-0,160079;-1,000000;-103323,438876;-0,344411;-1,000000
2195;6;0,121649;34428,351602;0,000000;0,000000;1;113012,463190;2,000000;113012,463190;1;0,552567;1;0,000000;0,000000;0,000000;0;81,670177;0;34428,351602;0;0,000000;0;113012,463190;1;113012,463190;1;0,000000;0;0,000000;0;;1,000000;0,208156;1,000000;-78584,111588;-78584,111588;-0,261947;-1,000000;-113012,463190;-0,376708;-1,000000
2195;7;0,121649;50430,977432;0,000000;0,000000;1;68250,126933;2,000000;68250,126933;1;0,549723;1;0,000000;0,000000;0,000000;0;55,113367;0;50430,977432;0;0,000000;0;68250,126933;1;68250,126933;1;0,000000;0;0,000000;0;;1,000000;0,125062;1,000000;-17819,149500;-17819,149500;-0,059397;-1,000000;-68250,126933;-0,227500;-1,000000
2195;8;0,121649;47508,668756;0,000000;0,000000;1;59227,457005;2,000000;59227,457005;1;0,547255;1;0,000000;0,000000;0,000000;0;39,897902;0;47508,668756;0;0,000000;0;59227,457005;1;59227,457005;1;0,000000;0;0,000000;0;;1,000000;0,108042;1,000000;-11718,788249;-11718,788249;-0,039063;-1,000000;-59227,457005;-0,197425;-1,000000
