episode,step,epsilon,potential_solar#0,action_solar#0,power_solar#0,idx_solar#0,potential_wind#0,action_wind#0,power_wind#0,idx_wind#0,potential_battery#0,action_battery#0,power_battery#0,idx_battery#0,soc_battery#0,soc_idx_battery#0,potential_grid#0,action_grid#0,power_grid#0,idx_grid#0,potential_load#0,action_load#0,power_load#0,idx_load#0,env_price,env_renewable_potential,env_renewable_potential_idx,env_total_renewable,env_total_renewable_idx,env_total_power,env_total_power_idx,env_demand_power,env_demand_power_idx,env_energy_balance,env_energy_balance_idx,env_delta_power_idx,reward_solar#0,reward_wind#0,reward_battery#0,reward_grid#0,reward_load#0
2988,0,0.0036678892964322474,0.0,0,0.0,0,2562.8962762603214,1,2562.8962762603214,1,0.0,0,0.0,0,0.1484107442580334,0,15363.90583013968,1,15000.0,6,9013.401053200001,0,-8913.401053200001,0,26.5359054212,2562.8962762603214,1,2562.8962762603214,1,17562.896276260322,7,17926.802106400002,7,-363.9058301396799,0,deficit,1.0,1.0,1.086,1.0,0
2988,1,0.0036678892964322474,0.0,0,0.0,0,2228.0350149796773,0,0.0,0,0.0,0,0.0,0,0.1484107442580334,0,19048.375744,1,15000.0,6,9574.187872,0,-9474.187872,0,35.9927834977,2228.0350149796773,0,0.0,0,15000.0,6,19048.375744,8,-4048.375744000001,0,deficit,1.0,1.0,1.086,1.0,0
2988,2,0.0036678892964322474,0.0,0,0.0,0,2349.3847422394797,1,2349.3847422394797,1,0.0,0,0.0,0,0.1484107442580334,0,16730.70834376052,1,15000.0,6,9540.046543,1,-9540.046543,0,27.5189309977,2349.3847422394797,1,2349.3847422394797,1,17349.38474223948,7,19080.093086,8,-1730.7083437605215,0,deficit,1.0,1.0,1.086,1.0,0
2988,3,0.0036678892964322474,0.0,0,0.0,0,2536.8092802503184,1,2536.8092802503184,1,0.0,0,0.0,0,0.1484107442580334,0,19546.22421914968,1,15000.0,6,11091.5167497,0,-10991.5167497,0,33.6449873386,2536.8092802503184,1,2536.8092802503184,1,17536.80928025032,7,22083.0334994,9,-4546.224219149681,0,deficit,1.0,1.0,1.086,1.0,0
2988,4,0.0036678892964322474,0.0,0,0.0,0,1392.8545147398363,0,0.0,0,0.0,0,0.0,0,0.1484107442580334,0,19941.6050696,1,15000.0,6,10020.8025348,0,-9920.8025348,0,35.6126784847,1392.8545147398363,0,0.0,0,15000.0,6,19941.6050696,8,-4941.605069599998,0,deficit,1.0,1.0,1.086,1.0,0
2988,5,0.0036678892964322474,0.0,0,0.0,0,2015.9169020465652,0,0.0,0,0.0,0,0.0,0,0.1484107442580334,0,21376.4814156,1,15000.0,6,10688.2407078,1,-10688.2407078,0,33.4906933115,2015.9169020465652,0,0.0,0,15000.0,6,21376.4814156,9,-6376.481415599999,0,deficit,1.0,1.0,1.086,1.0,0
2988,6,0.0036678892964322474,0.0,0,0.0,0,1933.369501051541,0,0.0,0,0.0,0,0.0,0,0.1484107442580334,0,18180.46753,1,15000.0,6,9090.233765,1,-9090.233765,0,27.9080868414,1933.369501051541,0,0.0,0,15000.0,6,18180.46753,8,-3180.4675300000017,0,deficit,1.0,1.0,1.086,1.0,0
2988,7,0.0036678892964322474,3775.904455054923,1,3775.904455054923,1,1841.07001137624,0,0.0,0,0.0,0,0.0,0,0.1484107442580334,0,11284.615115145078,1,11284.615115145078,4,7580.2597851,0,-7480.2597851,0,26.4830868966,5616.974466431163,2,3775.904455054923,1,15060.5195702,6,15060.5195702,6,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2988,8,0.0036678892964322474,7294.487261474998,1,7294.487261474998,3,2040.3078460938539,0,0.0,0,6031.786407125002,2,2044.8698374593312,0,0.1,0,3986.916569665671,1,3986.916569665671,1,6713.1368343,0,-6613.1368343,0,18.8766274663,9334.795107568852,4,7294.487261474998,3,13326.2736686,5,13326.2736686,5,0.0,0,surplus,3.0,1.0,-4.414,-0.3,0
2988,9,0.0036678892964322474,10315.962815735724,1,10315.962815735724,4,3009.879202723636,1,3009.879202723636,1,0.0,1,0.0,0,0.1,0,2080.281049740641,0,0.0,0,7753.0615341,0,-7653.0615341,0,19.2695771654,13325.84201845936,5,13325.84201845936,5,13325.84201845936,5,15406.1230682,6,-2080.281049740641,0,deficit,4.0,1.0,25.24,0.15,0
