episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph_initial;env_delta_ph_final;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
1707;-1;0,000000;;;0,000000;1;;;0,000000;0;0,111856;0;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;;
1707;0;0,316927;56606,794722;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,111856;0;53231,160491;0,000000;0,000000;0;32,244806;0;176773,208725;0;0,000000;0;0,000000;0;53231,160491;1;0,000000;0;-53231,160491;0;;-1,000000;-1,000000;1,000000;123542,048234;123542,048234;0,411807;1,000000;-53231,160491;-0,177437;-1,000000
1707;1;0,316927;47520,524360;1,000000;47520,524360;1;0,000000;1,000000;0,000000;0;0,111856;0;4566,526789;0,000000;0,000000;0;23,920786;0;114515,856373;0;47520,524360;1;47520,524360;1;52087,051150;1;0,000000;0;-4566,526789;0;;1,000000;-1,000000;1,000000;109949,329583;62428,805223;0,208096;1,000000;-4566,526789;-0,015222;-1,000000
1707;2;0,316927;62175,010714;1,000000;62175,010714;1;7580,654654;1,000000;-7580,654654;0;0,112172;0;0,000000;0,000000;0,000000;0;29,901785;0;85444,530547;0;62175,010714;1;62175,010714;1;62175,010714;1;0,000000;0;0,000000;0;;1,000000;0,887828;1,000000;93025,185201;30850,174487;0,102834;1,000000;7580,654654;0,025269;1,000000
1707;3;0,316927;82713,580004;1,000000;82713,580004;1;0,000000;1,000000;0,000000;0;0,112172;0;37286,419996;0,000000;0,000000;0;68,156619;0;66654,946666;0;82713,580004;1;82713,580004;1;120000,000000;1;0,000000;0;-37286,419996;0;;1,000000;-1,000000;1,000000;29368,526670;-53345,053334;-0,177817;-1,000000;-37286,419996;-0,124288;-1,000000
1707;4;0,316927;91178,588897;1,000000;91178,588897;1;0,000000;1,000000;0,000000;0;0,112172;0;28821,411103;0,000000;0,000000;0;68,552093;0;48085,976074;0;91178,588897;1;91178,588897;1;120000,000000;1;0,000000;0;-28821,411103;0;;1,000000;-1,000000;1,000000;19264,564971;-71914,023926;-0,239713;-1,000000;-28821,411103;-0,096071;-1,000000
1707;5;0,316927;82365,296340;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,112172;0;120000,000000;0,000000;0,000000;0;66,715420;0;115064,815481;0;0,000000;0;0,000000;0;120000,000000;1;0,000000;0;-120000,000000;0;;1,000000;-1,000000;1,000000;-4935,184519;-4935,184519;-0,016451;-1,000000;-120000,000000;-0,400000;-1,000000
1707;6;0,316927;91353,652795;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,112172;0;120000,000000;0,000000;0,000000;0;66,146419;0;91353,652795;0;0,000000;0;0,000000;0;120000,000000;1;0,000000;0;-120000,000000;0;;1,000000;-1,000000;1,000000;-28646,347205;-28646,347205;-0,095488;-1,000000;-120000,000000;-0,400000;-1,000000
1707;7;0,316927;65913,539226;1,000000;65913,539226;1;0,000000;2,000000;0,000000;0;0,112172;0;0,000000;0,000000;0,000000;0;44,789337;0;0,000000;0;65913,539226;1;65913,539226;1;57877,617418;1;0,000000;0;8035,921808;1;;-1,000000;-1,000000;1,000000;8035,921808;-57877,617418;-0,192925;-1,000000;8035,921808;0,026786;1,000000
1707;8;0,316927;63421,510903;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,112172;0;63057,577031;1,000000;63057,577031;1;31,402406;0;63421,510903;0;0,000000;0;63057,577031;1;63057,577031;1;63057,577031;1;0,000000;0;;1,000000;-1,000000;-1,000000;363,933872;363,933872;0,001213;0,000000;-63057,577031;-0,210192;-1,000000
