time,epsilon,solar_potential,solar_discrete,solar,solar_state,wind_potential,wind_discrete,wind,wind_state,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,load_state,load_comfort_idx,renewable_potential,renewable_potential_discrete,renewable_power,renewable_power_discrete,total,demand,dif,dif_idx,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-01-01 00:00:00,0.8862876254180602,0.0,0,0.0,0,0,0,0,0,10.803726108433427,0.6961979812197711,3,2,0.0,1,0,0,acceptable,0.0,0,0.0,0,-4.196273891566573,-4.196273891566573,0.0,1,0,0,2,-3,1.0,-7.0,-18,-6
2019-01-01 01:00:00,0.8862876254180602,0.0,0,0.0,0,0,0,0,0,-10.803726108433427,0.771223856972781,2,1,21.607452216866854,1,1,0,acceptable,0.0,0,0.0,0,-4.196273891566573,-4.196273891566573,0.0,1,0,0,2,-3,1.0,-9.5,-27,-9
2019-01-01 02:00:00,0.8862876254180602,0.0,0,0.0,0,0,0,0,0,10.803726108433427,0.6961979812197711,3,2,0.0,0,0,0,acceptable,0.0,0,0.0,0,-4.196273891566573,-4.196273891566573,0.0,1,0,0,2,-3,1.0,-7.0,24,-6
2019-01-01 03:00:00,0.8862876254180602,0.0,0,0.0,0,0,0,0,1,0.0,0.6961979812197711,2,0,0.0,0,0,0,acceptable,0.0,0,0.0,0,-15.0,-4.196273891566573,-10.803726108433427,0,0,0,2,-3,-0.0,-8.0,24,-6
2019-01-01 04:00:00,0.8862876254180602,0.0,0,0.0,0,0,0,0,0,10.803726108433427,0.6211721054667612,2,2,0.0,0,0,0,acceptable,0.0,0,0.0,0,-4.196273891566573,-4.196273891566573,0.0,1,0,0,2,-3,1.0,-7.0,24,-6
2019-01-01 05:00:00,0.8862876254180602,0.0,0,0.0,1,0,0,0,0,0.0,0.6211721054667612,2,0,0.0,0,0,1,acceptable,0.0,0,0.0,0,0.0,10.803726108433427,-10.803726108433427,0,0,0,2,0,1.0,-8.0,24,12
2019-01-01 06:00:00,0.8862876254180602,0.0,0,0.0,0,0,0,0,0,10.803726108433427,0.5461462297137513,2,2,0.0,0,0,0,acceptable,0.0,0,0.0,0,-4.196273891566573,-4.196273891566573,0.0,1,0,0,2,-3,1.0,-7.0,24,-6
2019-01-01 07:00:00,0.8862876254180602,5.96658046,0,0.0,0,0,0,0,0,10.803726108433427,0.47112035396074137,2,2,0.0,1,0,1,acceptable,5.96658046,0,0.0,0,10.803726108433427,10.803726108433427,0.0,1,0,0,2,6,1.0,-16.0,-9,12
2019-01-01 08:00:00,0.8862876254180602,32.1457762933,2,0.0,0,0,0,0,1,0.0,0.47112035396074137,1,0,10.803726108433427,1,0,1,acceptable,32.1457762933,2,0.0,0,10.803726108433427,10.803726108433427,0.0,1,0,0,2,9,-0.0,-32.0,-9,18
2019-01-01 09:00:00,0.8862876254180602,47.5150206467,3,0.0,0,0,0,0,0,-10.803726108433427,0.5461462297137513,1,1,0.0,0,0,0,acceptable,47.5150206467,3,0.0,0,-25.803726108433427,-4.196273891566573,-21.607452216866854,0,0,0,2,12,1.0,48.0,24,-24
2019-01-01 10:00:00,0.8862876254180602,62.4906406933,4,62.4906406933,1,0,0,0,1,0.0,0.5461462297137513,2,0,51.68691458486657,1,3,1,acceptable,62.4906406933,4,62.4906406933,4,114.17755527816658,10.803726108433427,103.37382916973316,1,5,0,2,-12,-0.0,-31.999999999999996,-18,48
2019-01-01 11:00:00,0.8862876254180602,63.5027865133,4,0.0,0,0,0,0,1,0.0,0.5461462297137513,2,0,10.803726108433427,1,0,0,acceptable,63.5027865133,4,0.0,0,-4.196273891566573,-4.196273891566573,0.0,1,0,0,2,15,-0.0,-38.4,-18,-30
2019-01-01 12:00:00,0.8862876254180602,85.7896011,5,0.0,0,0,0,0,1,0.0,0.5461462297137513,2,0,10.803726108433427,1,0,0,acceptable,85.7896011,5,0.0,0,-4.196273891566573,-4.196273891566573,0.0,1,0,0,2,15,-0.0,-38.4,-18,-30
2019-01-01 13:00:00,0.8862876254180602,85.6420220933,5,85.6420220933,1,0,0,0,0,0.0,0.5461462297137513,2,0,0.0,0,0,1,acceptable,85.6420220933,5,85.6420220933,5,85.6420220933,10.803726108433427,74.83829598486658,1,5,0,2,-15,1.0,-38.4,24,60
2019-01-01 14:00:00,0.8862876254180602,73.2580792067,5,0.0,0,0,0,0,1,0.0,0.5461462297137513,2,0,10.803726108433427,1,0,0,acceptable,73.2580792067,5,0.0,0,-4.196273891566573,-4.196273891566573,0.0,1,0,0,2,6,-0.0,-19.2,-18,-12
2019-01-01 15:00:00,0.8862876254180602,36.8728568867,2,0.0,0,0,0,0,1,10.803726108433427,0.47112035396074137,2,2,0.0,1,0,1,acceptable,36.8728568867,2,0.0,0,10.803726108433427,10.803726108433427,0.0,1,0,0,2,-3,-0.0,-7.0,-9,6
2019-01-01 16:00:00,0.8862876254180602,0.0,0,0.0,1,0,0,0,1,-10.803726108433427,0.5461462297137513,1,1,0.0,0,0,1,acceptable,0.0,0,0.0,0,-10.803726108433427,10.803726108433427,-21.607452216866854,0,0,0,2,0,-0.0,-8.0,24,12
2019-01-01 17:00:00,0.8862876254180602,0.0,0,0.0,0,0,0,0,1,-10.803726108433427,0.6211721054667612,2,1,0.0,0,0,1,acceptable,0.0,0,0.0,0,-10.803726108433427,10.803726108433427,-21.607452216866854,0,0,0,2,-3,-0.0,-8.0,24,12
2019-01-01 18:00:00,0.8862876254180602,0.0,0,0.0,0,0,0,0,1,10.803726108433427,0.5461462297137513,2,2,0.0,1,0,0,acceptable,0.0,0,0.0,0,-4.196273891566573,-4.196273891566573,0.0,1,0,0,2,-3,-0.0,-7.0,-18,-6
2019-01-01 19:00:00,0.8862876254180602,0.0,0,0.0,0,0,0,0,1,0.0,0.5461462297137513,2,0,0.0,0,0,1,acceptable,0.0,0,0.0,0,0.0,10.803726108433427,-10.803726108433427,0,0,0,2,-3,-0.0,-8.0,24,12
2019-01-01 20:00:00,0.8862876254180602,0.0,0,0.0,1,0,0,0,1,10.803726108433427,0.47112035396074137,2,2,0.0,0,0,1,acceptable,0.0,0,0.0,0,10.803726108433427,10.803726108433427,0.0,1,0,0,2,0,-0.0,-7.0,12,6
2019-01-01 21:00:00,0.8862876254180602,0.0,0,0.0,1,0,0,0,1,-10.803726108433427,0.5461462297137513,1,1,0.0,0,0,1,acceptable,0.0,0,0.0,0,-10.803726108433427,10.803726108433427,-21.607452216866854,0,0,0,2,0,-0.0,-8.0,24,12
2019-01-01 22:00:00,0.8862876254180602,0.0,0,0.0,0,0,0,0,1,10.803726108433427,0.47112035396074137,2,2,0.0,1,0,1,acceptable,0.0,0,0.0,0,10.803726108433427,10.803726108433427,0.0,1,0,0,2,-3,-0.0,-7.0,-9,6
