episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph_initial;env_delta_ph_final;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
1993;-1;0,000000;;;0,000000;1;;;0,000000;1;0,861938;1;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;;
1993;0;0,202481;19774,462700;0,000000;0,000000;1;60686,456236;2,000000;60686,456236;1;0,859409;1;0,000000;0,000000;0,000000;0;45,025753;0;20139,440054;0;0,000000;0;60686,456236;1;60686,456236;1;0,000000;0;0,000000;0;;1,000000;0,173848;1,000000;-40547,016181;-40547,016181;-0,135157;-1,000000;-60686,456236;-0,202288;-1,000000
1993;1;0,202481;19049,433643;1,000000;19049,433643;1;42461,473514;2,000000;42461,473514;1;0,857640;1;0,000000;0,000000;0,000000;0;52,067089;0;191,227058;0;19049,433643;1;61510,907156;1;61510,907156;1;0,000000;0;0,000000;0;;-1,000000;0,121389;1,000000;-42270,246456;-61319,680098;-0,204399;-1,000000;-42461,473514;-0,141538;-1,000000
1993;2;0,202481;26762,642743;0,000000;0,000000;1;0,000000;0,000000;0,000000;1;0,857640;1;56632,586452;1,000000;56632,586452;1;43,683324;0;26857,623102;0;0,000000;0;56632,586452;1;56632,586452;1;56632,586452;1;0,000000;0;;1,000000;-1,000000;1,000000;-29774,963349;-29774,963349;-0,099250;-1,000000;-56632,586452;-0,188775;-1,000000
1993;3;0,202481;12194,633960;0,000000;0,000000;1;114973,862196;2,000000;114973,862196;1;0,852850;1;0,000000;0,000000;0,000000;0;86,058270;0;12477,296011;0;0,000000;0;114973,862196;1;114973,862196;1;0,000000;0;0,000000;0;;1,000000;0,326851;1,000000;-102496,566185;-102496,566185;-0,341655;-1,000000;-114973,862196;-0,383246;-1,000000
1993;4;0,202481;16568,497025;0,000000;0,000000;1;0,000000;0,000000;0,000000;1;0,852850;1;117857,955000;1,000000;117857,955000;1;87,446088;0;16661,610679;0;0,000000;0;117857,955000;1;117857,955000;1;117857,955000;1;0,000000;0;;1,000000;-1,000000;1,000000;-101196,344321;-101196,344321;-0,337321;-1,000000;-117857,955000;-0,392860;-1,000000
1993;5;0,202481;14552,692219;0,000000;0,000000;1;119559,922513;2,000000;119559,922513;1;0,847868;1;0,000000;0,000000;0,000000;0;97,072374;0;14614,363546;0;0,000000;0;119559,922513;1;119559,922513;1;0,000000;0;0,000000;0;;1,000000;0,337903;1,000000;-104945,558967;-104945,558967;-0,349819;-1,000000;-119559,922513;-0,398533;-1,000000
1993;6;0,202481;26690,312711;0,000000;0,000000;1;120000,000000;2,000000;120000,000000;1;0,842868;1;0,000000;0,000000;0,000000;0;91,975455;0;26690,312711;0;0,000000;0;120000,000000;1;120000,000000;1;0,000000;0;0,000000;0;;1,000000;0,337147;1,000000;-93309,687289;-93309,687289;-0,311032;-1,000000;-120000,000000;-0,400000;-1,000000
1993;7;0,202481;25431,957873;0,000000;0,000000;1;80959,209822;2,000000;80959,209822;1;0,839495;1;0,000000;1,000000;0,000000;0;67,564864;0;25431,957873;0;0,000000;0;80959,209822;1;80959,209822;1;0,000000;0;0,000000;0;;1,000000;0,226549;-1,000000;-55527,251949;-55527,251949;-0,185091;-1,000000;-80959,209822;-0,269864;-1,000000
1993;8;0,202481;33832,442174;0,000000;0,000000;1;79066,001441;2,000000;79066,001441;1;0,836200;1;0,000000;0,000000;0,000000;0;61,346501;0;33832,442174;0;0,000000;0;79066,001441;1;79066,001441;1;0,000000;0;0,000000;0;;1,000000;0,220383;1,000000;-45233,559267;-45233,559267;-0,150779;-1,000000;-79066,001441;-0,263553;-1,000000
1993;9;0,202481;28836,679094;0,000000;0,000000;1;33870,833449;2,000000;33870,833449;1;0,834789;1;0,000000;0,000000;0,000000;0;29,029037;0;28836,679094;0;0,000000;0;33870,833449;1;33870,833449;1;0,000000;0;0,000000;0;;1,000000;0,094250;1,000000;-5034,154355;-5034,154355;-0,016781;-1,000000;-33870,833449;-0,112903;-1,000000
1993;10;0,202481;24435,672221;1,000000;24435,672221;1;1044,796599;2,000000;1044,796599;1;0,834745;1;0,000000;0,000000;0,000000;0;21,201050;0;0,000000;0;24435,672221;1;25480,468820;1;25480,468820;1;0,000000;0;0,000000;0;;1,000000;-1,000000;1,000000;-1044,796599;-25480,468820;-0,084935;-1,000000;-1044,796599;-0,003483;0,000000
1993;11;0,202481;27194,333052;1,000000;27194,333052;1;0,000000;1,000000;0,000000;1;0,834745;1;965,634160;0,000000;0,000000;0;33,828265;0;0,000000;0;27194,333052;1;27194,333052;1;28159,967212;1;0,000000;0;-965,634160;0;;1,000000;-1,000000;1,000000;-965,634160;-28159,967212;-0,093867;-1,000000;-965,634160;-0,003219;0,000000
1993;12;0,202481;27982,020695;1,000000;27982,020695;1;2962,646541;2,000000;2962,646541;1;0,834622;1;0,000000;0,000000;0,000000;0;29,080664;0;0,000000;0;27982,020695;1;30944,667236;1;30944,667236;1;0,000000;0;0,000000;0;;1,000000;-1,000000;1,000000;-2962,646541;-30944,667236;-0,103149;-1,000000;-2962,646541;-0,009875;0,000000
1993;13;0,202481;15821,625388;0,000000;0,000000;1;27154,024329;2,000000;27154,024329;1;0,833491;1;0,000000;0,000000;0,000000;0;32,157460;0;15821,625388;0;0,000000;0;27154,024329;1;27154,024329;1;0,000000;0;0,000000;0;;1,000000;0,075442;1,000000;-11332,398941;-11332,398941;-0,037775;-1,000000;-27154,024329;-0,090513;-1,000000
1993;14;0,202481;45600,286728;1,000000;45600,286728;1;0,000000;2,000000;0,000000;1;0,833491;1;0,000000;0,000000;0,000000;0;11,957345;0;0,000000;0;45600,286728;1;45600,286728;1;32597,425436;1;0,000000;0;13002,861291;1;;-1,000000;-1,000000;1,000000;13002,861291;-32597,425436;-0,108658;-1,000000;13002,861291;0,043343;1,000000
1993;15;0,202481;30714,937103;0,000000;0,000000;1;86315,451716;2,000000;86315,451716;1;0,829894;1;0,000000;0,000000;0,000000;0;61,211748;0;30895,964476;0;0,000000;0;86315,451716;1;86315,451716;1;0,000000;0;0,000000;0;;1,000000;0,238776;1,000000;-55419,487241;-55419,487241;-0,184732;-1,000000;-86315,451716;-0,287718;-1,000000
1993;16;0,202481;17165,552716;0,000000;0,000000;1;0,000000;0,000000;0,000000;1;0,829894;1;85486,569511;0,000000;0,000000;0;64,723762;0;17325,860010;0;0,000000;0;0,000000;0;85486,569511;1;0,000000;0;-85486,569511;0;;1,000000;-1,000000;-1,000000;-68160,709501;-68160,709501;-0,227202;-1,000000;-85486,569511;-0,284955;-1,000000
1993;17;0,202481;18817,502216;0,000000;0,000000;1;87686,369950;2,000000;87686,369950;1;0,826241;1;0,000000;0,000000;0,000000;0;70,981550;0;19022,474183;0;0,000000;0;87686,369950;1;87686,369950;1;0,000000;0;0,000000;0;;1,000000;0,241500;1,000000;-68663,895767;-68663,895767;-0,228880;-1,000000;-87686,369950;-0,292288;-1,000000
1993;18;0,202481;19201,777416;0,000000;0,000000;1;0,000000;0,000000;0,000000;1;0,826241;1;79002,603768;0,000000;0,000000;0;47,133738;0;19605,291088;0;0,000000;0;0,000000;0;79002,603768;1;0,000000;0;-79002,603768;0;;1,000000;-1,000000;-1,000000;-59397,312679;-59397,312679;-0,197991;-1,000000;-79002,603768;-0,263342;-1,000000
1993;19;0,202481;15736,199967;0,000000;0,000000;1;65565,177340;2,000000;65565,177340;1;0,823509;1;0,000000;0,000000;0,000000;0;55,929756;0;15980,446878;0;0,000000;0;65565,177340;1;65565,177340;1;0,000000;0;0,000000;0;;1,000000;0,179978;1,000000;-49584,730463;-49584,730463;-0,165282;-1,000000;-65565,177340;-0,218551;-1,000000
1993;20;0,202481;13735,509204;0,000000;0,000000;1;58237,043646;2,000000;58237,043646;1;0,821082;1;0,000000;0,000000;0,000000;0;54,609098;0;14166,452918;0;0,000000;0;58237,043646;1;58237,043646;1;0,000000;0;0,000000;0;;1,000000;0,159391;1,000000;-44070,590728;-44070,590728;-0,146902;-1,000000;-58237,043646;-0,194123;-1,000000
