episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
488;-1;0,000000;;;0,000000;1;;;0,000000;0;0,466073;0;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;
488;0;0,690727;35560,744961;1,000000;35560,744961;1;0,000000;0,000000;0,000000;0;0,466073;0;38794,873048;1,000000;38794,873048;1;46,648451;0;35560,744961;0;35560,744961;1;74355,618010;1;74355,618010;1;38794,873048;1;0,000000;0;;-1,000000;-1,000000;1,000000;-38794,873048;-0,129316;-1,000000;-74355,618010;-0,247852;-1,000000
488;1;0,690727;24201,121817;1,000000;24201,121817;1;0,000000;0,000000;0,000000;0;0,466073;0;8743,231398;1,000000;8743,231398;1;27,402249;0;24201,121817;0;24201,121817;1;32944,353216;1;32944,353216;1;8743,231398;1;0,000000;0;;-1,000000;-1,000000;1,000000;-8743,231398;-0,029144;-1,000000;2616,391745;0,008721;0,000000
488;2;0,690727;19608,267848;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,466073;0;27445,160447;0,000000;0,000000;0;14,195664;0;19608,267848;0;0,000000;0;0,000000;0;27445,160447;1;0,000000;0;-27445,160447;0;;1,000000;-1,000000;-0,500000;-7836,892599;-0,026123;-1,000000;-3244,038630;-0,010813;-1,000000
488;3;0,690727;24580,499074;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,466073;0;38744,930182;0,000000;0,000000;0;26,543068;0;24580,499074;0;0,000000;0;0,000000;0;38744,930182;1;0,000000;0;-38744,930182;0;;1,000000;-1,000000;-0,500000;-14164,431108;-0,047215;-1,000000;-38744,930182;-0,129150;-1,000000
488;4;0,690727;36722,207564;1,000000;36722,207564;1;0,000000;0,000000;0,000000;0;0,466073;0;1757,154308;0,000000;0,000000;0;31,060755;0;36722,207564;0;36722,207564;1;36722,207564;1;38479,361872;1;0,000000;0;-1757,154308;0;;1,000000;1,000000;-0,250000;-1757,154308;-0,005857;0,000000;-38479,361872;-0,128265;-1,000000
488;5;0,690727;14671,086090;1,000000;14671,086090;1;0,000000;0,000000;0,000000;0;0,466073;0;22918,894819;1,000000;22918,894819;1;19,284197;0;14671,086090;0;14671,086090;1;37589,980909;1;37589,980909;1;22918,894819;1;0,000000;0;;-1,000000;-1,000000;1,000000;-22918,894819;-0,076396;-1,000000;-867,773345;-0,002893;0,000000
488;6;0,690727;13049,872406;0,000000;0,000000;1;33572,743323;2,000000;33572,743323;0;0,464674;0;0,000000;1,000000;0,000000;0;12,576558;0;13049,872406;0;0,000000;0;33572,743323;1;33572,743323;1;0,000000;0;0,000000;0;;1,000000;-1,000000;-1,000000;-20522,870918;-0,068410;-1,000000;-18901,657233;-0,063006;-1,000000
488;7;0,690727;27627,570762;1,000000;27627,570762;1;0,000000;1,000000;0,000000;0;0,464674;0;73019,842476;0,000000;0,000000;0;53,370521;0;27627,570762;0;27627,570762;1;27627,570762;1;100647,413238;1;0,000000;0;-73019,842476;0;;-1,000000;-1,000000;-0,500000;-73019,842476;-0,243399;-1,000000;-100647,413238;-0,335491;-1,000000
488;8;0,690727;14420,119749;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,464674;0;101982,588877;0,000000;0,000000;0;76,991757;0;14420,119749;0;0,000000;0;0,000000;0;101982,588877;1;0,000000;0;-101982,588877;0;;1,000000;-1,000000;-0,500000;-87562,469128;-0,291875;-1,000000;-74355,018115;-0,247850;-1,000000
