episode,step,epsilon,potential_solar#0,action_solar#0,power_solar#0,idx_solar#0,potential_wind#0,action_wind#0,power_wind#0,idx_wind#0,potential_battery#0,action_battery#0,power_battery#0,idx_battery#0,soc_battery#0,soc_idx_battery#0,potential_grid#0,action_grid#0,power_grid#0,idx_grid#0,potential_load#0,action_load#0,power_load#0,idx_load#0,env_price,env_renewable_potential,env_renewable_potential_idx,env_total_renewable,env_total_renewable_idx,env_total_power,env_total_power_idx,env_demand_power,env_demand_power_idx,env_energy_balance,env_energy_balance_idx,env_delta_power_idx,reward_solar#0,reward_wind#0,reward_battery#0,reward_grid#0,reward_load#0
2768,0,0.07702567522507509,0.0,1,0.0,0,2562.8962762603214,1,2562.8962762603214,1,12581.78168113968,2,12581.78168113968,2,0.5992305626607453,2,0.0,1,0.0,0,7572.338978700001,1,-7572.338978700001,0,19.4349560645,2562.8962762603214,1,2562.8962762603214,1,15144.677957400003,6,15144.677957400001,6,1.8189894035458565e-12,0,surplus,-1.0,1.0,29.82,1.0,0
2768,1,0.07702567522507509,0.0,0,0.0,0,2228.0350149796773,0,0.0,0,0.0,0,0.0,2,0.5992305626607453,2,13888.562141,0,0.0,0,6944.2810705,1,-6944.2810705,0,12.9451370864,2228.0350149796773,0,0.0,0,0.0,0,13888.562141,6,-13888.562141,0,deficit,1.0,1.0,-9.423,0.15,1
2768,2,0.07702567522507509,0.0,0,0.0,0,2349.3847422394797,1,2349.3847422394797,1,9935.361824560521,2,9935.361824560521,1,0.364018398253536,1,0.0,0,0.0,0,6142.3732834,1,-6142.3732834,0,14.9170868388,2349.3847422394797,1,2349.3847422394797,1,12284.7465668,5,12284.7465668,5,0.0,0,surplus,1.0,1.0,9.94,0.15,1
2768,3,0.07702567522507509,0.0,0,0.0,0,2536.8092802503184,1,2536.8092802503184,1,9037.904277749682,2,9037.904277749682,0,0.15005286137499238,0,0.0,1,0.0,0,5787.356779,1,-5787.356779,0,10.23471891,2536.8092802503184,1,2536.8092802503184,1,11574.713558,5,11574.713558,5,0.0,0,surplus,1.0,1.0,4.97,-0.3,0
2768,4,0.07702567522507509,0.0,0,0.0,0,1392.8545147398363,0,0.0,0,0.0,0,0.0,0,0.15005286137499238,0,12522.356295,1,12522.356295,5,6261.1781475,1,-6261.1781475,0,20.1578303113,1392.8545147398363,0,0.0,0,12522.356295,5,12522.356295,5,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2768,5,0.07702567522507509,0.0,0,0.0,0,2015.9169020465652,0,0.0,0,12877.1108872,2,2114.232864479678,0,0.1,0,10762.878022720322,1,10762.878022720322,4,6438.5554436,1,-6438.5554436,0,17.6141838321,2015.9169020465652,0,0.0,0,12877.1108872,5,12877.1108872,5,0.0,0,surplus,1.0,1.0,-4.414,1.0,0
2768,6,0.07702567522507509,0.0,0,0.0,0,1933.369501051541,0,0.0,0,0.0,0,0.0,0,0.1,0,14393.666417,1,14393.666417,6,7196.8332085,1,-7196.8332085,0,17.0706242798,1933.369501051541,0,0.0,0,14393.666417,6,14393.666417,6,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2768,7,0.07702567522507509,3775.904455054923,1,3775.904455054923,1,1841.07001137624,0,0.0,0,0.0,0,0.0,0,0.1,0,10137.930586345077,1,10137.930586345077,4,6956.9175207,1,-6956.9175207,0,15.0776168399,5616.974466431163,2,3775.904455054923,1,13913.8350414,6,13913.8350414,6,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2768,8,0.07702567522507509,7294.487261474998,1,7294.487261474998,3,2040.3078460938539,0,0.0,0,0.0,0,0.0,0,0.1,0,9824.602413325003,1,9824.602413325003,4,8559.5448374,1,-8559.5448374,0,19.2665560054,9334.795107568852,4,7294.487261474998,3,17119.0896748,7,17119.0896748,7,0.0,0,surplus,3.0,1.0,1.086,1.0,0
2768,9,0.07702567522507509,10315.962815735724,1,10315.962815735724,4,3009.879202723636,1,3009.879202723636,1,0.0,1,0.0,0,0.1,0,6014.040646940641,0,0.0,0,9669.9413327,1,-9669.9413327,0,25.469227911,13325.84201845936,5,13325.84201845936,5,13325.84201845936,5,19339.8826654,8,-6014.040646940641,0,deficit,4.0,1.0,12.62,0.15,0
