time,epsilon,solar_potential,solar_discrete,solar,solar_state,wind_potential,wind_discrete,wind,wind_state,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,load_state,load_comfort_idx,renewable_potential,renewable_potential_discrete,renewable_power,renewable_power_discrete,total,demand,dif,dif_idx,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-11-05 00:00:00,0.5312656328164083,0.0,0,0.0,0,5.1550318254,2,0.0,0,11.873609544402399,0.7571057788172612,3,2,0.0,0,0,1,expensive,5.1550318254,2,0.0,0,11.873609544402399,11.873609544402399,0.0,1,4,4,14.0,1.0,-17.0144026415,-7.0,36.0,18.0
2019-11-05 01:00:00,0.5312656328164083,0.0,0,0.0,0,3.4028805283,1,3.4028805283,1,-7.963523006152438,0.8124080219155421,3,1,15.927046012304876,1,5,1,expensive,3.4028805283,1,3.4028805283,1,11.366403534452438,11.366403534452438,0.0,1,4,4,9.99,1.0,10.1818869534,-38.0,-27.0,18.0
2019-11-05 02:00:00,0.5312656328164083,0.0,0,0.0,0,3.3939623178,1,0.0,0,10.857118811346941,0.7370113635034106,3,2,0.0,1,0,0,expensive,3.3939623178,1,0.0,0,-4.1428811886530585,-4.1428811886530585,0.0,1,0,0,9.1,1.0,-32.0,27.981220392693878,-6.0,-6.0
2019-11-05 02:00:00,0.5312656328164083,0.0,0,0.0,1,3.3939623178,1,3.3939623178,1,7.619059980211889,0.6841012247519391,2,2,0.0,0,0,0,expensive,3.3939623178,1,3.3939623178,1,-3.9869777019881116,-3.9869777019881116,0.0,1,0,0,9.1,-24.141568686511505,11.991951596868805,27.981220392693878,10.0,-12.0
2019-11-05 03:00:00,0.5312656328164083,0.0,0,0.0,0,5.7690780195,2,0.0,0,0.0,0.6841012247519391,2,0,0.0,0,0,1,expensive,5.7690780195,2,0.0,0,0.0,10.696018541793162,-10.696018541793162,0,0,4,8.45,1.0,-32.0,-19.2,10.0,24.0
2019-11-05 04:00:00,0.5312656328164083,0.0,0,0.0,0,5.7386709934,2,5.7386709934,1,4.935521060260069,0.6498267729445775,2,2,0.0,0,0,1,expensive,5.7386709934,2,5.7386709934,2,10.67419205366007,10.67419205366007,0.0,1,4,4,13.62,1.0,22.9944255771,-7.0,24.0,36.0
2019-11-05 05:00:00,0.5312656328164083,0.0,0,0.0,0,7.6648085257,3,0.0,0,-10.762537362770207,0.7245666157415928,2,1,0.0,0,0,1,expensive,7.6648085257,3,0.0,0,-10.762537362770207,10.762537362770207,-21.525074725540414,0,0,4,19.99,-32.0,-32.0,-32.0,10.0,48.0
2019-11-05 06:00:00,0.5312656328164083,0.024763502,0,0.024763502,1,10.9809439196,4,10.9809439196,1,0.06024330114292198,0.7241482594836559,2,2,0.0,0,0,1,expensive,11.0057074216,4,11.0057074216,4,11.065950722742922,10.945464120457078,0.12048660228584396,1,4,4,30.0,4.046328768,34.5800076369,-16.0,24.0,60.0
2019-11-05 07:00:00,0.5312656328164083,1.348776256,0,0.0,0,11.5266692123,4,11.5266692123,1,-0.12492755420350932,0.7250158119434025,2,1,0.0,0,0,1,expensive,12.8754454683,5,11.5266692123,4,11.40174165809649,11.40174165809649,0.0,1,4,4,35.0,-21.3409552735,40.945763842199995,60.0,24.0,60.0
2019-11-05 08:00:00,0.5312656328164083,4.2681910547,1,4.2681910547,1,13.6485879474,5,13.6485879474,1,0.0,0.7250158119434025,2,0,6.043169457697601,1,2,1,expensive,17.9167790021,5,17.9167790021,5,23.9599484597976,11.873609544402399,12.086338915395203,1,5,4,35.01,16.6395847881,43.0890458703,-8.0,-18.0,60.0
2019-11-05 09:00:00,0.5312656328164083,5.5465282627,2,0.0,0,14.3630152901,5,0.0,0,0.0,0.7250158119434025,2,0,0.0,0,0,0,expensive,19.9095435528,5,0.0,0,-15.0,-2.497579726048979,-12.50242027395102,0,0,0,33.42,-40.0,-40.0,-8.0,10.0,-30.0
2019-11-05 10:00:00,0.5312656328164083,5.0580241673,2,5.0580241673,1,14.533737944,5,0.0,0,7.8175251180691285,0.6707274430679224,2,2,0.0,1,0,1,expensive,19.5917621113,5,5.0580241673,2,12.875549285369129,12.875549285369129,0.0,1,5,5,32.69,17.224081476000002,-72.93516450300001,-7.0,-18.0,60.0
2019-11-05 11:00:00,0.5312656328164083,5.741360492,2,5.741360492,1,14.5870329006,5,14.5870329006,1,0.0,0.6707274430679224,2,0,0.0,0,0,1,expensive,20.3283933926,5,20.3283933926,5,20.3283933926,12.89737577350222,7.431017619097778,1,5,5,31.25,13.3130523321,43.486618041599996,-8.0,24.0,60.0
2019-11-05 12:00:00,0.5312656328164083,4.4376841107,1,4.4376841107,1,14.4955393472,5,14.4955393472,1,5.931912026621147,0.6295336095497199,2,2,0.0,0,0,1,expensive,18.9332234579,5,18.9332234579,5,24.865135484521147,13.001311431278852,11.863824053242295,1,5,5,30.01,12.426544974,43.113541099500004,-7.0,24.0,60.0
