episode,step,epsilon,potential_solar#0,action_solar#0,power_solar#0,idx_solar#0,potential_wind#0,action_wind#0,power_wind#0,idx_wind#0,potential_battery#0,action_battery#0,power_battery#0,idx_battery#0,soc_battery#0,soc_idx_battery#0,potential_grid#0,action_grid#0,power_grid#0,idx_grid#0,potential_load#0,action_load#0,power_load#0,idx_load#0,env_price,env_renewable_potential,env_renewable_potential_idx,env_total_renewable,env_total_renewable_idx,env_total_power,env_total_power_idx,env_demand_power,env_demand_power_idx,env_energy_balance,env_energy_balance_idx,env_delta_power_idx,reward_solar#0,reward_wind#0,reward_battery#0,reward_grid#0,reward_load#0
2802,0,0.06568856285428482,0.0,0,0.0,0,2562.8962762603214,1,2562.8962762603214,1,11906.902016939679,2,11906.902016939679,1,0.3443928997301878,1,0.0,1,0.0,0,7234.8991466,1,-7234.8991466,0,14.6965066603,2562.8962762603214,1,2562.8962762603214,1,14469.798293200001,6,14469.7982932,6,1.8189894035458565e-12,0,surplus,1.0,1.0,19.88,1.0,0
2802,1,0.06568856285428482,0.0,0,0.0,0,2228.0350149796773,0,0.0,0,17787.4969362,2,10323.156084603132,0,0.1,0,7464.3408515968695,0,0.0,0,8943.7484681,0,-8843.7484681,0,16.016210721,2228.0350149796773,0,0.0,0,10323.156084603132,4,17787.4969362,7,-7464.3408515968695,0,deficit,1.0,1.0,14.91,0.15,0
2802,2,0.06568856285428482,0.0,0,0.0,0,2349.3847422394797,1,2349.3847422394797,1,0.0,0,0.0,0,0.1,0,14805.901468960521,1,14805.901468960521,6,8577.6431056,1,-8577.6431056,0,14.4309562239,2349.3847422394797,1,2349.3847422394797,1,17155.2862112,7,17155.2862112,7,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2802,3,0.06568856285428482,0.0,0,0.0,0,2536.8092802503184,1,2536.8092802503184,1,0.0,0,0.0,0,0.1,0,13291.076906949684,1,13291.076906949684,5,7913.943093600001,1,-7913.943093600001,0,18.9790583055,2536.8092802503184,1,2536.8092802503184,1,15827.886187200002,6,15827.886187200002,6,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2802,4,0.06568856285428482,0.0,0,0.0,0,1392.8545147398363,1,1392.8545147398363,0,0.0,0,0.0,0,0.1,0,15192.097446860167,1,15000.0,6,8292.475980800002,1,-8292.475980800002,0,20.3045284617,1392.8545147398363,0,1392.8545147398363,0,16392.854514739836,7,16584.951961600003,7,-192.0974468601671,0,deficit,1.0,-1.0,1.086,1.0,0
2802,5,0.06568856285428482,0.0,0,0.0,0,2015.9169020465652,0,0.0,0,0.0,0,0.0,0,0.1,0,14384.216217000001,1,14384.216217000001,6,7192.1081085000005,1,-7192.1081085000005,0,11.7094423415,2015.9169020465652,0,0.0,0,14384.216217000001,6,14384.216217000001,6,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2802,6,0.06568856285428482,0.0,0,0.0,0,1933.369501051541,0,0.0,0,0.0,0,0.0,0,0.1,0,12328.4176908,1,12328.4176908,5,6164.2088454,1,-6164.2088454,0,9.6759840239,1933.369501051541,0,0.0,0,12328.4176908,5,12328.4176908,5,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2802,7,0.06568856285428482,3775.904455054923,1,3775.904455054923,1,1841.07001137624,0,0.0,0,0.0,0,0.0,0,0.1,0,6014.962157745078,1,6014.962157745078,2,4895.4333064,1,-4895.4333064,0,3.9267482482,5616.974466431163,2,3775.904455054923,1,9790.8666128,4,9790.8666128,4,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2802,8,0.06568856285428482,7294.487261474998,1,7294.487261474998,3,2040.3078460938539,0,0.0,0,0.0,1,0.0,0,0.1,0,5634.477480525002,1,5634.477480525002,2,6514.482371,0,-6414.482371,0,7.8240080762,9334.795107568852,4,7294.487261474998,3,12928.964742,5,12928.964742,5,0.0,0,surplus,3.0,1.0,12.62,-0.3,0
2802,9,0.06568856285428482,10315.962815735724,1,10315.962815735724,4,3009.879202723636,1,3009.879202723636,1,521.1509458593591,1,-521.1509458593591,0,0.1123378538318977,0,0.0,0,0.0,0,6402.3455363,1,-6402.3455363,0,14.6015887795,13325.84201845936,5,13325.84201845936,5,13325.84201845936,5,13325.84201845936,5,0.0,0,surplus,4.0,1.0,37.86,0.15,1
2802,10,0.06568856285428482,12634.42255203866,1,12634.42255203866,5,1716.7553224657267,0,0.0,0,0.0,1,0.0,0,0.1123378538318977,0,549.6167653613393,0,0.0,0,6592.0196587,1,-6592.0196587,0,12.2606260029,14351.177874504388,6,12634.42255203866,5,12634.42255203866,5,13184.0393174,5,-549.6167653613393,0,deficit,5.0,1.0,37.86,0.15,1
2802,11,0.06568856285428482,14091.867270790648,1,14091.867270790648,6,2721.3971625599806,0,0.0,0,0.0,1,0.0,0,0.1123378538318977,0,793.524334009353,0,0.0,0,7442.6958024000005,1,-7442.6958024000005,0,11.0730825956,16813.26443335063,7,14091.867270790648,6,14091.867270790648,6,14885.391604800001,6,-793.524334009353,0,deficit,6.0,2.0,37.86,0.15,1
2802,12,0.06568856285428482,14588.97452295,1,14588.97452295,6,1269.2186666592695,0,0.0,0,0.0,1,0.0,0,0.1123378538318977,0,4252.723975450001,1,4252.723975450001,1,9420.8492492,1,-9420.8492492,0,21.7450726541,15858.19318960927,6,14588.97452295,6,18841.6984984,8,18841.6984984,8,0.0,0,surplus,6.0,1.0,25.24,-0.3,1
2802,13,0.06568856285428482,14091.867270790648,1,14091.867270790648,6,2007.583466138736,1,2007.583466138736,0,0.0,1,0.0,0,0.1123378538318977,0,1605.1630184706173,1,1605.1630184706173,0,8852.3068777,1,-8852.3068777,0,19.8860335645,16099.450736929384,7,16099.450736929384,7,17704.6137554,7,17704.6137554,7,0.0,0,surplus,6.0,-1.0,50.48,-0.3,1
2802,14,0.06568856285428482,12634.422552038664,1,12634.422552038664,5,2280.1670058090203,1,2280.1670058090203,1,0.0,1,0.0,0,0.1123378538318977,0,4691.946185152312,0,0.0,0,9803.267871499998,1,-9803.267871499998,0,21.1016704482,14914.589557847685,6,14914.589557847685,6,14914.589557847685,6,19606.535742999997,8,-4691.946185152312,0,deficit,5.0,1.0,25.24,0.15,1
2802,15,0.06568856285428482,10315.962815735724,0,0.0,0,2512.1242306997533,1,2512.1242306997533,1,0.0,1,0.0,0,0.1123378538318977,0,17222.53319390025,1,15000.0,6,9867.328712300001,1,-9867.328712300001,0,25.444043908,12828.087046435478,5,2512.1242306997533,1,17512.124230699752,7,19734.657424600002,8,-2222.53319390025,0,deficit,-2.0,1.0,-8.67,1.0,1
2802,16,0.06568856285428482,7294.487261474998,1,7294.487261474998,3,2580.595878766873,1,2580.595878766873,1,0.0,0,0.0,0,0.1123378538318977,0,7782.502847558129,1,7782.502847558129,3,8828.7929939,1,-8828.7929939,0,18.2006882256,9875.083140241872,4,9875.083140241872,4,17657.5859878,7,17657.5859878,7,0.0,0,surplus,3.0,1.0,1.086,-0.3,0
2802,17,0.06568856285428482,3775.904455054926,1,3775.904455054926,1,2625.577842872373,1,2625.577842872373,1,0.0,0,0.0,0,0.1123378538318977,0,10583.332365872704,1,10583.332365872704,4,8492.407331900002,1,-8492.407331900002,0,20.6126740776,6401.482297927299,2,6401.482297927299,2,16984.814663800003,7,16984.814663800003,7,0.0,0,surplus,1.0,1.0,1.086,-0.3,1
2802,18,0.06568856285428482,1.7866340952373e-12,0,0.0,0,2000.002519771568,0,0.0,0,0.0,0,0.0,0,0.1123378538318977,0,10516.8524278,1,10516.8524278,4,5258.4262139,1,-5258.4262139,0,5.2356419427,2000.0025197715697,0,0.0,0,10516.8524278,4,10516.8524278,4,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2802,19,0.06568856285428482,0.0,0,0.0,0,1937.76296464566,0,0.0,0,0.0,0,0.0,0,0.1123378538318977,0,9988.5421018,1,9988.5421018,4,4994.2710509,1,-4994.2710509,0,7.2872330734,1937.76296464566,0,0.0,0,9988.5421018,4,9988.5421018,4,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2802,20,0.06568856285428482,0.0,0,0.0,0,2660.978478957446,1,2660.978478957446,1,0.0,0,0.0,0,0.1123378538318977,0,8692.199191442553,1,8692.199191442553,3,5676.588835199999,1,-5676.588835199999,0,9.6206141084,2660.978478957446,1,2660.978478957446,1,11353.177670399999,5,11353.177670399999,5,0.0,0,surplus,1.0,1.0,1.086,1.0,0
