time,epsilon,solar_potential,solar_discrete,solar,solar_state,wind_potential,wind_discrete,wind,wind_state,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,load_state,load_comfort_idx,renewable_potential,renewable_potential_discrete,renewable_power,renewable_power_discrete,total,demand,dif,dif_idx,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-11-05 00:00:00,0.2206103051525763,0.0,0,0.0,0,5.1550318254,2,5.1550318254,1,-2.511900115685687,0.17365990395331546,0,1,0.0,1,0,1,expensive,5.1550318254,2,5.1550318254,2,2.643131709714313,2.643131709714313,0.0,1,1,1,14.0,1.0,10.2086415849,-5.0,-6.0,6
2019-11-05 01:00:00,0.2206103051525763,0.0,0,0.0,0,3.4028805283,1,3.4028805283,1,-0.872655705345192,0.17972001301821264,0,1,0.0,1,0,0,expensive,3.4028805283,1,3.4028805283,1,-12.469775177045193,-12.469775177045193,0.0,1,0,0,9.99,1.0,10.1818869534,12.0,-6.0,-3
2019-11-05 02:00:00,0.2206103051525763,0.0,0,0.0,1,3.3939623178,1,3.3939623178,1,-0.9771071147471537,0.18650547909284565,0,1,0.0,0,0,0,expensive,3.3939623178,1,3.3939623178,1,-12.583144796947154,-12.583144796947154,0.0,1,0,0,9.1,-10.39720770839918,9.139129871469178,-5.0,-21.487562597358306,-3
2019-11-05 02:00:00,0.2206103051525763,0.0,0,0.0,0,3.3939623178,1,3.3939623178,1,-0.9424021290628799,0.193049938322449,0,1,0.0,1,0,0,expensive,3.3939623178,1,3.3939623178,1,-12.548439811262881,-12.548439811262881,0.0,1,0,0,9.1,1.0,17.3072340585,24.0,-6.0,-6
2019-11-05 03:00:00,0.2206103051525763,0.0,0,0.0,1,5.7690780195,2,5.7690780195,1,-3.3880846349875706,0.21657830384319599,0,1,0.0,0,0,1,expensive,5.7690780195,2,5.7690780195,2,2.3809933845124296,2.3809933845124296,0.0,1,0,0,8.45,-0.0,17.216012980200002,24.0,10.0,12
2019-11-05 04:00:00,0.2206103051525763,0.0,0,0.0,1,5.7386709934,2,5.7386709934,1,-3.3625363068833694,0.23992925041877497,0,1,0.0,0,0,1,expensive,5.7386709934,2,5.7386709934,2,2.376134686516631,2.376134686516631,0.0,1,0,0,13.62,-0.0,22.9944255771,36.0,10.0,18
2019-11-05 05:00:00,0.2206103051525763,0.0,0,0.0,1,7.6648085257,3,7.6648085257,1,-5.269007680628947,0.27651958153425377,0,1,0.0,0,0,1,expensive,7.6648085257,3,7.6648085257,3,2.3958008450710526,2.395800845071053,-4.440892098500626e-16,0,0,0,19.99,9.139129871469178,9.139129871469178,48.0,5.0,24
2019-11-05 06:00:00,0.2206103051525763,0.024763502,0,0.0,0,10.9809439196,4,10.9809439196,1,-8.544422557992732,0.33585584929809215,1,1,0.0,0,0,1,expensive,11.0057074216,4,10.9809439196,4,2.4365213616072676,2.436521361607268,-4.440892098500626e-16,0,1,1,30.0,-6.74388128,34.5800076369,60.0,12.0,30
2019-11-05 07:00:00,0.2206103051525763,1.348776256,0,0.0,0,11.5266692123,4,11.5266692123,1,-8.988577925923423,0.398276529339227,1,1,0.0,0,0,1,expensive,12.8754454683,5,11.5266692123,4,2.538091286376577,2.5380912863765768,4.440892098500626e-16,1,1,1,35.0,-21.3409552735,40.945763842199995,60.0,12.0,30
2019-11-05 08:00:00,0.2206103051525763,4.2681910547,1,4.2681910547,1,13.6485879474,5,13.6485879474,1,-15.273647292385688,0.5043435244252388,1,1,0.0,0,0,1,expensive,17.9167790021,5,17.9167790021,5,2.6431317097143125,2.643131709714313,-4.440892098500626e-16,0,1,1,35.01,16.6395847881,43.0890458703,60.0,24.0,60
2019-11-05 09:00:00,0.2206103051525763,5.5465282627,2,5.5465282627,1,14.3630152901,5,14.3630152901,1,-17.126435067492448,0.6232771012828252,2,1,0.0,0,0,1,expensive,19.9095435528,5,19.9095435528,5,2.783108485307551,2.7831084853075514,-4.440892098500626e-16,0,1,1,33.42,15.1740725019,43.601213832,60.0,24.0,60
2019-11-05 10:00:00,0.2206103051525763,5.0580241673,2,5.0580241673,1,14.533737944,5,14.533737944,1,-16.72559302692142,0.7394270528586684,2,1,0.0,0,0,1,expensive,19.5917621113,5,19.5917621113,5,2.86616908437858,2.866169084378581,-1.3322676295501878e-15,0,1,1,32.69,17.224081476000002,43.7610987018,60.0,24.0,60
2019-11-05 11:00:00,0.2206103051525763,5.741360492,2,5.741360492,1,14.5870329006,5,14.5870329006,1,-17.45736561022562,0.8606587584852352,2,1,0.0,0,0,1,expensive,20.3283933926,5,20.3283933926,5,2.87102778237438,2.8710277823743793,8.881784197001252e-16,1,1,1,31.25,13.3130523321,43.486618041599996,60.0,36.0,90
2019-11-05 12:00:00,0.2206103051525763,4.4376841107,1,4.4376841107,1,14.4955393472,5,14.4955393472,1,0.0,0.8606587584852352,3,0,0.0,0,0,1,expensive,18.9332234579,5,18.9332234579,5,18.9332234579,2.894164439497229,16.03905901840277,1,5,1,30.01,12.426544974,43.113541099500004,-23.999999999999993,36.0,90
2019-11-05 13:00:00,0.2206103051525763,4.142181658,1,4.142181658,1,14.3711803665,5,14.3711803665,1,-15.59490409502378,0.968956703589567,3,1,0.0,0,0,1,expensive,18.5133620245,5,18.5133620245,5,2.9184579294762205,2.9184579294762205,0.0,1,1,1,28.0,8.3411163201,42.319012122900006,60.0,36.0,90
2019-11-05 14:00:00,0.2206103051525763,2.7803721067,1,0.0,0,14.1063373743,5,14.1063373743,1,-11.208239703091888,1.0,3,1,0.0,0,0,1,expensive,16.886709481,5,14.1063373743,5,2.898097671208113,2.898097671208113,0.0,1,1,1,28.05,-5.7849669935,40.0634304447,60.0,36.0,90
2019-11-05 15:00:00,0.2206103051525763,1.1569933987,0,0.0,0,13.3544768149,5,13.3544768149,1,-10.456610510263115,1.0,3,1,0.0,0,0,1,expensive,14.5114702136,5,13.3544768149,5,2.897866304636885,2.8978663046368847,4.440892098500626e-16,1,1,1,30.5,-0.9131737065,36.5623761243,60.0,36.0,90
2019-11-05 16:00:00,0.2206103051525763,0.1826347413,0,0.0,0,12.1874587081,5,0.0,0,-2.8703336826606938,1.0,3,1,0.0,0,0,1,expensive,12.370093449399999,5,0.0,0,-2.8703336826606938,2.8703336826606938,-5.7406673653213875,0,0,1,36.99,1.0,-8.0,48.0,15.0,72
2019-11-05 17:00:00,0.2206103051525763,0.0,0,0.0,0,10.9885609838,4,10.9885609838,1,-8.07773815117432,1.0,3,1,0.0,0,0,0,expensive,10.9885609838,4,10.9885609838,4,-12.08917716737432,-12.08917716737432,0.0,1,0,0,45.0,1.0,9.139129871469178,36.0,15.0,-27
2019-11-05 18:00:00,0.2206103051525763,0.0,0,0.0,0,9.5862588694,3,9.5862588694,1,-6.5340710617537106,1.0,3,1,0.0,0,0,1,expensive,9.5862588694,3,9.5862588694,3,3.0521878076462894,3.05218780764629,-4.440892098500626e-16,0,1,1,48.01,1.0,24.294022848300003,36.0,36.0,54
2019-11-05 19:00:00,0.2206103051525763,0.0,0,0.0,0,8.0980076161,3,8.0980076161,1,-4.985664499934302,1.0,3,1,0.0,1,0,1,expensive,8.0980076161,3,8.0980076161,3,3.1123431161656985,3.112343116165698,4.440892098500626e-16,1,1,1,47.56,1.0,20.275482704399998,24.0,-27.0,36
2019-11-05 20:00:00,0.2206103051525763,0.0,0,0.0,0,6.7584942348,2,6.7584942348,1,3.6755346731803202,0.97447545365847,3,2,0.0,0,0,1,expensive,6.7584942348,2,6.7584942348,2,10.43402890798032,3.0829595616196794,7.3510693463606405,1,4,1,43.3,1.0,17.535351045299997,-24.0,36.0,36
2019-11-05 21:00:00,0.2206103051525763,0.0,0,0.0,0,5.8451170151,2,0.0,0,3.0214160536729002,0.9534933977301859,3,2,0.0,0,0,1,expensive,5.8451170151,2,0.0,0,3.0214160536729002,3.0214160536729002,0.0,1,1,1,41.21,1.0,-24.3628489005,-24.0,36.0,36
2019-11-05 22:00:00,0.2206103051525763,0.0,0,0.0,0,4.8725697801,2,4.8725697801,1,-1.9629037803304623,0.9671246739824808,3,1,0.0,0,0,0,expensive,4.8725697801,2,4.8725697801,2,-12.090334000230463,-12.090334000230463,0.0,1,0,0,38.3,1.0,9.139129871469178,-9.5,15.0,-9
2019-11-05 23:00:00,0.2206103051525763,0.0,0,0.0,0,4.0369245772,1,4.0369245772,1,-1.2639962210265017,0.975902425517387,3,1,0.0,0,0,1,expensive,4.0369245772,1,4.0369245772,1,2.772928356173498,2.772928356173498,0.0,1,1,1,36.97,1.0,0.4966460505,-9.5,36.0,18
2019-02-05 00:00:00,0.2206103051525763,0.0,0,0.0,0,0.1655486835,0,0.1655486835,1,-3.3808381202903526,0.9993804680194034,3,1,0.0,0,0,1,expensive,0.1655486835,0,0.1655486835,0,-3.2152894367903526,3.5463868037903525,-6.761676240580705,0,0,1,54.44,1.0,9.139129871469178,-9.5,15.0,18
2019-02-05 01:00:00,0.2206103051525763,0.0,0,0.0,0,0.4276148762,0,0.4276148762,1,2.9804147179957132,0.9786831435888776,3,2,0.0,0,0,1,expensive,0.4276148762,0,0.4276148762,0,3.408029594195713,3.408029594195713,0.0,1,1,1,51.78,1.0,3.2982867267,-7.0,36.0,18
2019-02-05 02:00:00,0.2206103051525763,0.0,0,0.0,0,1.0994289089,0,1.0994289089,1,0.0,0.9786831435888776,3,0,0.0,0,0,1,expensive,1.0994289089,0,1.0994289089,0,1.0994289089,3.3342236579738236,-2.2347947490738234,0,0,1,48.77,1.0,9.139129871469178,-8.0,15.0,18
