episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph_initial;env_delta_ph_final;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
1480;-1;0,000000;;;0,000000;1;;;0,000000;1;0,833138;1;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;;
1480;0;0,012675;45006,508054;0,000000;0,000000;1;107070,167623;2,000000;107070,167623;1;0,828676;1;0,000000;0,000000;0,000000;0;81,433505;0;45006,508054;0;0,000000;0;107070,167623;1;107070,167623;1;0,000000;0;0,000000;0;;1,000000;0,295755;1,000000;-62063,659569;-62063,659569;-0,206879;-1,000000;-107070,167623;-0,356901;-1,000000
1480;1;0,012675;44116,817317;0,000000;0,000000;1;101577,955237;2,000000;101577,955237;1;0,824444;1;0,000000;0,000000;0,000000;0;72,782857;0;44116,817317;0;0,000000;0;101577,955237;1;101577,955237;1;0,000000;0;0,000000;0;;1,000000;0,279151;1,000000;-57461,137920;-57461,137920;-0,191537;-1,000000;-101577,955237;-0,338593;-1,000000
1480;2;0,012675;36324,512935;0,000000;0,000000;1;68499,783924;2,000000;68499,783924;1;0,821590;1;0,000000;0,000000;0,000000;0;49,319953;0;36324,512935;0;0,000000;0;68499,783924;1;68499,783924;1;0,000000;0;0,000000;0;;1,000000;0,187596;1,000000;-32175,270989;-32175,270989;-0,107251;-1,000000;-68499,783924;-0,228333;-1,000000
1480;3;0,012675;39051,458801;0,000000;0,000000;1;65696,780852;2,000000;65696,780852;1;0,818853;1;0,000000;0,000000;0,000000;0;49,404492;0;39051,458801;0;0,000000;0;65696,780852;1;65696,780852;1;0,000000;0;0,000000;0;;1,000000;0,179320;1,000000;-26645,322050;-26645,322050;-0,088818;-1,000000;-65696,780852;-0,218989;-1,000000
1480;4;0,012675;38317,673319;1,000000;38317,673319;1;4749,599145;1,000000;-4749,599145;1;0,819050;1;0,000000;0,000000;0,000000;0;21,920886;0;0,000000;0;38317,673319;1;38317,673319;1;38317,673319;1;0,000000;0;0,000000;0;;1,000000;0,180950;1,000000;4749,599145;4749,599145;0,015832;1,000000;4749,599145;0,015832;1,000000
1480;5;0,012675;26638,957242;0,000000;0,000000;1;35806,913961;2,000000;35806,913961;1;0,817558;1;0,000000;0,000000;0,000000;0;32,317467;0;26638,957242;0;0,000000;0;35806,913961;1;35806,913961;1;0,000000;0;0,000000;0;;1,000000;0,097581;1,000000;-9167,956719;-9167,956719;-0,030560;-1,000000;-35806,913961;-0,119356;-1,000000
1480;6;0,012675;44964,559572;1,000000;44964,559572;1;18678,017512;1,000000;-18678,017512;1;0,818337;1;0,000000;0,000000;0,000000;0;16,314806;0;0,000000;0;44964,559572;1;44964,559572;1;44964,559572;1;0,000000;0;0,000000;0;;1,000000;0,181663;1,000000;18678,017512;18678,017512;0,062260;1,000000;18678,017512;0,062260;1,000000
1480;7;0,012675;62227,488276;1,000000;62227,488276;1;33840,263450;1,000000;-33840,263450;1;0,819747;1;0,000000;0,000000;0,000000;0;20,032878;0;0,000000;0;62227,488276;1;62227,488276;1;62227,488276;1;0,000000;0;0,000000;0;;1,000000;0,180253;1,000000;33840,263450;33840,263450;0,112801;1,000000;33840,263450;0,112801;1,000000
1480;8;0,012675;32911,069176;1,000000;32911,069176;1;11437,823830;1,000000;-11437,823830;1;0,820223;1;0,000000;0,000000;0,000000;0;17,041923;0;0,000000;0;32911,069176;1;32911,069176;1;32911,069176;1;0,000000;0;0,000000;0;;1,000000;0,179777;1,000000;11437,823830;11437,823830;0,038126;1,000000;11437,823830;0,038126;1,000000
1480;9;0,012675;34080,061217;0,000000;0,000000;1;44131,903095;2,000000;44131,903095;1;0,818384;1;0,000000;0,000000;0,000000;0;34,628812;0;34080,061217;0;0,000000;0;44131,903095;1;44131,903095;1;0,000000;0;0,000000;0;;1,000000;0,120390;1,000000;-10051,841878;-10051,841878;-0,033506;-1,000000;-44131,903095;-0,147106;-1,000000
1480;10;0,012675;33048,271137;0,000000;0,000000;1;85344,485773;2,000000;85344,485773;1;0,814828;1;0,000000;0,000000;0,000000;0;61,950817;0;33048,271137;0;0,000000;0;85344,485773;1;85344,485773;1;0,000000;0;0,000000;0;;1,000000;0,231804;1,000000;-52296,214636;-52296,214636;-0,174321;-1,000000;-85344,485773;-0,284482;-1,000000
1480;11;0,012675;29937,872844;0,000000;0,000000;1;90691,895242;2,000000;90691,895242;1;0,811050;1;0,000000;0,000000;0,000000;0;63,016689;0;29937,872844;0;0,000000;0;90691,895242;1;90691,895242;1;0,000000;0;0,000000;0;;1,000000;0,245185;1,000000;-60754,022397;-60754,022397;-0,202513;-1,000000;-90691,895242;-0,302306;-1,000000
1480;12;0,012675;28188,296072;0,000000;0,000000;1;80445,894542;2,000000;80445,894542;1;0,807698;1;0,000000;0,000000;0,000000;0;48,709196;0;28188,296072;0;0,000000;0;80445,894542;1;80445,894542;1;0,000000;0;0,000000;0;;1,000000;0,216587;1,000000;-52257,598470;-52257,598470;-0,174192;-1,000000;-80445,894542;-0,268153;-1,000000
1480;13;0,012675;24341,830043;0,000000;0,000000;1;90501,367607;2,000000;90501,367607;1;0,803927;1;0,000000;0,000000;0,000000;0;56,129529;0;24341,830043;0;0,000000;0;90501,367607;1;90501,367607;1;0,000000;0;0,000000;0;;1,000000;0,242522;1,000000;-66159,537564;-66159,537564;-0,220532;-1,000000;-90501,367607;-0,301671;-1,000000
1480;14;0,012675;19529,296448;0,000000;0,000000;1;71934,873714;2,000000;71934,873714;1;0,800930;1;0,000000;0,000000;0,000000;0;51,665805;0;19529,296448;0;0,000000;0;71934,873714;1;71934,873714;1;0,000000;0;0,000000;0;;1,000000;0,192049;1,000000;-52405,577266;-52405,577266;-0,174685;-1,000000;-71934,873714;-0,239783;-1,000000
1480;15;0,012675;25931,776068;0,000000;0,000000;1;63304,451398;2,000000;63304,451398;1;0,798292;1;0,000000;0,000000;0,000000;0;34,438931;0;25931,776068;0;0,000000;0;63304,451398;1;63304,451398;1;0,000000;0;0,000000;0;;1,000000;0,168451;1,000000;-37372,675330;-37372,675330;-0,124576;-1,000000;-63304,451398;-0,211015;-1,000000
1480;16;0,012675;15432,028098;0,000000;0,000000;1;59026,748034;2,000000;59026,748034;1;0,795832;1;0,000000;0,000000;0,000000;0;41,569065;0;15432,028098;0;0,000000;0;59026,748034;1;59026,748034;1;0,000000;0;0,000000;0;;1,000000;0,156585;1,000000;-43594,719936;-43594,719936;-0,145316;-1,000000;-59026,748034;-0,196756;-1,000000
1480;17;0,012675;30631,134729;0,000000;0,000000;1;51730,178503;2,000000;51730,178503;1;0,793677;1;0,000000;0,000000;0,000000;0;46,599051;0;30631,134729;0;0,000000;0;51730,178503;1;51730,178503;1;0,000000;0;0,000000;0;;1,000000;0,136857;1,000000;-21099,043774;-21099,043774;-0,070330;-1,000000;-51730,178503;-0,172434;-1,000000
1480;18;0,012675;36013,747897;0,000000;0,000000;1;42334,335445;2,000000;42334,335445;1;0,791913;1;0,000000;0,000000;0,000000;0;30,767611;0;36013,747897;0;0,000000;0;42334,335445;1;42334,335445;1;0,000000;0;0,000000;0;;1,000000;0,111750;1,000000;-6320,587548;-6320,587548;-0,021069;-1,000000;-42334,335445;-0,141114;-1,000000
1480;19;0,012675;20321,076827;0,000000;0,000000;1;52184,272153;2,000000;52184,272153;1;0,789739;1;0,000000;0,000000;0,000000;0;30,100525;0;20321,076827;0;0,000000;0;52184,272153;1;52184,272153;1;0,000000;0;0,000000;0;;1,000000;0,137373;1,000000;-31863,195326;-31863,195326;-0,106211;-1,000000;-52184,272153;-0,173948;-1,000000
