episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph_initial;env_delta_ph_final;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
1411;-1;0,000000;;;0,000000;1;;;0,000000;0;0,373675;0;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;;
1411;0;0,058706;16963,734130;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,373675;0;102005,104302;0,000000;0,000000;0;73,200035;0;16963,734130;0;0,000000;0;0,000000;0;102005,104302;1;0,000000;0;-102005,104302;0;;1,000000;-1,000000;-1,000000;-85041,370172;-85041,370172;-0,283471;-1,000000;-102005,104302;-0,340017;-1,000000
1411;1;0,058706;23215,244804;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,373675;0;89954,366332;0,000000;0,000000;0;64,331714;0;23215,244804;0;0,000000;0;0,000000;0;89954,366332;1;0,000000;0;-89954,366332;0;;1,000000;-1,000000;-1,000000;-66739,121528;-66739,121528;-0,222464;-1,000000;-89954,366332;-0,299848;-1,000000
1411;2;0,058706;20712,234123;1,000000;20712,234123;1;0,000000;0,000000;0,000000;0;0,373675;0;54936,175803;1,000000;54936,175803;1;53,214272;0;0,000000;0;20712,234123;1;75648,409926;1;75648,409926;1;54936,175803;1;0,000000;0;;-1,000000;-1,000000;1,000000;-54936,175803;-54936,175803;-0,183121;-1,000000;-54936,175803;-0,183121;-1,000000
1411;3;0,058706;21744,985983;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,373675;0;75266,028083;0,000000;0,000000;0;66,070617;0;21744,985983;0;0,000000;0;0,000000;0;75266,028083;1;0,000000;0;-75266,028083;0;;1,000000;-1,000000;-1,000000;-53521,042099;-53521,042099;-0,178403;-1,000000;-75266,028083;-0,250887;-1,000000
1411;4;0,058706;20861,016595;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,373675;0;74154,585317;1,000000;74154,585317;1;49,147604;0;20861,016595;0;0,000000;0;74154,585317;1;74154,585317;1;74154,585317;1;0,000000;0;;1,000000;-1,000000;1,000000;-53293,568722;-53293,568722;-0,177645;-1,000000;-74154,585317;-0,247182;-1,000000
1411;5;0,058706;31242,913169;1,000000;31242,913169;1;0,000000;0,000000;0,000000;0;0,373675;0;29022,598299;0,000000;0,000000;0;52,682660;0;0,000000;0;31242,913169;1;31242,913169;1;60265,511468;1;0,000000;0;-29022,598299;0;;-1,000000;-1,000000;-1,000000;-29022,598299;-29022,598299;-0,096742;-1,000000;-29022,598299;-0,096742;-1,000000
1411;6;0,058706;23522,252715;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,373675;0;49389,884630;1,000000;49389,884630;1;30,427427;0;23522,252715;0;0,000000;0;49389,884630;1;49389,884630;1;49389,884630;1;0,000000;0;;1,000000;-1,000000;1,000000;-25867,631915;-25867,631915;-0,086225;-1,000000;-49389,884630;-0,164633;-1,000000
1411;7;0,058706;20067,993591;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,373675;0;58958,082183;0,000000;0,000000;0;48,881610;0;20067,993591;0;0,000000;0;0,000000;0;58958,082183;1;0,000000;0;-58958,082183;0;;1,000000;-1,000000;-1,000000;-38890,088592;-38890,088592;-0,129634;-1,000000;-58958,082183;-0,196527;-1,000000
1411;8;0,058706;17126,452273;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,373675;0;68989,896066;1,000000;68989,896066;1;58,544885;0;17126,452273;0;0,000000;0;68989,896066;1;68989,896066;1;68989,896066;1;0,000000;0;;1,000000;-1,000000;1,000000;-51863,443794;-51863,443794;-0,172878;-1,000000;-68989,896066;-0,229966;-1,000000
1411;9;0,058706;23597,585320;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,373675;0;60995,477697;1,000000;60995,477697;1;33,685130;0;23597,585320;0;0,000000;0;60995,477697;1;60995,477697;1;60995,477697;1;0,000000;0;;1,000000;-1,000000;1,000000;-37397,892377;-37397,892377;-0,124660;-1,000000;-60995,477697;-0,203318;-1,000000
1411;10;0,058706;8658,588610;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,373675;0;118617,195726;0,000000;0,000000;0;94,678853;0;8658,588610;0;0,000000;0;0,000000;0;118617,195726;1;0,000000;0;-118617,195726;0;;1,000000;-1,000000;-1,000000;-109958,607117;-109958,607117;-0,366529;-1,000000;-118617,195726;-0,395391;-1,000000
1411;11;0,058706;27241,968618;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,373675;0;120000,000000;1,000000;120000,000000;1;97,788596;0;27241,968618;0;0,000000;0;120000,000000;1;120000,000000;1;120000,000000;1;0,000000;0;;1,000000;-1,000000;1,000000;-92758,031382;-92758,031382;-0,309193;-1,000000;-120000,000000;-0,400000;-1,000000
1411;12;0,058706;27088,107962;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,373675;0;120000,000000;1,000000;120000,000000;1;96,173581;0;27088,107962;0;0,000000;0;120000,000000;1;120000,000000;1;120000,000000;1;0,000000;0;;1,000000;-1,000000;1,000000;-92911,892038;-92911,892038;-0,309706;-1,000000;-120000,000000;-0,400000;-1,000000
1411;13;0,058706;18816,153093;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,373675;0;120000,000000;1,000000;120000,000000;1;98,740104;0;18816,153093;0;0,000000;0;120000,000000;1;120000,000000;1;120000,000000;1;0,000000;0;;1,000000;-1,000000;1,000000;-101183,846907;-101183,846907;-0,337279;-1,000000;-120000,000000;-0,400000;-1,000000
1411;14;0,058706;21930,404495;0,000000;0,000000;1;72844,945506;2,000000;72844,945506;0;0,370640;0;0,000000;1,000000;0,000000;0;63,626204;0;21930,404495;0;0,000000;0;72844,945506;1;72844,945506;1;0,000000;0;0,000000;0;;1,000000;-1,000000;-1,000000;-50914,541010;-50914,541010;-0,169715;-1,000000;-72844,945506;-0,242816;-1,000000
1411;15;0,058706;34338,171723;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,370640;0;75787,044451;1,000000;75787,044451;1;46,582549;0;34338,171723;0;0,000000;0;75787,044451;1;75787,044451;1;75787,044451;1;0,000000;0;;1,000000;-1,000000;1,000000;-41448,872727;-41448,872727;-0,138163;-1,000000;-75787,044451;-0,252623;-1,000000
1411;16;0,058706;33867,397779;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,370640;0;42607,006697;1,000000;42607,006697;1;45,479733;0;33867,397779;0;0,000000;0;42607,006697;1;42607,006697;1;42607,006697;1;0,000000;0;;1,000000;-1,000000;1,000000;-8739,608918;-8739,608918;-0,029132;-1,000000;-42607,006697;-0,142023;-1,000000
1411;17;0,058706;32835,349072;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,370640;0;39590,206682;1,000000;39590,206682;1;26,803755;0;32835,349072;0;0,000000;0;39590,206682;1;39590,206682;1;39590,206682;1;0,000000;0;;1,000000;-1,000000;1,000000;-6754,857610;-6754,857610;-0,022516;-1,000000;-39590,206682;-0,131967;-1,000000
1411;18;0,058706;34472,872074;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,370640;0;45593,429056;1,000000;45593,429056;1;35,333310;0;34472,872074;0;0,000000;0;45593,429056;1;45593,429056;1;45593,429056;1;0,000000;0;;1,000000;-1,000000;1,000000;-11120,556982;-11120,556982;-0,037069;-1,000000;-45593,429056;-0,151978;-1,000000
1411;19;0,058706;32762,016111;0,000000;0,000000;1;32106,611472;2,000000;32106,611472;0;0,369302;0;0,000000;0,000000;0,000000;0;22,206547;0;32762,016111;0;0,000000;0;32106,611472;1;32106,611472;1;0,000000;0;0,000000;0;;1,000000;-1,000000;1,000000;655,404639;655,404639;0,002185;0,000000;-32106,611472;-0,107022;-1,000000
1411;20;0,058706;41969,796680;0,000000;0,000000;1;42604,930868;2,000000;42604,930868;0;0,367527;0;0,000000;0,000000;0,000000;0;17,129098;0;41969,796680;0;0,000000;0;42604,930868;1;42604,930868;1;0,000000;0;0,000000;0;;1,000000;-1,000000;1,000000;-635,134189;-635,134189;-0,002117;0,000000;-42604,930868;-0,142016;-1,000000
