time,epsilon,solar_potential,solar_discrete,solar,solar_state,wind_potential,wind_discrete,wind,wind_state,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,load_state,load_comfort_idx,renewable_potential,renewable_potential_discrete,renewable_power,renewable_power_discrete,total,demand,dif,dif_idx,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-11-05 00:00:00,0.7653826913456728,0.0,0,0.0,1,5.1550318254,2,0.0,0,0.0,0.5109087257667444,2,0,1.8872668646817727,1,0,1,expensive,5.1550318254,2,0.0,0,1.8872668646817727,1.8872668646817727,0.0,1,0,0,14.0,-0.0,-17.0144026415,-12.799999999999999,-18,12
2019-11-05 01:00:00,0.7653826913456728,0.0,0,0.0,1,3.4028805283,1,0.0,0,-1.8066483221428455,0.5234548946705142,2,1,3.613296644285691,1,1,0,expensive,3.4028805283,1,0.0,0,-13.193351677857153,-13.193351677857155,1.7763568394002505e-15,1,0,0,9.99,-0.0,-16.969811589,12.0,-18,-6
2019-11-05 02:00:00,0.7653826913456728,0.0,0,0.0,1,3.3939623178,1,3.3939623178,1,-1.668262942058946,0.535040053990368,2,1,0.0,0,0,0,expensive,3.3939623178,1,3.3939623178,1,-13.274300624258947,-13.274300624258947,0.0,1,0,0,9.1,-0.0,10.1818869534,12.0,24,-6
2019-11-05 02:00:00,0.7653826913456728,0.0,0,0.0,1,3.3939623178,1,3.3939623178,1,-1.643482652344112,0.54645312796498,2,1,0.0,1,0,0,expensive,3.3939623178,1,3.3939623178,1,-13.249520334544112,-13.249520334544112,0.0,1,0,0,9.1,-0.0,17.3072340585,24.0,-18,-12
2019-11-05 03:00:00,0.7653826913456728,0.0,0,0.0,0,5.7690780195,2,5.7690780195,1,4.068984943130942,0.5181962880821263,2,2,0.0,0,0,1,expensive,5.7690780195,2,5.7690780195,2,9.838062962630943,1.7000930763690585,8.137969886261885,1,4,0,8.45,1.0,17.216012980200002,-32.0,24,24
2019-11-05 04:00:00,0.7653826913456728,0.0,0,0.0,1,5.7386709934,2,5.7386709934,1,-4.042047157591019,0.5462660600098417,2,1,0.0,0,0,1,expensive,5.7386709934,2,5.7386709934,2,1.6966238358089818,1.6966238358089816,2.220446049250313e-16,1,0,0,13.62,-0.0,22.9944255771,36.0,24,36
2019-11-05 05:00:00,0.7653826913456728,0.0,0,0.0,0,7.6648085257,3,7.6648085257,1,-5.954142525719279,0.5876142719940033,2,1,0.0,0,0,0,expensive,7.6648085257,3,7.6648085257,3,-13.289334000019279,-13.289334000019279,0.0,1,0,0,19.99,-0.12381750999999999,32.9428317588,48.0,24,-24
2019-11-05 06:00:00,0.7653826913456728,0.024763502,0,0.024763502,1,10.9809439196,4,0.0,0,-1.714978037912793,0.599523841701731,2,1,0.0,0,0,1,expensive,11.0057074216,4,0.024763502,0,-1.690214535912793,1.7397415399127931,-3.429956075825586,0,0,0,30.0,4.046328768,-57.6333460615,60.0,24,60
2019-11-05 07:00:00,0.7653826913456728,1.348776256,0,0.0,0,11.5266692123,4,11.5266692123,1,-9.71440402448846,0.6669849807606787,2,1,0.0,1,0,1,expensive,12.8754454683,5,11.5266692123,4,1.8122651878115406,1.8122651878115412,-6.661338147750939e-16,0,0,0,35.0,-21.3409552735,40.945763842199995,60.0,-18,60
2019-11-05 08:00:00,0.7653826913456728,4.2681910547,1,0.0,0,13.6485879474,5,13.6485879474,1,0.0,0.6669849807606787,2,0,0.0,0,0,1,expensive,17.9167790021,5,13.6485879474,5,13.6485879474,1.8872668646817727,11.761321082718226,1,5,0,35.01,-27.7326413135,43.0890458703,-38.4,24,60
