episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph_initial;env_delta_ph_final;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
2052;-1;0,000000;;;0,000000;1;;;0,000000;0;0,018648;0;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;;
2052;0;0,178872;52561,695387;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,018648;0;118868,365098;0,000000;0,000000;0;199,256353;1;82203,977388;0;0,000000;0;0,000000;0;118868,365098;1;0,000000;0;-118868,365098;0;;1,000000;-1,000000;1,000000;-36664,387710;-36664,387710;-0,122215;-1,000000;-118868,365098;-0,396228;-1,000000
2052;1;0,178872;55088,879328;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,018648;0;120000,000000;0,000000;0,000000;0;189,454212;1;73996,113427;0;0,000000;0;0,000000;0;120000,000000;1;0,000000;0;-120000,000000;0;;1,000000;-1,000000;1,000000;-46003,886573;-46003,886573;-0,153346;-1,000000;-120000,000000;-0,400000;-1,000000
2052;2;0,178872;37317,574405;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,018648;0;120000,000000;0,000000;0,000000;0;172,706049;1;37317,574405;0;0,000000;0;0,000000;0;120000,000000;1;0,000000;0;-120000,000000;0;;1,000000;-1,000000;-1,000000;-82682,425595;-82682,425595;-0,275608;-1,000000;-120000,000000;-0,400000;-1,000000
2052;3;0,178872;30112,910920;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,018648;0;66059,487208;1,000000;66059,487208;1;174,828338;1;30112,910920;0;0,000000;0;66059,487208;1;66059,487208;1;66059,487208;1;0,000000;0;;1,000000;-1,000000;-1,000000;-35946,576288;-35946,576288;-0,119822;-1,000000;-66059,487208;-0,220198;-1,000000
2052;4;0,178872;58066,086015;0,000000;0,000000;1;68077,472329;2,000000;68077,472329;0;0,015812;0;0,000000;0,000000;0,000000;0;171,768347;1;58066,086015;0;0,000000;0;68077,472329;1;68077,472329;1;0,000000;0;0,000000;0;;1,000000;-1,000000;1,000000;-10011,386314;-10011,386314;-0,033371;-1,000000;-68077,472329;-0,226925;-1,000000
2052;5;0,178872;77241,203452;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,015812;0;29263,109297;0,000000;0,000000;0;17,590458;0;77241,203452;0;0,000000;0;0,000000;0;29263,109297;1;0,000000;0;-29263,109297;0;;-1,000000;-1,000000;1,000000;47978,094155;47978,094155;0,159927;1,000000;-29263,109297;-0,097544;-1,000000
2052;6;0,178872;41878,399836;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,015812;0;33817,619757;0,000000;0,000000;0;13,850977;0;41878,399836;0;0,000000;0;0,000000;0;33817,619757;1;0,000000;0;-33817,619757;0;;-1,000000;-1,000000;1,000000;8060,780078;8060,780078;0,026869;1,000000;-33817,619757;-0,112725;-1,000000
2052;7;0,178872;78717,112664;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,015812;0;30553,090281;0,000000;0,000000;0;29,026498;0;78717,112664;0;0,000000;0;0,000000;0;30553,090281;1;0,000000;0;-30553,090281;0;;-1,000000;-1,000000;1,000000;48164,022384;48164,022384;0,160547;1,000000;-30553,090281;-0,101844;-1,000000
2052;8;0,178872;60331,094352;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,015812;0;34054,748592;0,000000;0,000000;0;27,946086;0;60331,094352;0;0,000000;0;0,000000;0;34054,748592;1;0,000000;0;-34054,748592;0;;-1,000000;-1,000000;1,000000;26276,345761;26276,345761;0,087588;1,000000;-34054,748592;-0,113516;-1,000000
