time,epsilon,solar_potential,solar_discrete,solar,solar_state,wind_potential,wind_discrete,wind,wind_state,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,load_state,load_comfort_idx,renewable_potential,renewable_potential_discrete,renewable_power,renewable_power_discrete,total,demand,dif,dif_idx,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-11-05 00:00:00,0.5422711355677838,0.0,0,0.0,1,5.1550318254,2,5.1550318254,1,5.171666724417523,0.814567795509635,3,2,0.0,0,0,1,expensive,5.1550318254,2,5.1550318254,2,10.326698549817523,10.326698549817523,0.0,1,4,4,14.0,-24.141568686511505,10.2086415849,-7.0,36.0,18.0
2019-11-05 01:00:00,0.5422711355677838,0.0,0,0.0,1,3.4028805283,1,3.4028805283,1,0.0,0.814567795509635,3,0,0.0,0,0,0,expensive,3.4028805283,1,3.4028805283,1,-11.597119471700001,-5.114427928851152,-6.482691542848849,0,0,0,9.99,-20.79441541679836,11.940657044240766,-20.8,15.0,-9.0
2019-11-05 02:00:00,0.5422711355677838,0.0,0,0.0,1,3.3939623178,1,3.3939623178,1,6.048675379275792,0.7725631053757753,3,2,0.0,0,0,1,expensive,3.3939623178,1,3.3939623178,1,9.442637697075792,9.442637697075792,0.0,1,3,3,9.1,-20.79441541679836,10.1818869534,-7.0,36.0,18.0
2019-11-05 02:00:00,0.5422711355677838,0.0,0,0.0,0,3.3939623178,1,3.3939623178,1,0.0,0.7725631053757753,3,0,0.0,0,0,0,expensive,3.3939623178,1,3.3939623178,1,-11.6060376822,-5.421770147595721,-6.184267534604279,0,0,0,9.1,1.0,11.940657044240766,-10.4,15.0,-18.0
2019-11-05 03:00:00,0.5422711355677838,0.0,0,0.0,0,5.7690780195,2,5.7690780195,1,-3.5334477837363565,0.7971009372072779,3,1,0.0,0,0,1,expensive,5.7690780195,2,5.7690780195,2,2.2356302357636437,9.302525803236357,-7.066895567472713,0,0,3,8.45,1.0,11.940657044240766,-28.5,15.0,36.0
2019-11-05 04:00:00,0.5422711355677838,0.0,0,0.0,0,5.7386709934,2,5.7386709934,1,3.544871908090369,0.7724837711788726,3,2,0.0,1,0,1,expensive,5.7386709934,2,5.7386709934,2,9.28354290149037,9.28354290149037,0.0,1,3,3,13.62,1.0,22.9944255771,-7.0,-27.0,54.0
2019-11-05 05:00:00,0.5422711355677838,0.0,0,0.0,1,7.6648085257,3,7.6648085257,1,1.6955699304765108,0.760708979995008,3,2,0.0,0,0,1,expensive,7.6648085257,3,7.6648085257,3,9.36037845617651,9.36037845617651,0.0,1,3,3,19.99,0.074290506,32.9428317588,-24.0,36.0,72.0
2019-11-05 06:00:00,0.5422711355677838,0.024763502,0,0.0,0,10.9809439196,4,10.9809439196,1,1.4614706678380642,0.7505598781350213,3,2,0.0,0,0,1,expensive,11.0057074216,4,10.9809439196,4,12.442414587438064,9.519473251761935,2.9229413356761285,1,5,3,30.0,-6.74388128,34.5800076369,-24.0,36.0,90.0
2019-11-05 07:00:00,0.5422711355677838,1.348776256,0,0.0,0,11.5266692123,4,11.5266692123,1,-1.610362919276696,0.7617429539633318,3,1,0.0,1,0,1,expensive,12.8754454683,5,11.5266692123,4,9.916306293023304,9.916306293023304,0.0,1,4,4,35.0,-21.3409552735,40.945763842199995,60.0,-27.0,90.0
2019-11-05 08:00:00,0.5422711355677838,4.2681910547,1,0.0,0,13.6485879474,5,13.6485879474,1,-3.321889397582476,0.7848116303354323,3,1,0.0,0,0,1,expensive,17.9167790021,5,13.6485879474,5,10.326698549817523,10.326698549817523,0.0,1,4,4,35.01,-27.7326413135,43.0890458703,60.0,36.0,90.0
2019-11-05 09:00:00,0.5422711355677838,5.5465282627,2,5.5465282627,1,14.3630152901,5,0.0,0,5.327058646942418,0.7478181675094433,3,2,0.0,1,0,1,expensive,19.9095435528,5,5.5465282627,2,10.873586909642418,10.873586909642418,0.0,1,4,4,33.42,15.1740725019,-72.66868972,-16.0,-18.0,60.0
2019-11-05 10:00:00,0.5422711355677838,5.0580241673,2,5.0580241673,1,14.533737944,5,14.533737944,1,-8.393657976571403,0.8061074590134114,2,1,0.0,0,0,1,expensive,19.5917621113,5,19.5917621113,5,11.198104134728597,11.198104134728597,0.0,1,4,4,32.69,17.224081476000002,43.7610987018,60.0,36.0,90.0
2019-11-05 11:00:00,0.5422711355677838,5.741360492,2,5.741360492,1,14.5870329006,5,0.0,0,0.0,0.8061074590134114,3,0,5.475726544474584,1,2,1,expensive,20.3283933926,5,5.741360492,2,11.217087036474584,11.217087036474584,0.0,1,4,4,31.25,13.3130523321,-72.477696736,-9.599999999999998,-27.0,90.0
2019-11-05 12:00:00,0.5422711355677838,4.4376841107,1,4.4376841107,1,14.4955393472,5,14.4955393472,1,-7.6257416512064236,0.8590639982579005,3,1,0.0,1,0,1,expensive,18.9332234579,5,18.9332234579,5,11.307481806693575,11.307481806693575,0.0,1,4,4,30.01,12.426544974,43.113541099500004,60.0,-27.0,90.0
2019-11-05 13:00:00,0.5422711355677838,4.142181658,1,4.142181658,1,14.3711803665,5,0.0,0,0.0,0.8590639982579005,3,0,0.0,0,0,1,expensive,18.5133620245,5,4.142181658,1,4.142181658,11.402396315423514,-7.260214657423514,0,1,4,28.0,11.940657044240766,-24.0,-9.599999999999998,15.0,90.0
2019-11-05 14:00:00,0.5422711355677838,2.7803721067,1,2.7803721067,1,14.1063373743,5,14.1063373743,1,-5.563860563369197,0.8977019188368531,3,1,0.0,0,0,1,expensive,16.886709481,5,16.886709481,5,11.322848917630804,11.322848917630804,0.0,1,4,4,28.05,3.4709801961,40.0634304447,60.0,36.0,90.0
2019-11-05 15:00:00,0.5422711355677838,1.1569933987,0,0.0,0,13.3544768149,5,13.3544768149,1,-2.032531844971386,0.911816723315821,3,1,0.0,1,0,0,expensive,14.5114702136,5,13.3544768149,5,-3.678055030071386,-3.678055030071386,0.0,1,0,0,30.5,-32.0,11.991951596868805,60.0,-9.0,-45.0
2019-11-05 16:00:00,0.5422711355677838,0.1826347413,0,0.0,0,12.1874587081,5,12.1874587081,1,0.9730835147319841,0.9050591989079599,3,2,0.0,0,0,1,expensive,12.370093449399999,5,12.1874587081,5,13.160542222831983,11.214375193368015,1.9461670294639681,1,5,4,36.99,1.0,32.9656829514,-7.0,36.0,72.0
2019-11-05 17:00:00,0.5422711355677838,0.0,0,0.0,0,10.9885609838,4,10.9885609838,1,0.384005057451251,0.902392497120104,3,2,0.0,0,0,0,expensive,10.9885609838,4,10.9885609838,4,-3.6274339587487496,-3.6274339587487496,0.0,1,0,0,45.0,1.0,11.991951596868805,54.56337976575307,15.0,-27.0
2019-11-05 18:00:00,0.5422711355677838,0.0,0,0.0,0,9.5862588694,3,9.5862588694,1,2.338619217889283,0.8861520858847618,3,2,0.0,1,0,1,expensive,9.5862588694,3,9.5862588694,3,11.924878087289283,11.924878087289283,0.0,1,4,4,48.01,1.0,9.139129871469178,31.986954550142126,-9.0,54.0
2019-11-05 19:00:00,0.5422711355677838,0.0,0,0.0,1,8.0980076161,3,0.0,0,12.15990448985866,0.8017083047051877,3,2,0.0,0,0,1,expensive,8.0980076161,3,0.0,0,12.15990448985866,12.15990448985866,0.0,1,5,5,47.56,-24.141568686511505,-33.792471174,-7.0,36.0,36.0
2019-11-05 20:00:00,0.5422711355677838,0.0,0,0.0,0,6.7584942348,2,6.7584942348,1,5.286608896880542,0.7649957429212951,3,2,0.0,0,0,1,expensive,6.7584942348,2,6.7584942348,2,12.045103131680541,12.045103131680541,0.0,1,4,4,43.3,1.0,17.535351045299997,-7.0,36.0,36.0
2019-11-05 21:00:00,0.5422711355677838,0.0,0,0.0,0,5.8451170151,2,5.8451170151,1,5.959536027798025,0.7236100760615867,3,2,0.0,1,0,1,expensive,5.8451170151,2,5.8451170151,2,11.804653042898025,11.804653042898025,0.0,1,4,4,41.21,1.0,14.6177093403,-7.0,-18.0,24.0
2019-11-05 22:00:00,0.5422711355677838,0.0,0,0.0,0,4.8725697801,2,4.8725697801,1,-6.4954765226403,0.7687175519132554,2,1,0.0,0,0,1,expensive,4.8725697801,2,4.8725697801,2,-1.6229067425402999,11.3680463027403,-12.9909530452806,0,0,4,38.3,1.0,11.991951596868805,-38.0,15.0,18.0
2019-11-05 23:00:00,0.5422711355677838,0.0,0,0.0,0,4.0369245772,1,4.0369245772,1,-6.796888633546064,0.8159181674239919,3,1,13.593777267092127,1,5,1,expensive,4.0369245772,1,4.0369245772,1,10.833813210746063,10.833813210746063,0.0,1,4,4,36.97,1.0,9.139129871469178,-47.5,-9.0,18.0
2019-02-05 00:00:00,0.5422711355677838,0.0,0,0.0,1,0.1655486835,0,0.1655486835,1,-13.690161695666928,0.9109887347550123,3,1,0.0,0,0,1,expensive,0.1655486835,0,0.1655486835,0,-13.524613012166927,13.85571037916693,-27.380323391333857,0,0,5,54.44,-26.876392038420825,11.998910451151142,-47.5,15.0,18.0
2019-02-05 01:00:00,0.5422711355677838,0.0,0,0.0,0,0.4276148762,0,0.4276148762,1,-12.887534777057363,1.0,3,1,0.0,0,0,1,expensive,0.4276148762,0,0.4276148762,0,-12.459919900857363,13.315149653257363,-25.775069554114726,0,0,5,51.78,1.0,11.998910451151142,-47.5,15.0,18.0
2019-02-05 02:00:00,0.5422711355677838,0.0,0,0.0,1,1.0994289089,0,1.0994289089,1,11.927361427358782,0.9171711011988973,3,2,0.0,0,0,1,expensive,1.0994289089,0,1.0994289089,0,13.026790336258783,13.026790336258783,0.0,1,5,5,48.77,-26.876392038420825,7.3541070114,-7.0,36.0,18.0
2019-02-05 03:00:00,0.5422711355677838,0.0,0,0.0,0,2.4513690038,1,2.4513690038,1,10.362993622444153,0.8452058677097019,3,2,0.0,0,0,1,expensive,2.4513690038,1,2.4513690038,1,12.814362626244153,12.814362626244153,0.0,1,5,5,48.77,1.0,10.2461972625,-7.0,36.0,18.0
2019-02-05 04:00:00,0.5422711355677838,0.0,0,0.0,1,3.4153990875,1,3.4153990875,1,-9.297721396098883,0.909773377404833,3,1,0.0,0,0,1,expensive,3.4153990875,1,3.4153990875,1,-5.882322308598883,12.713120483598884,-18.595442792197765,0,0,5,49.15,-26.876392038420825,11.998910451151142,-47.5,15.0,36.0
2019-02-05 05:00:00,0.5422711355677838,0.0,0,0.0,0,4.9302457732,2,0.0,0,-12.734815228451442,0.9982095942690792,3,1,25.469630456902884,1,5,1,expensive,4.9302457732,2,0.0,0,12.734815228451442,12.734815228451442,0.0,1,5,5,59.46,-0.3080323365,-27.589217439,-47.5,-27.0,36.0
2019-02-05 06:00:00,0.5422711355677838,0.0616064673,0,0.0,0,5.5178434878,2,5.5178434878,1,7.25312964873904,0.947840638375058,3,2,0.0,1,0,1,expensive,5.579449955099999,2,5.5178434878,2,12.77097313653904,12.77097313653904,0.0,1,5,5,64.09,-21.0944041535,17.861412210300003,-7.0,-27.0,72.0
2019-02-05 07:00:00,0.5422711355677838,4.2188808307,1,0.0,0,5.9538040701,2,5.9538040701,1,0.0,0.947840638375058,3,0,0.0,0,0,1,expensive,10.1726849008,4,5.9538040701,2,5.9538040701,12.979785055744907,-7.025980985644907,0,2,5,68.07,-24.0,11.940657044240766,-8.0,15.0,90.0
2019-02-05 08:00:00,0.5422711355677838,9.4053230613,3,0.0,0,8.7828055592,3,8.7828055592,1,0.0,0.947840638375058,3,0,4.607371753339127,1,1,1,expensive,18.188128620500002,5,8.7828055592,3,13.390177312539127,13.390177312539127,0.0,1,5,5,68.0,-51.5991076735,33.983222298,-8.0,-27.0,90.0
2019-02-05 09:00:00,0.5422711355677838,10.3198215347,4,0.0,0,11.327740766,4,11.327740766,1,2.3752024514968344,0.9313461769063299,3,2,0.0,0,0,0,expensive,21.647562300700002,5,11.327740766,4,-1.2970567825031658,-1.2970567825031658,0.0,1,0,0,65.79,1.0,11.998910451151142,54.595042552737695,15.0,-45.0
2019-02-05 10:00:00,0.5422711355677838,0.0,0,0.0,0,12.3381926918,5,0.0,0,13.766219556650128,0.8357474299851485,3,2,0.0,0,0,0,expensive,12.3381926918,5,0.0,0,-1.2337804433498718,-1.2337804433498718,0.0,1,0,0,62.85,1.0,-40.0,54.595042552737695,15.0,-45.0
2019-02-05 11:00:00,0.5422711355677838,0.0,0,0.0,1,12.8123488094,5,12.8123488094,1,0.7007653906369544,0.8308810036612807,3,2,0.0,0,0,0,expensive,12.8123488094,5,12.8123488094,5,-1.486885799963046,-1.486885799963046,0.0,1,0,0,59.35,11.998910451151142,11.998910451151142,54.595042552737695,15.0,-45.0
2019-02-05 12:00:00,0.5422711355677838,8.0494412387,3,8.0494412387,1,13.1044883223,5,13.1044883223,1,7.898440456087167,0.7760307227162309,3,2,0.0,0,0,1,expensive,21.153929560999998,5,21.153929560999998,5,29.052370017087163,13.255489104912831,15.796880912174332,1,5,5,58.18,21.782509638,39.3589561068,-7.0,36.0,90.0
