episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
579;-1;0,000000;;;0,000000;1;;;0,000000;0;0,458927;0;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;
579;0;0,768307;72922,046908;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,458927;0;29985,708645;0,000000;0,000000;0;27,525747;0;72922,046908;0;0,000000;0;0,000000;0;29985,708645;1;0,000000;0;-29985,708645;0;;-1,000000;-1,000000;0,200000;42936,338263;0,143121;1,000000;-29985,708645;-0,099952;-1,000000
579;1;0,768307;113371,428415;1,000000;113371,428415;1;0,000000;2,000000;0,000000;0;0,458927;0;0,000000;1,000000;0,000000;0;28,293961;0;113371,428415;0;113371,428415;1;113371,428415;1;31325,666794;1;0,000000;0;82045,761621;1;;1,000000;-1,000000;-1,000000;82045,761621;0,273486;1,000000;-31325,666794;-0,104419;-1,000000
579;2;0,768307;84774,673939;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,458927;0;64188,781964;1,000000;64188,781964;1;27,823047;0;84774,673939;0;0,000000;0;64188,781964;1;64188,781964;1;64188,781964;1;0,000000;0;;-1,000000;0,541073;-1,000000;20585,891975;0,068620;1,000000;49182,646451;0,163942;1,000000
579;3;0,768307;52041,492050;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,458927;0;67060,969401;0,000000;0,000000;0;40,702735;0;52041,492050;0;0,000000;0;0,000000;0;67060,969401;1;0,000000;0;-67060,969401;0;;1,000000;-1,000000;-0,500000;-15019,477351;-0,050065;-1,000000;-67060,969401;-0,223537;-1,000000
579;4;0,768307;52740,227873;1,000000;52740,227873;1;0,000000;1,000000;0,000000;0;0,458927;0;21291,468122;1,000000;21291,468122;1;42,015244;0;52740,227873;0;52740,227873;1;74031,695995;1;74031,695995;1;21291,468122;1;0,000000;0;;-1,000000;-1,000000;1,000000;-21291,468122;-0,070972;-1,000000;-74031,695995;-0,246772;-1,000000
579;5;0,768307;53587,988146;1,000000;53587,988146;1;0,000000;1,000000;0,000000;0;0,458927;0;16795,825228;1,000000;16795,825228;1;44,326410;0;53587,988146;0;53587,988146;1;70383,813374;1;70383,813374;1;16795,825228;1;0,000000;0;;-1,000000;-1,000000;1,000000;-16795,825228;-0,055986;-1,000000;-17643,585501;-0,058812;-1,000000
579;6;0,768307;45507,740862;1,000000;45507,740862;1;13271,773024;2,000000;13271,773024;0;0,458374;0;0,000000;1,000000;0,000000;0;31,990816;0;45507,740862;0;45507,740862;1;58779,513887;1;58779,513887;1;0,000000;0;0,000000;0;;-1,000000;-1,000000;-1,000000;-13271,773024;-0,044239;-1,000000;-5191,525741;-0,017305;-1,000000
579;7;0,768307;42744,368111;1,000000;42744,368111;1;0,000000;0,000000;0,000000;0;0,458374;0;4322,985983;0,000000;0,000000;0;34,917365;0;42744,368111;0;42744,368111;1;42744,368111;1;47067,354094;1;0,000000;0;-4322,985983;0;;-1,000000;-1,000000;-0,500000;-4322,985983;-0,014410;-1,000000;-1559,613232;-0,005199;0,000000
579;8;0,768307;48408,709342;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,458374;0;56838,545811;1,000000;56838,545811;1;35,139123;0;48408,709342;0;0,000000;0;56838,545811;1;56838,545811;1;56838,545811;1;0,000000;0;;1,000000;-1,000000;1,000000;-8429,836469;-0,028099;-1,000000;-14094,177700;-0,046981;-1,000000
579;9;0,768307;69895,076541;0,000000;0,000000;1;38427,752890;2,000000;38427,752890;0;0,456773;0;0,000000;0,000000;0,000000;0;27,434848;0;69895,076541;0;0,000000;0;38427,752890;1;38427,752890;1;0,000000;0;0,000000;0;;-1,000000;-1,000000;0,200000;31467,323651;0,104891;1,000000;-38427,752890;-0,128093;-1,000000
579;10;0,768307;69480,789671;1,000000;69480,789671;1;26444,513763;1,000000;-26444,513763;0;0,457875;0;0,000000;1,000000;0,000000;0;30,289168;0;69480,789671;0;69480,789671;1;69480,789671;1;69480,789671;1;0,000000;0;0,000000;0;;1,000000;0,542125;-1,000000;26444,513763;0,088148;1,000000;-43036,275908;-0,143454;-1,000000
579;11;0,768307;50957,461038;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,457875;0;39831,048443;1,000000;39831,048443;1;28,986448;0;50957,461038;0;0,000000;0;39831,048443;1;39831,048443;1;39831,048443;1;0,000000;0;;-1,000000;0,542125;-1,000000;11126,412595;0,037088;1,000000;29649,741228;0,098832;1,000000
579;12;0,768307;64623,127673;1,000000;64623,127673;1;11441,444829;1,000000;-11441,444829;0;0,458351;0;0,000000;1,000000;0,000000;0;28,347005;0;64623,127673;0;64623,127673;1;64623,127673;1;64623,127673;1;0,000000;0;0,000000;0;;1,000000;0,541649;-1,000000;11441,444829;0,038138;1,000000;-53181,682844;-0,177272;-1,000000
579;13;0,768307;51578,419285;1,000000;51578,419285;1;0,000000;0,000000;0,000000;0;0,458351;0;0,000000;0,000000;0,000000;0;25,905734;0;51578,419285;0;51578,419285;1;51578,419285;1;38593,033648;1;0,000000;0;12985,385637;1;;1,000000;-1,000000;0,200000;12985,385637;0,043285;1,000000;26030,094025;0,086767;1,000000
579;14;0,768307;54674,890417;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,458351;0;92442,228134;1,000000;92442,228134;1;65,893362;0;54674,890417;0;0,000000;0;92442,228134;1;92442,228134;1;92442,228134;1;0,000000;0;;1,000000;-1,000000;1,000000;-37767,337717;-0,125891;-1,000000;-40863,808849;-0,136213;-1,000000
579;15;0,768307;61454,181989;1,000000;61454,181989;1;0,000000;1,000000;0,000000;0;0,458351;0;23766,552109;0,000000;0,000000;0;55,905571;0;61454,181989;0;61454,181989;1;61454,181989;1;85220,734097;1;0,000000;0;-23766,552109;0;;-1,000000;-1,000000;-0,500000;-23766,552109;-0,079222;-1,000000;-85220,734097;-0,284069;-1,000000
579;16;0,768307;66540,601263;1,000000;66540,601263;1;0,000000;1,000000;0,000000;0;0,458351;0;33648,961050;1,000000;33648,961050;1;80,751047;0;66540,601263;0;66540,601263;1;100189,562313;1;100189,562313;1;33648,961050;1;0,000000;0;;-1,000000;-1,000000;1,000000;-33648,961050;-0,112163;-1,000000;-38735,380324;-0,129118;-1,000000
579;17;0,768307;93080,744798;1,000000;93080,744798;1;0,000000;0,000000;0,000000;0;0,458351;0;1716,522838;0,000000;0,000000;0;71,247331;0;93080,744798;0;93080,744798;1;93080,744798;1;94797,267636;1;0,000000;0;-1716,522838;0;;1,000000;1,000000;-0,250000;-1716,522838;-0,005722;0,000000;-28256,666373;-0,094189;-1,000000
579;18;0,768307;71316,620291;0,000000;0,000000;1;54911,276961;2,000000;54911,276961;0;0,456063;0;0,000000;1,000000;0,000000;0;37,886517;0;71316,620291;0;0,000000;0;54911,276961;1;54911,276961;1;0,000000;0;0,000000;0;;-1,000000;-1,000000;-1,000000;16405,343330;0,054684;1,000000;38169,467836;0,127232;1,000000
579;19;0,768307;72063,544255;1,000000;72063,544255;1;11134,237970;1,000000;-11134,237970;0;0,456527;0;0,000000;0,000000;0,000000;0;45,600409;0;72063,544255;0;72063,544255;1;72063,544255;1;72063,544255;1;0,000000;0;0,000000;0;;1,000000;0,543473;0,200000;11134,237970;0,037114;1,000000;-60929,306285;-0,203098;-1,000000
579;20;0,768307;49150,780944;1,000000;49150,780944;1;0,000000;0,000000;0,000000;0;0,456527;0;0,000000;1,000000;0,000000;0;23,038960;0;49150,780944;0;49150,780944;1;49150,780944;1;30663,400986;1;0,000000;0;18487,379958;1;;1,000000;-1,000000;-1,000000;18487,379958;0,061625;1,000000;41400,143268;0,138000;1,000000
579;21;0,768307;71061,112358;1,000000;71061,112358;1;40073,041255;1,000000;-40073,041255;0;0,458197;0;0,000000;0,000000;0,000000;0;10,871545;0;71061,112358;0;71061,112358;1;71061,112358;1;71061,112358;1;0,000000;0;0,000000;0;;1,000000;0,541803;0,200000;40073,041255;0,133577;1,000000;18162,709841;0,060542;1,000000
579;22;0,768307;72369,004415;1,000000;72369,004415;1;0,000000;2,000000;0,000000;0;0,458197;0;0,000000;0,000000;0,000000;0;14,711866;0;72369,004415;0;72369,004415;1;72369,004415;1;30592,763796;1;0,000000;0;41776,240619;1;;1,000000;-1,000000;0,200000;41776,240619;0,139254;1,000000;40468,348562;0,134894;1,000000
579;23;0,768307;61051,065259;1,000000;61051,065259;1;0,000000;0,000000;0,000000;0;0,458197;0;0,000000;0,000000;0,000000;0;20,401446;0;61051,065259;0;61051,065259;1;61051,065259;1;32536,354465;1;0,000000;0;28514,710795;1;;1,000000;-1,000000;0,200000;28514,710795;0,095049;1,000000;39832,649951;0,132775;1,000000
579;24;0,768307;77432,377143;1,000000;77432,377143;1;0,000000;2,000000;0,000000;0;0,458197;0;0,000000;0,000000;0,000000;0;23,617130;0;77432,377143;0;77432,377143;1;77432,377143;1;27784,013772;1;0,000000;0;49648,363371;1;;1,000000;-1,000000;0,200000;49648,363371;0,165495;1,000000;33267,051487;0,110890;1,000000
579;25;0,768307;68751,841664;1,000000;68751,841664;1;39716,134547;1,000000;-39716,134547;0;0,459852;0;0,000000;0,000000;0,000000;0;27,603009;0;68751,841664;0;68751,841664;1;68751,841664;1;68751,841664;1;0,000000;0;0,000000;0;;1,000000;0,540148;0,200000;39716,134547;0,132387;1,000000;48396,670026;0,161322;1,000000
579;26;0,768307;78555,460354;1,000000;78555,460354;1;12802,495345;1,000000;-12802,495345;0;0,460385;0;0,000000;0,000000;0,000000;0;47,890592;0;78555,460354;0;78555,460354;1;78555,460354;1;78555,460354;1;0,000000;0;0,000000;0;;1,000000;0,539615;0,200000;12802,495345;0,042675;1,000000;2998,876655;0,009996;0,000000
579;27;0,768307;47612,778705;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,460385;0;63354,637463;1,000000;63354,637463;1;47,080529;0;47612,778705;0;0,000000;0;63354,637463;1;63354,637463;1;63354,637463;1;0,000000;0;;1,000000;-1,000000;1,000000;-15741,858758;-0,052473;-1,000000;15200,822891;0,050669;1,000000
579;28;0,768307;35167,994234;0,000000;0,000000;1;61592,361567;2,000000;61592,361567;0;0,457819;0;0,000000;0,000000;0,000000;0;41,809209;0;35167,994234;0;0,000000;0;61592,361567;1;61592,361567;1;0,000000;0;0,000000;0;;1,000000;-1,000000;0,200000;-26424,367334;-0,088081;-1,000000;-61592,361567;-0,205308;-1,000000
579;29;0,768307;41603,224521;0,000000;0,000000;1;55804,108421;2,000000;55804,108421;0;0,455494;0;0,000000;1,000000;0,000000;0;47,908963;0;41603,224521;0;0,000000;0;55804,108421;1;55804,108421;1;0,000000;0;0,000000;0;;1,000000;-1,000000;-1,000000;-14200,883901;-0,047336;-1,000000;-55804,108421;-0,186014;-1,000000
579;30;0,768307;47102,991059;1,000000;47102,991059;1;0,000000;0,000000;0,000000;0;0,455494;0;5280,579607;1,000000;5280,579607;1;37,661292;0;47102,991059;0;47102,991059;1;52383,570666;1;52383,570666;1;5280,579607;1;0,000000;0;;-1,000000;-1,000000;1,000000;-5280,579607;-0,017602;-1,000000;-52383,570666;-0,174612;-1,000000
