episode,step,epsilon,potential_solar#0,action_solar#0,power_solar#0,idx_solar#0,potential_wind#0,action_wind#0,power_wind#0,idx_wind#0,potential_battery#0,action_battery#0,power_battery#0,idx_battery#0,soc_battery#0,soc_idx_battery#0,potential_grid#0,action_grid#0,power_grid#0,idx_grid#0,potential_load#0,action_load#0,power_load#0,idx_load#0,env_price,env_renewable_potential,env_renewable_potential_idx,env_total_renewable,env_total_renewable_idx,env_total_power,env_total_power_idx,env_demand_power,env_demand_power_idx,env_energy_balance,env_energy_balance_idx,env_delta_power_idx,reward_solar#0,reward_wind#0,reward_battery#0,reward_grid#0,reward_load#0
2614,0,0.1283761253751251,0.0,0,0.0,0,2562.8962762603214,1,2562.8962762603214,1,11549.557402539678,2,11549.557402539678,1,0.4443125289383557,1,0.0,0,0.0,0,7056.2268394,1,-7056.2268394,0,19.6105318411,2562.8962762603214,1,2562.8962762603214,1,14112.4536788,6,14112.4536788,6,0.0,0,surplus,1.0,1.0,29.82,-1.5,0
2614,1,0.1283761253751251,0.0,0,0.0,0,2228.0350149796773,0,0.0,0,14954.0056882,2,14543.761222356146,0,0.1,0,410.2444658438544,0,0.0,0,7477.0028441,1,-7477.0028441,0,26.1737569997,2228.0350149796773,0,0.0,0,14543.761222356146,6,14954.0056882,6,-410.2444658438544,0,deficit,1.0,1.0,14.91,0.15,0
2614,2,0.1283761253751251,0.0,1,0.0,0,2349.3847422394797,1,2349.3847422394797,1,0.0,0,0.0,0,0.1,0,15751.02134036052,1,15000.0,6,9050.2030413,1,-9050.2030413,0,29.6141275808,2349.3847422394797,1,2349.3847422394797,1,17349.38474223948,7,18100.4060826,7,-751.0213403605194,0,deficit,-1.0,1.0,1.086,1.0,0
2614,3,0.1283761253751251,0.0,0,0.0,0,2536.8092802503184,1,2536.8092802503184,1,0.0,0,0.0,0,0.1,0,17554.971857749682,1,15000.0,6,10045.890569000001,1,-10045.890569000001,0,29.2287731156,2536.8092802503184,1,2536.8092802503184,1,17536.80928025032,7,20091.781138000002,8,-2554.9718577496824,0,deficit,1.0,1.0,1.086,1.0,0
2614,4,0.1283761253751251,0.0,0,0.0,0,1392.8545147398363,0,0.0,0,0.0,0,0.0,0,0.1,0,20045.897315399998,1,15000.0,6,10072.948657699999,0,-9972.948657699999,0,34.9946308084,1392.8545147398363,0,0.0,0,15000.0,6,20045.897315399998,8,-5045.897315399998,0,deficit,1.0,1.0,1.086,1.0,0
2614,5,0.1283761253751251,0.0,0,0.0,0,2015.9169020465652,0,0.0,0,0.0,0,0.0,0,0.1,0,22629.5712836,1,15000.0,6,11364.7856418,0,-11264.7856418,0,37.7397399674,2015.9169020465652,0,0.0,0,15000.0,6,22629.5712836,9,-7629.571283599998,0,deficit,1.0,1.0,1.086,1.0,0
2614,6,0.1283761253751251,0.0,0,0.0,0,1933.369501051541,0,0.0,0,0.0,0,0.0,0,0.1,0,21318.474313000002,1,15000.0,6,10709.237156500001,0,-10609.237156500001,0,26.2426326999,1933.369501051541,0,0.0,0,15000.0,6,21318.474313000002,9,-6318.474313000002,0,deficit,1.0,1.0,1.086,1.0,0
2614,7,0.1283761253751251,3775.904455054923,1,3775.904455054923,1,1841.07001137624,0,0.0,0,0.0,0,0.0,0,0.1,0,18042.744253745077,1,15000.0,6,10959.3243544,0,-10859.3243544,0,29.8412685077,5616.974466431163,2,3775.904455054923,1,18775.904455054922,8,21818.6487088,9,-3042.744253745077,0,deficit,1.0,1.0,1.086,1.0,0
2614,8,0.1283761253751251,7294.487261474998,1,7294.487261474998,3,2040.3078460938539,0,0.0,0,0.0,0,0.0,0,0.1,0,11717.488455924999,1,11717.488455924999,5,9505.987858699998,1,-9505.987858699998,0,28.023349765,9334.795107568852,4,7294.487261474998,3,19011.975717399997,8,19011.975717399997,8,0.0,0,surplus,3.0,1.0,1.086,-0.3,0
2614,9,0.1283761253751251,10315.962815735724,1,10315.962815735724,4,3009.879202723636,1,3009.879202723636,1,0.0,1,0.0,0,0.1,0,4081.638903940642,0,0.0,0,8703.740461200001,1,-8703.740461200001,0,26.2702045656,13325.84201845936,5,13325.84201845936,5,13325.84201845936,5,17407.480922400002,7,-4081.638903940642,0,deficit,4.0,1.0,25.24,0.15,0
