episode,step,epsilon,action_solar#0,power_solar#0,potential_solar#0,idx_solar#0,action_wind#0,power_wind#0,potential_wind#0,idx_wind#0,action_battery#0,power_battery#0,potential_battery#0,idx_battery#0,soc_battery#0,soc_idx_battery#0,action_grid#0,power_grid#0,potential_grid#0,idx_grid#0,action_load#0,power_load#0,potential_load#0,idx_load#0,env_price,env_renewable_potential,env_renewable_potential_idx,env_total_renewable,env_total_renewable_idx,env_total_power,env_total_power_idx,env_demand_power,env_demand_power_idx,env_energy_balance,env_energy_balance_idx,env_delta_power_idx,reward_solar#0,reward_wind#0,reward_battery#0,reward_grid#0,reward_load#0
470,23,0.6864576384256171,1.0,0.0,0.0,0,1.0,22995.872508800003,22995.872508800003,0,0.0,0.0,0.0,0,0.1,0,0.0,0.0,74739.79224099999,0,0.0,-47867.8323749,49867.8323749,0,42.4676882791,22995.872508800003,0,22995.872508800003,0,22995.872508800003,0,97735.6647498,3,-74739.79224099999,0,deficit,0.0,0.0,0.22,-1.5,1.0
470,24,0.6864576384256171,1.0,0.0,0.0,0,1.0,78479.8411839,78479.8411839,2,0.0,0.0,0.0,0,0.1,0,0.0,0.0,20677.291144699993,0,0.0,-48578.5661643,50578.5661643,0,32.6545413297,78479.8411839,2,78479.8411839,2,78479.8411839,2,99157.1323286,3,-20677.291144699993,0,deficit,-0.0,-0.024691358024691357,0.22,0.15,1.0
470,25,0.6864576384256171,1.0,0.0,0.0,0,1.0,65917.27749390001,65917.27749390001,2,2.0,0.0,27281.27439789998,0,0.1,0,1.0,25000.0,27281.27439789998,0,1.0,-46599.27594589999,46599.27594589999,0,26.2605982218,65917.27749390001,2,65917.27749390001,2,90917.27749390001,3,93198.55189179999,3,-2281.274397899979,0,deficit,-0.0,-0.024691358024691357,-0.89,-0.3,1.0
470,26,0.6864576384256171,0.0,0.0,0.0,0,1.0,63535.5365118,63535.5365118,2,0.0,0.0,0.0,0,0.1,0,0.0,0.0,48013.588704600006,0,1.0,-55774.5626082,55774.5626082,0,40.443189313,63535.5365118,2,63535.5365118,2,63535.5365118,2,111549.1252164,3,-48013.588704600006,0,deficit,-0.0,0.024691358024691357,0.22,-1.5,1.0
470,27,0.6864576384256171,0.0,0.0,0.0,0,1.0,58380.5543815,58380.5543815,2,0.0,0.0,0.0,0,0.1,0,0.0,0.0,134049.0298069,0,0.0,-95214.7920942,97214.7920942,0,79.9466165466,58380.5543815,2,58380.5543815,2,58380.5543815,2,192429.5841884,6,-134049.0298069,0,deficit,-0.0,0.024691358024691357,0.22,-1.5,1.0
470,28,0.6864576384256171,1.0,0.0,0.0,0,1.0,36692.5460688,36692.5460688,1,2.0,0.0,170145.9413428,0,0.1,0,0.0,0.0,170145.9413428,0,1.0,-103419.2437058,103419.2437058,0,83.608509119,36692.5460688,1,36692.5460688,1,36692.5460688,1,206838.4874116,7,-170145.9413428,0,deficit,0.0,0.024691358024691357,-0.89,-1.5,-1.0
470,29,0.6864576384256171,1.0,0.0,0.0,0,1.0,49284.1504815,49284.1504815,1,0.0,0.0,0.0,0,0.1,0,1.0,25000.0,157414.7689151,0,1.0,-103349.4596983,103349.4596983,0,77.8822134059,49284.1504815,1,49284.1504815,1,74284.1504815,2,206698.9193966,7,-132414.7689151,0,deficit,0.0,0.024691358024691357,0.22,1.0,-1.0
470,30,0.6864576384256171,1.0,11394.201898000001,11394.201898000001,0,1.0,67860.3729381,67860.3729381,2,0.0,0.0,0.0,0,0.1,0,1.0,25000.0,122740.99377749999,0,0.0,-99997.7843068,101997.7843068,0,80.9274836386,79254.5748361,2,79254.5748361,2,104254.5748361,3,201995.5686136,6,-97740.99377749999,0,deficit,-0.0,-0.024691358024691357,0.22,-0.3,1.0
470,31,0.6864576384256171,0.0,0.0,16981.640318499998,0,0.0,0.0,24797.3195565,0,0.0,0.0,0.0,0,0.1,0,1.0,25000.0,108018.1025042,0,1.0,-54009.0512521,54009.0512521,0,44.7994315948,41778.959875,1,0.0,0,25000.0,0,108018.1025042,3,-83018.1025042,0,deficit,-0.0,-0.0,0.22,1.0,1.0
470,32,0.6864576384256171,1.0,27562.5988917,27562.5988917,0,1.0,12346.864064200001,12346.864064200001,0,0.0,0.0,0.0,0,0.1,0,1.0,25000.0,85618.2110345,0,0.0,-61763.8369952,63763.8369952,0,57.8722520446,39909.4629559,1,39909.4629559,1,64909.4629559,2,125527.6739904,4,-60618.2110345,0,deficit,-0.0,-0.0,0.22,-0.3,1.0
470,33,0.6864576384256171,0.0,0.0,34080.15480800001,0,0.0,0.0,31727.581889,0,0.0,0.0,0.0,0,0.1,0,1.0,25000.0,64691.596032999994,0,0.0,-31345.798016499997,33345.7980165,0,31.2906491899,65807.73669700001,2,0.0,0,25000.0,0,64691.596032999994,2,-39691.596032999994,0,deficit,0.0,0.0,0.22,-0.3,1.0
470,34,0.6864576384256171,1.0,41856.126090399994,41856.126090399994,1,0.0,0.0,32445.306813499996,0,0.0,0.0,0.0,0,0.1,0,0.0,0.0,10063.757152200007,0,0.0,-24959.9416213,26959.9416213,0,29.7247528719,74301.43290389999,2,41856.126090399994,1,41856.126090399994,1,51919.8832426,1,-10063.757152200007,0,deficit,-0.0,0.0,0.22,0.15,1.0
470,35,0.6864576384256171,0.0,0.0,63592.959938500004,0,1.0,34777.3956072,34777.3956072,1,0.0,0.0,0.0,0,0.1,0,1.0,25000.0,29589.9892576,0,0.0,-31183.6924324,33183.6924324,0,31.5676916678,98370.3555457,3,34777.3956072,1,59777.3956072,2,64367.3848648,2,-4589.989257599998,0,deficit,0.0,-0.0,0.22,-0.3,1.0
470,36,0.6864576384256171,1.0,63332.8116029,63332.8116029,2,1.0,39763.762985500005,39763.762985500005,1,0.0,0.0,0.0,0,0.1,0,1.0,0.0,0.0,0,0.0,-29687.0845884,31687.0845884,0,28.2732358739,103096.5745884,3,103096.5745884,3,103096.5745884,3,61374.1691768,2,41722.405411600004,1,surplus,-0.07407407407407407,-0.037037037037037035,0.22,-0.3,0.0
470,37,0.6864576384256171,0.0,0.0,69028.4319637,0,1.0,45499.1194805,45499.1194805,1,1.0,0.0,0.0,0,0.1,0,0.0,0.0,2975.3712113,0,1.0,-24237.2453459,24237.2453459,0,15.1207048238,114527.5514442,3,45499.1194805,1,45499.1194805,1,48474.4906918,1,-2975.3712113,0,deficit,0.024691358024691357,-0.012345679012345678,0.063,0.15,1.0
470,38,0.6864576384256171,1.0,60831.951506800004,60831.951506800004,2,1.0,41782.3946352,41782.3946352,1,2.0,0.0,0.0,0,0.1,0,1.0,0.0,0.0,0,1.0,-26157.3198844,26157.3198844,0,26.4821003178,102614.346142,3,102614.346142,3,102614.346142,3,52314.6397688,1,50299.706373199995,1,surplus,-0.024691358024691357,-0.012345679012345678,-0.89,-0.3,1.0
470,39,0.6864576384256171,1.0,61688.8591116,61688.8591116,2,1.0,50972.8754367,50972.8754367,1,0.0,0.0,0.0,0,0.1,0,1.0,25000.0,58100.23579769998,0,0.0,-84380.985173,86380.985173,0,56.9292959865,112661.73454830001,3,112661.73454830001,3,137661.7345483,4,170761.970346,5,-33100.23579769998,0,deficit,-0.024691358024691357,-0.012345679012345678,0.22,-0.3,-1.0
470,40,0.6864576384256171,1.0,57424.177587800004,57424.177587800004,1,1.0,24341.1568271,24341.1568271,0,2.0,0.0,81536.84859329999,0,0.1,0,0.0,0.0,81536.84859329999,0,0.0,-80651.0915041,82651.0915041,0,63.549862039,81765.3344149,2,81765.3344149,2,81765.3344149,2,163302.1830082,5,-81536.84859329999,0,deficit,-0.0,-0.0,-0.89,0.15,-1.0
470,41,0.6864576384256171,0.0,0.0,42842.5735183,0,1.0,44194.0334054,44194.0334054,1,2.0,0.0,111244.67742420002,0,0.1,0,1.0,25000.0,111244.67742420002,0,0.0,-76719.35541480001,78719.35541480001,0,58.1376836398,87036.60692369999,3,44194.0334054,1,69194.0334054,2,155438.71082960002,5,-86244.67742420002,0,deficit,-0.012345679012345678,0.012345679012345678,-0.89,1.0,1.0
470,42,0.6864576384256171,0.0,0.0,37854.26959,0,0.0,0.0,45390.537768400005,0,0.0,0.0,0.0,0,0.1,0,1.0,25000.0,154791.1543214,0,1.0,-77395.5771607,77395.5771607,0,55.365851342,83244.80735840001,2,0.0,0,25000.0,0,154791.1543214,5,-129791.15432140001,0,deficit,-0.012345679012345678,-0.012345679012345678,0.22,1.0,-1.0
470,43,0.6864576384256171,0.0,0.0,25594.7395383,0,1.0,34820.225720099996,34820.225720099996,1,0.0,0.0,0.0,0,0.1,0,0.0,0.0,78554.30810329999,0,0.0,-55687.2669117,57687.2669117,0,29.7867436253,60414.9652584,2,34820.225720099996,1,34820.225720099996,1,113374.5338234,3,-78554.30810329999,0,deficit,-0.0,0.012345679012345678,0.22,-1.5,1.0
470,44,0.6864576384256171,1.0,18047.7076477,18047.7076477,0,1.0,31498.8483962,31498.8483962,1,0.0,0.0,0.0,0,0.1,0,1.0,25000.0,64466.20619370001,0,0.0,-56006.3811188,58006.3811188,0,40.518689503,49546.5560439,1,49546.5560439,1,74546.5560439,2,114012.7622376,3,-39466.20619370001,0,deficit,-0.0,-0.0,0.22,-0.3,1.0
470,45,0.6864576384256171,1.0,0.0,0.0,0,1.0,41046.7619287,41046.7619287,1,0.0,0.0,0.0,0,0.1,0,1.0,25000.0,71352.6487841,0,1.0,-56199.7053564,56199.7053564,0,35.7057077434,41046.7619287,1,41046.7619287,1,66046.7619287,2,112399.4107128,3,-46352.648784100005,0,deficit,-0.0,-0.0,0.22,-0.3,-1.0
470,46,0.6864576384256171,1.0,0.0,0.0,0,0.0,0.0,42111.3941251,0,0.0,0.0,0.0,0,0.1,0,1.0,25000.0,81085.0213272,0,0.0,-39542.5106636,41542.5106636,0,30.7493300617,42111.3941251,1,0.0,0,25000.0,0,81085.0213272,2,-56085.0213272,0,deficit,0.0,-0.012345679012345678,0.22,1.0,1.0
