episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
1057;-1;0,000000;;;0,000000;1;;;0,000000;0;0,491501;0;;;0,000000;1;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;
1057;0;0,577031;58877,401588;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,491501;0;43509,873294;0,000000;0,000000;0;20,149024;0;58877,401588;0;0,000000;0;0,000000;0;43509,873294;1;0,000000;0;-43509,873294;0;;-1,000000;0,508499;0,200000;15367,528294;0,051225;1,000000;-43509,873294;-0,145033;-1,000000
1057;1;0,577031;45173,714417;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,491501;0;50365,721632;1,000000;50365,721632;1;37,074003;0;45173,714417;0;0,000000;0;50365,721632;1;50365,721632;1;50365,721632;1;0,000000;0;;1,000000;-1,000000;1,000000;-5192,007215;-0,017307;-1,000000;-50365,721632;-0,167886;-1,000000
1057;2;0,577031;46348,236804;0,000000;0,000000;1;46733,228495;2,000000;46733,228495;0;0,489554;0;0,000000;0,000000;0,000000;0;26,075890;0;46348,236804;0;0,000000;0;46733,228495;1;46733,228495;1;0,000000;0;0,000000;0;;1,000000;-1,000000;0,200000;-384,991691;-0,001283;0,000000;-46733,228495;-0,155777;-1,000000
1057;3;0,577031;64760,397046;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,489554;0;106412,938971;1,000000;106412,938971;1;80,575500;0;64760,397046;0;0,000000;0;106412,938971;1;106412,938971;1;106412,938971;1;0,000000;0;;1,000000;-1,000000;1,000000;-41652,541925;-0,138842;-1,000000;-106412,938971;-0,354710;-1,000000
1057;4;0,577031;96011,850282;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,489554;0;104878,590248;1,000000;104878,590248;1;69,143785;0;96011,850282;0;0,000000;0;104878,590248;1;104878,590248;1;104878,590248;1;0,000000;0;;1,000000;-1,000000;1,000000;-8866,739966;-0,029556;-1,000000;-104878,590248;-0,349595;-1,000000
1057;5;0,577031;77587,972987;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,489554;0;113907,533383;1,000000;113907,533383;1;85,469766;0;77587,972987;0;0,000000;0;113907,533383;1;113907,533383;1;113907,533383;1;0,000000;0;;1,000000;-1,000000;1,000000;-36319,560396;-0,121065;-1,000000;-113907,533383;-0,379692;-1,000000
1057;6;0,577031;84959,057134;1,000000;84959,057134;1;24312,602017;2,000000;24312,602017;0;0,488541;0;0,000000;1,000000;0,000000;0;75,692541;0;84959,057134;0;84959,057134;1;109271,659151;1;109271,659151;1;0,000000;0;0,000000;0;;-1,000000;-1,000000;-1,000000;-24312,602017;-0,081042;-1,000000;-109271,659151;-0,364239;-1,000000
1057;7;0,577031;83528,036787;1,000000;83528,036787;1;20659,632134;1,000000;-20659,632134;0;0,489401;0;0,000000;0,000000;0,000000;0;55,909339;0;83528,036787;0;83528,036787;1;83528,036787;1;83528,036787;1;0,000000;0;0,000000;0;;1,000000;0,510599;0,200000;20659,632134;0,068865;1,000000;22090,652482;0,073636;1,000000
1057;8;0,577031;98192,964293;1,000000;98192,964293;1;0,000000;0,000000;0,000000;0;0,489401;0;0,000000;0,000000;0,000000;0;32,933368;0;98192,964293;0;98192,964293;1;98192,964293;1;60386,872139;1;0,000000;0;37806,092154;1;;1,000000;-1,000000;0,200000;37806,092154;0,126020;1,000000;23141,164648;0,077137;1,000000
