time,epsilon,solar_potential,solar_discrete,solar,solar_state,wind_potential,wind_discrete,wind,wind_state,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,load_state,load_comfort_idx,renewable_potential,renewable_potential_discrete,renewable_power,renewable_power_discrete,total,demand,dif,dif_idx,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-01-01 00:00:00,0.0033444816053511683,0.0,0,0.0,1,0,0,0,0,20.0,0.8611111111111112,3,2,0,0,0,1,acceptable,0.0,0,0.0,0,20.0,20,0.0,1,1,1,2,3,1,-7.0,36,18
2019-01-01 01:00:00,0.0033444816053511683,0.0,0,0.0,1,0,0,0,0,20.0,0.7222222222222222,3,2,0,0,0,1,acceptable,0.0,0,0.0,0,20.0,20,0.0,1,1,1,2,3,1,-7.0,24,12
2019-01-01 02:00:00,0.0033444816053511683,0.0,0,0.0,1,0,0,0,0,-20.0,0.8611111111111112,2,1,0,0,0,1,acceptable,0.0,0,0.0,0,-20.0,20,-40.0,0,0,1,2,3,1,-9.5,15,18
2019-01-01 03:00:00,0.0033444816053511683,0.0,0,0.0,1,0,0,0,0,20.0,0.7222222222222222,3,2,0,0,0,1,acceptable,0.0,0,0.0,0,20.0,20,0.0,1,1,1,2,3,1,-7.0,24,12
2019-01-01 04:00:00,0.0033444816053511683,0.0,0,0.0,1,0,0,0,0,20.0,0.5833333333333334,2,2,0,0,0,1,acceptable,0.0,0,0.0,0,20.0,20,0.0,1,1,1,2,3,1,-7.0,24,12
2019-01-01 05:00:00,0.0033444816053511683,0.0,0,0.0,1,0,0,0,0,0.0,0.5833333333333334,2,0,0,0,0,1,acceptable,0.0,0,0.0,0,0.0,20,-20.0,0,0,1,2,3,1,-9.6,10,12
2019-01-01 06:00:00,0.0033444816053511683,0.0,0,0.0,1,0,0,0,0,-20.0,0.7222222222222222,2,1,0,0,0,1,acceptable,0.0,0,0.0,0,-20.0,20,-40.0,0,0,1,2,3,1,-8.0,10,12
2019-01-01 07:00:00,0.0033444816053511683,5.96658046,0,5.96658046,1,0,0,0,0,-14.03341954,0.8196765245833333,2,1,0,0,0,1,acceptable,5.96658046,0,5.96658046,0,-8.066839080000001,20,-28.06683908,0,0,1,2,-3,1,24.0,15,36
2019-01-01 08:00:00,0.0033444816053511683,32.1457762933,2,0.0,0,0,0,0,0,20.0,0.6807876356944444,3,2,0,0,0,1,acceptable,32.1457762933,2,0.0,0,20.0,20,0.0,1,1,1,2,6,1,-32.0,24,36
2019-01-01 09:00:00,0.0033444816053511683,47.5150206467,3,0.0,0,0,0,0,0,-20.0,0.8196765245833333,2,1,0,0,0,1,acceptable,47.5150206467,3,0.0,0,-20.0,20,-40.0,0,0,1,2,9,1,48.0,15,72
