episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
1781;-1;0,000000;;;0,000000;1;;;0,000000;0;0,451440;0;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;
1781;0;0,287315;1322,874839;0,000000;0,000000;1;45036,728127;2,000000;45036,728127;0;0,449563;0;0,000000;0,000000;0,000000;0;25,853490;0;1322,874839;0;0,000000;0;45036,728127;1;45036,728127;1;0,000000;0;0,000000;0;;1,000000;-1,000000;0,200000;-43713,853289;-0,145713;-1,000000;-45036,728127;-0,150122;-1,000000
1781;1;0,287315;1057,021932;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,449563;0;103047,626919;0,000000;0,000000;0;84,727321;0;1057,021932;0;0,000000;0;0,000000;0;103047,626919;1;0,000000;0;-103047,626919;0;;1,000000;-1,000000;-0,500000;-101990,604987;-0,339969;-1,000000;-103047,626919;-0,343492;-1,000000
1781;2;0,287315;557,110211;1,000000;557,110211;1;100351,910364;2,000000;100351,910364;0;0,445382;0;0,000000;0,000000;0,000000;0;71,458885;0;557,110211;0;557,110211;1;100909,020575;1;100909,020575;1;0,000000;0;0,000000;0;;-1,000000;-1,000000;0,200000;-100351,910364;-0,334506;-1,000000;-100909,020575;-0,336363;-1,000000
1781;3;0,287315;1195,502529;0,000000;0,000000;1;106144,395187;2,000000;106144,395187;0;0,440959;0;0,000000;0,000000;0,000000;0;73,779688;0;1195,502529;0;0,000000;0;106144,395187;1;106144,395187;1;0,000000;0;0,000000;0;;1,000000;-1,000000;0,200000;-104948,892657;-0,349830;-1,000000;-105587,284976;-0,351958;-1,000000
1781;4;0,287315;2202,117812;0,000000;0,000000;1;101244,110139;2,000000;101244,110139;0;0,436741;0;0,000000;0,000000;0,000000;0;89,286830;0;2202,117812;0;0,000000;0;101244,110139;1;101244,110139;1;0,000000;0;0,000000;0;;1,000000;-1,000000;0,200000;-99041,992327;-0,330140;-1,000000;-101244,110139;-0,337480;-1,000000
1781;5;0,287315;1238,325071;0,000000;0,000000;1;52394,033706;2,000000;52394,033706;0;0,434558;0;0,000000;0,000000;0,000000;0;54,230276;0;1238,325071;0;0,000000;0;52394,033706;1;52394,033706;1;0,000000;0;0,000000;0;;1,000000;-1,000000;0,200000;-51155,708635;-0,170519;-1,000000;-52394,033706;-0,174647;-1,000000
1781;6;0,287315;1676,538878;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,434558;0;60003,892250;1,000000;60003,892250;1;55,308453;0;1676,538878;0;0,000000;0;60003,892250;1;60003,892250;1;60003,892250;1;0,000000;0;;1,000000;-1,000000;1,000000;-58327,353372;-0,194425;-1,000000;-60003,892250;-0,200013;-1,000000
1781;7;0,287315;66872,691808;1,000000;66872,691808;1;42977,144544;1,000000;-42977,144544;0;0,436348;0;0,000000;0,000000;0,000000;0;20,766354;0;66872,691808;0;66872,691808;1;66872,691808;1;66872,691808;1;0,000000;0;0,000000;0;;1,000000;0,563652;0,200000;42977,144544;0,143257;1,000000;-23895,547265;-0,079652;-1,000000
1781;8;0,287315;51844,259431;1,000000;51844,259431;1;20924,819953;1,000000;-20924,819953;0;0,437220;0;0,000000;0,000000;0,000000;0;24,963636;0;51844,259431;0;51844,259431;1;51844,259431;1;51844,259431;1;0,000000;0;0,000000;0;;1,000000;0,562780;0,200000;20924,819953;0,069749;1,000000;35953,252330;0,119844;1,000000
1781;9;0,287315;38808,916576;1,000000;38808,916576;1;14151,003071;1,000000;-14151,003071;0;0,437810;0;0,000000;0,000000;0,000000;0;27,835593;0;38808,916576;0;38808,916576;1;38808,916576;1;38808,916576;1;0,000000;0;0,000000;0;;1,000000;0,562190;0,200000;14151,003071;0,047170;1,000000;27186,345926;0,090621;1,000000
1781;10;0,287315;19227,486894;1,000000;19227,486894;1;8576,455491;2,000000;8576,455491;0;0,437453;0;0,000000;0,000000;0,000000;0;25,773177;0;19227,486894;0;19227,486894;1;27803,942386;1;27803,942386;1;0,000000;0;0,000000;0;;-1,000000;-1,000000;0,200000;-8576,455491;-0,028588;-1,000000;11004,974190;0,036683;1,000000
1781;11;0,287315;57560,808162;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,437453;0;30821,645119;0,000000;0,000000;0;19,480358;0;57560,808162;0;0,000000;0;0,000000;0;30821,645119;1;0,000000;0;-30821,645119;0;;-1,000000;0,562547;0,200000;26739,163043;0,089131;1,000000;-11594,158225;-0,038647;-1,000000
1781;12;0,287315;39141,509488;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,437453;0;29043,935737;1,000000;29043,935737;1;19,275001;0;39141,509488;0;0,000000;0;29043,935737;1;29043,935737;1;29043,935737;1;0,000000;0;;-1,000000;0,562547;-1,000000;10097,573750;0,033659;1,000000;-29043,935737;-0,096813;-1,000000
