episode,step,epsilon,potential_solar#0,action_solar#0,power_solar#0,idx_solar#0,potential_wind#0,action_wind#0,power_wind#0,idx_wind#0,potential_battery#0,action_battery#0,power_battery#0,idx_battery#0,soc_battery#0,soc_idx_battery#0,potential_grid#0,action_grid#0,power_grid#0,idx_grid#0,potential_load#0,action_load#0,power_load#0,idx_load#0,env_price,env_renewable_potential,env_renewable_potential_idx,env_total_renewable,env_total_renewable_idx,env_total_power,env_total_power_idx,env_demand_power,env_demand_power_idx,env_energy_balance,env_energy_balance_idx,env_delta_power_idx,reward_solar#0,reward_wind#0,reward_battery#0,reward_grid#0,reward_load#0
2559,0,0.1467155718572858,0.0,0,0.0,0,2562.8962762603214,1,2562.8962762603214,1,0.0,0,0.0,0,0.20460206327280386,0,10972.423081139677,0,0.0,0,6767.6596787,1,-6767.6596787,0,14.1879980203,2562.8962762603214,1,2562.8962762603214,1,2562.8962762603214,1,13535.3193574,5,-10972.423081139677,0,deficit,1.0,1.0,1.086,-1.5,0
2559,1,0.1467155718572858,0.0,0,0.0,0,2228.0350149796773,0,0.0,0,0.0,0,0.0,0,0.20460206327280386,0,14390.9586302,1,14390.9586302,6,7195.4793151,1,-7195.4793151,0,19.0844950284,2228.0350149796773,0,0.0,0,14390.9586302,6,14390.9586302,6,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2559,2,0.1467155718572858,0.0,0,0.0,0,2349.3847422394797,1,2349.3847422394797,1,0.0,0,0.0,0,0.20460206327280386,0,13090.18960836052,1,13090.18960836052,5,7769.7871753,0,-7669.7871753,0,15.5234231599,2349.3847422394797,1,2349.3847422394797,1,15439.5743506,6,15439.5743506,6,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2559,3,0.1467155718572858,0.0,1,0.0,0,2536.8092802503184,1,2536.8092802503184,1,0.0,0,0.0,0,0.20460206327280386,0,11471.618427349682,1,11471.618427349682,5,7054.2138538,0,-6954.2138538,0,19.3898440703,2536.8092802503184,1,2536.8092802503184,1,14008.4277076,6,14008.4277076,6,0.0,0,surplus,-1.0,1.0,1.086,1.0,0
2559,4,0.1467155718572858,0.0,0,0.0,0,1392.8545147398363,0,0.0,0,0.0,0,0.0,0,0.20460206327280386,0,12252.854642,1,12252.854642,5,6176.427321,0,-6076.427321,0,11.7288081227,1392.8545147398363,0,0.0,0,12252.854642,5,12252.854642,5,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2559,5,0.1467155718572858,0.0,0,0.0,0,2015.9169020465652,0,0.0,0,0.0,0,0.0,0,0.20460206327280386,0,9387.704636800001,1,9387.704636800001,4,4693.8523184000005,1,-4693.8523184000005,0,4.5710959383,2015.9169020465652,0,0.0,0,9387.704636800001,4,9387.704636800001,4,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2559,6,0.1467155718572858,0.0,0,0.0,0,1933.369501051541,0,0.0,0,0.0,0,0.0,0,0.20460206327280386,0,7691.2856818,1,7691.2856818,3,3845.6428409,1,-3845.6428409,0,4.0442911407,1933.369501051541,0,0.0,0,7691.2856818,3,7691.2856818,3,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2559,7,0.1467155718572858,3775.904455054923,1,3775.904455054923,1,1841.07001137624,0,0.0,0,0.0,0,0.0,0,0.20460206327280386,0,4989.457644345079,1,4989.457644345079,2,4432.681049700001,0,-4332.681049700001,0,7.2418316287,5616.974466431163,2,3775.904455054923,1,8765.362099400001,3,8765.362099400001,3,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2559,8,0.1467155718572858,7294.487261474998,1,7294.487261474998,3,2040.3078460938539,0,0.0,0,0.0,0,0.0,0,0.20460206327280386,0,4104.612141325002,1,4104.612141325002,1,5749.5497014,0,-5649.5497014,0,11.5678710608,9334.795107568852,4,7294.487261474998,3,11399.0994028,5,11399.0994028,5,0.0,0,surplus,3.0,1.0,1.086,-0.3,0
2559,9,0.1467155718572858,10315.962815735724,1,10315.962815735724,4,3009.879202723636,1,3009.879202723636,1,79.60574325936068,1,-79.60574325936068,0,0.20648666893708797,0,0.0,0,0.0,0,6623.1181375999995,1,-6623.1181375999995,0,16.7360318606,13325.84201845936,5,13325.84201845936,5,13325.84201845936,5,13325.84201845936,5,0.0,0,surplus,4.0,1.0,37.86,0.15,1
