time,epsilon,solar_potential,solar_discrete,solar,solar_state,wind_potential,wind_discrete,wind,wind_state,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,load_state,load_comfort_idx,renewable_potential,renewable_potential_discrete,renewable_power,renewable_power_discrete,total,demand,dif,dif_idx,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid,reward_demand
2019-11-05 00:00:00,0.16008004002000997,0.0,0,0.0,0,5.1550318254,2,5.1550318254,1,-0.16315940524734796,0.08439460689192055,0,1,0.3263188104946959,1,0,0,expensive,5.1550318254,2,5.1550318254,2,-9.681808769352653,-9.681808769352653,0.0,1,0,0,14.0,1.0,11.568330960909803,-10.0,34.056980948711406,-3.0
2019-11-05 01:00:00,0.16008004002000997,0.0,0,0.0,0,3.4028805283,1,3.4028805283,1,0.0,0.08439460689192055,0,0,1.688133065744065,1,0,0,expensive,3.4028805283,1,3.4028805283,1,-9.908986405955936,-9.908986405955936,0.0,1,0,0,9.99,1.0,11.568330960909803,-8.0,34.056980948711406,-3.0
2019-11-05 02:00:00,0.16008004002000997,0.0,0,0.0,0,3.3939623178,1,0.0,0,0.0,0.08439460689192055,0,0,4.862904901553063,1,2,0,expensive,3.3939623178,1,0.0,0,-10.137095098446938,-10.137095098446938,0.0,1,0,0,9.1,1.0,-16.0,-8.0,34.056980948711406,-3.0
2019-11-05 02:00:00,0.16008004002000997,0.0,0,0.0,0,3.3939623178,1,3.3939623178,1,0.0,0.08439460689192055,0,0,1.5387717753319414,1,0,0,expensive,3.3939623178,1,3.3939623178,1,-10.067265906868059,-10.067265906868059,0.0,1,0,0,9.1,1.0,9.139129871469178,-19.2,21.487562597358306,-6.0
2019-11-05 03:00:00,0.16008004002000997,0.0,0,0.0,0,5.7690780195,2,5.7690780195,1,-0.9783299492451105,0.09118856487278938,0,1,0.0,1,0,0,expensive,5.7690780195,2,5.7690780195,2,-10.209251929745111,-10.209251929745111,0.0,1,0,0,8.45,1.0,9.139129871469178,24.0,21.487562597358306,-6.0
2019-11-05 04:00:00,0.16008004002000997,0.0,0,0.0,1,5.7386709934,2,5.7386709934,1,-0.957699009966154,0.09783925244199879,0,1,0.0,1,0,0,expensive,5.7386709934,2,5.7386709934,2,-10.219028016566153,-10.219028016566153,0.0,1,0,0,13.62,-10.39720770839918,9.139129871469178,36.0,21.487562597358306,-9.0
2019-11-05 05:00:00,0.16008004002000997,0.0,0,0.0,0,7.6648085257,3,7.6648085257,1,-2.8442666670381227,0.11759110429643019,0,1,0.0,1,0,1,expensive,7.6648085257,3,7.6648085257,3,4.820541858661877,4.820541858661877,0.0,1,1,1,19.99,-8.0,9.139129871469178,48.0,34.056980948711406,24.0
2019-11-05 06:00:00,0.16008004002000997,0.024763502,0,0.024763502,1,10.9809439196,4,10.9809439196,1,6.103232644818906,0.07520754426296555,0,2,0.0,0,0,0,expensive,11.0057074216,4,11.0057074216,4,2.1089400664189064,-10.097525223218906,12.206465289637812,1,0,0,30.0,11.568330960909803,11.568330960909803,-20.0,-34.056980948711406,-15.0
2019-11-05 07:00:00,0.16008004002000997,1.348776256,0,0.0,0,11.5266692123,4,11.5266692123,1,-6.419827668164723,0.11978968084744279,0,1,0.0,1,0,1,expensive,12.8754454683,5,11.5266692123,4,5.106841544135277,5.106841544135277,0.0,1,2,2,35.0,-21.3409552735,40.945763842199995,60.0,-6.0,30.0
2019-11-05 08:00:00,0.16008004002000997,4.2681910547,1,4.2681910547,1,13.6485879474,5,13.6485879474,1,-12.598587771452653,0.20727987370475287,0,1,0.0,1,0,1,expensive,17.9167790021,5,17.9167790021,5,5.318191230647347,5.318191230647348,-8.881784197001252e-16,0,2,2,35.01,16.6395847881,43.0890458703,60.0,-6.0,30.0
