episode,step,epsilon,potential_solar#0,action_solar#0,power_solar#0,idx_solar#0,potential_wind#0,action_wind#0,power_wind#0,idx_wind#0,potential_battery#0,action_battery#0,power_battery#0,idx_battery#0,soc_battery#0,soc_idx_battery#0,potential_grid#0,action_grid#0,power_grid#0,idx_grid#0,potential_load#0,action_load#0,power_load#0,idx_load#0,env_price,env_price_idx,env_renewable_potential,env_renewable_potential_idx,env_total_renewable,env_total_renewable_idx,env_total_power,env_total_power_idx,env_demand_power,env_demand_power_idx,env_grid_power,env_grid_power_idx,env_energy_balance,env_energy_balance_idx,env_delta_power_idx,reward_solar#0,reward_wind#0,reward_battery#0,reward_grid#0,reward_load#0,env_delta_ph,env_delta_ph_norm,env_delta_ph_idx
168,10,0.5949991485231946,5102.0608498,0.0,0.0,1,22325.318871699998,1.0,22325.318871699998,1,0.0,1.0,0.0,0,0.23580234435097988,0,28491.294132200008,0.0,0.0,0,4000.0,0.0,4000.0,0,39.4295622883,1,27427.379721499998,1,22325.318871699998,1,22325.318871699998,1,46816.613003900005,1,0.0,0,-24491.294132200008,0,,1.0,-1.0,-0.13248616042699998,1.0,-1.0,-19389.233282400008,-0.06463077760800003,-1.0
168,11,0.5949991485231946,5136.6476549,1.0,5136.6476549,1,14878.8208447,0.0,0.0,1,0.0,0.0,0.0,0,0.23580234435097988,0,54624.6689728,0.0,0.0,0,0.0,1.0,0.0,0,46.3913179276,1,20015.4684996,1,5136.6476549,1,5136.6476549,1,59761.3166277,1,0.0,0,-54624.6689728,0,,-1.0,1.0,-0.11048582129266667,-1.0,0.5,-39745.8481281,-0.13248616042699998,-1.0
168,12,0.5949991485231946,3985.5680758,1.0,3985.5680758,1,14725.1110255,0.0,0.0,1,47870.85741329999,2.0,47870.85741329999,0,0.12247171600509922,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,36.6839296568,1,18710.6791013,1,3985.5680758,1,51856.425489099995,1,51856.425489099995,1,0.0,0,0.0,0,,-1.0,1.0,-1.0,1.0,0.5,-33145.7463878,-0.11048582129266667,-1.0
168,13,0.5949991485231946,3503.6003166,0.0,0.0,1,22387.6359668,0.0,0.0,1,0.0,1.0,0.0,0,0.12247171600509922,0,113123.4213604,1.0,113123.4213604,1,0.0,1.0,0.0,0,90.5058842773,1,25891.2362834,1,0.0,0,113123.4213604,1,113123.4213604,1,113123.4213604,1,0.0,0,,1.0,1.0,-0.33390293063300003,-1.0,0.5,-87232.185077,-0.2907739502566667,-1.0
168,14,0.5949991485231946,2276.3703677,0.0,0.0,1,17552.7504424,0.0,0.0,1,0.0,0.0,0.0,0,0.12247171600509922,0,120000.0,0.0,0.0,0,4000.0,0.0,4000.0,0,103.4974182294,1,19829.1208101,1,0.0,0,0.0,0,116000.0,1,0.0,0,-116000.0,0,,1.0,1.0,-0.29414370858100003,-1.0,-1.0,-96170.8791899,-0.32056959729966666,-1.0
168,15,0.5949991485231946,1591.786798,0.0,0.0,1,23094.6632187,1.0,23094.6632187,1,0.0,1.0,0.0,0,0.12247171600509922,0,89834.89937230002,0.0,0.0,0,0.0,1.0,0.0,0,85.9049697626,1,24686.4500167,1,23094.6632187,1,23094.6632187,1,112929.56259100001,1,0.0,0,-89834.89937230002,0,,1.0,-1.0,-0.25972304814933334,1.0,0.5,-88243.1125743,-0.29414370858100003,-1.0
168,16,0.5949991485231946,0.0,0.0,0.0,0,29972.1758364,1.0,29972.1758364,1,0.0,0.0,0.0,0,0.12247171600509922,0,77916.9144448,0.0,0.0,0,0.0,1.0,0.0,0,91.0201959222,1,29972.1758364,1,29972.1758364,1,29972.1758364,1,107889.0902812,1,0.0,0,-77916.9144448,0,,1.0,-1.0,-0.17398549638299998,-1.0,0.5,-77916.9144448,-0.25972304814933334,-1.0
168,17,0.5949991485231946,0.0,1.0,0.0,0,20095.0830499,0.0,0.0,1,72290.7319648,2.0,51732.05284055391,0,0.0,0,20558.67912424609,0.0,0.0,0,0.0,1.0,0.0,0,62.2768527559,1,20095.0830499,1,0.0,0,51732.05284055391,1,72290.7319648,1,0.0,0,-20558.67912424609,0,,-1.0,1.0,-1.0,1.0,0.5,-52195.6489149,-0.17398549638299998,-1.0
168,18,0.5949991485231946,0.0,0.0,0.0,0,37326.771910200005,1.0,37326.771910200005,1,0.0,1.0,0.0,0,0.0,0,30793.697939600002,1.0,30793.697939600002,1,0.0,1.0,0.0,0,53.0964772806,1,37326.771910200005,1,37326.771910200005,1,68120.4698498,1,68120.4698498,1,30793.697939600002,1,0.0,0,,1.0,-1.0,-0.021384276706333343,-1.0,0.5,-30793.697939600002,-0.10264565979866667,-1.0
168,19,0.5949991485231946,0.0,0.0,0.0,0,38376.1363511,1.0,38376.1363511,1,6415.283011900003,1.0,-6415.283011900003,0,0.015187696524384476,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,26.4504863987,0,38376.1363511,1,38376.1363511,1,38376.1363511,1,38376.1363511,1,0.0,0,0.0,0,,-1.0,-1.0,0.044921194118587505,-1.0,0.5,0.0,0.0,0.0
