episode,step,epsilon,potential_solar#0,action_solar#0,power_solar#0,idx_solar#0,potential_wind#0,action_wind#0,power_wind#0,idx_wind#0,potential_battery#0,action_battery#0,power_battery#0,idx_battery#0,soc_battery#0,soc_idx_battery#0,potential_grid#0,action_grid#0,power_grid#0,idx_grid#0,potential_load#0,action_load#0,power_load#0,idx_load#0,env_price,env_renewable_potential,env_renewable_potential_idx,env_total_renewable,env_total_renewable_idx,env_total_power,env_total_power_idx,env_demand_power,env_demand_power_idx,env_energy_balance,env_energy_balance_idx,env_delta_power_idx,reward_solar#0,reward_wind#0,reward_battery#0,reward_grid#0,reward_load#0
1617,0,0.46082027342447485,0.0,0,0.0,0,2562.8962762603214,1,2562.8962762603214,1,0.0,0,0.0,3,0.7114277287292078,3,15032.510072139678,0,0.0,0,8797.7031742,1,-8797.7031742,0,15.183345881408968,2562.8962762603214,1,2562.8962762603214,1,2562.8962762603214,1,17595.4063484,7,-15032.510072139678,0,deficit,1.0,1.0,-6.282,-1.5,0
1617,1,0.46082027342447485,0.0,0,0.0,0,2228.0350149796773,0,0.0,0,18462.217138,2,15000.0,1,0.35631409236557143,1,3462.217138,0,0.0,0,9231.108569,1,-9231.108569,0,12.238069217784885,2228.0350149796773,0,0.0,0,15000.0,6,18462.217138,8,-3462.217138,0,deficit,1.0,1.0,59.64,0.15,1
1617,2,0.46082027342447485,0.0,0,0.0,0,2349.3847422394797,1,2349.3847422394797,1,17379.854291160522,2,10826.707261521738,0,0.1,0,6553.147029638783,1,6553.147029638783,2,9914.6195167,0,-9814.6195167,0,16.33890705001408,2349.3847422394797,1,2349.3847422394797,1,19729.2390334,8,19729.2390334,8,0.0,0,surplus,1.0,1.0,14.91,-0.3,0
1617,3,0.46082027342447485,0.0,1,0.0,0,2536.8092802503184,1,2536.8092802503184,1,0.0,0,0.0,0,0.1,0,19061.718288949683,0,0.0,0,10799.263784600002,1,-10799.263784600002,0,12.107385717487755,2536.8092802503184,1,2536.8092802503184,1,2536.8092802503184,1,21598.527569200003,9,-19061.718288949683,0,deficit,-1.0,1.0,1.086,-1.5,0
1617,4,0.46082027342447485,0.0,0,0.0,0,1392.8545147398363,0,0.0,0,0.0,0,0.0,0,0.1,0,19655.6390088,0,0.0,0,9877.8195044,0,-9777.8195044,0,11.388517202533738,1392.8545147398363,0,0.0,0,0.0,0,19655.6390088,8,-19655.6390088,0,deficit,1.0,1.0,1.086,-1.5,0
1617,5,0.46082027342447485,0.0,0,0.0,0,2015.9169020465652,0,0.0,0,0.0,1,0.0,0,0.1,0,17262.828541,1,15000.0,6,8681.4142705,0,-8581.4142705,0,15.696126850906635,2015.9169020465652,0,0.0,0,15000.0,6,17262.828541,7,-2262.828540999999,0,deficit,1.0,1.0,-8.67,1.0,0
1617,6,0.46082027342447485,0.0,0,0.0,0,1933.369501051541,0,0.0,0,0.0,0,0.0,0,0.1,0,15324.902512999999,1,15000.0,6,7662.4512564999995,1,-7662.4512564999995,0,11.574152647309742,1933.369501051541,0,0.0,0,15000.0,6,15324.902512999999,6,-324.9025129999991,0,deficit,1.0,1.0,1.086,1.0,0
1617,7,0.46082027342447485,3775.904455054923,1,3775.904455054923,1,1841.07001137624,0,0.0,0,0.0,1,0.0,0,0.1,0,8543.369085945076,1,8543.369085945076,3,6159.636770499999,1,-6159.636770499999,0,20.9802547529,5616.974466431163,2,3775.904455054923,1,12319.273540999999,5,12319.273540999999,5,0.0,0,surplus,1.0,1.0,-2.89,1.0,0
1617,8,0.46082027342447485,7294.487261474998,1,7294.487261474998,3,2040.3078460938539,0,0.0,0,5511.655848325003,2,0.0,0,0.1,0,5511.655848325003,1,5511.655848325003,2,6403.071554900001,1,-6403.071554900001,0,18.2502959627,9334.795107568852,4,7294.487261474998,3,12806.143109800001,5,12806.143109800001,5,0.0,0,surplus,3.0,1.0,-4.414,-0.3,0
1617,9,0.46082027342447485,10315.962815735724,0,0.0,0,3009.879202723636,1,3009.879202723636,1,0.0,1,0.0,0,0.1,0,11981.467186676364,1,11981.467186676364,5,7545.6731947,0,-7445.6731947,0,24.8916499374,13325.84201845936,5,3009.879202723636,1,14991.3463894,6,14991.3463894,6,0.0,0,surplus,-2.0,1.0,-5.78,1.0,0
