episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
2447;-1;0,000000;;;0,000000;1;;;0,000000;0;0,461952;0;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;
2447;0;0,033955;79101,955443;1,000000;79101,955443;1;46055,982753;1,000000;-46055,982753;0;0,463871;0;0,000000;0,000000;0,000000;0;18,890959;0;79101,955443;0;79101,955443;1;79101,955443;1;79101,955443;1;0,000000;0;0,000000;0;;1,000000;0,536129;0,200000;46055,982753;0,153520;1,000000;-33045,972691;-0,110153;-1,000000
2447;1;0,033955;60315,921686;1,000000;60315,921686;1;26203,417849;1,000000;-26203,417849;0;0,464963;0;0,000000;0,000000;0,000000;0;31,980705;0;60315,921686;0;60315,921686;1;60315,921686;1;60315,921686;1;0,000000;0;0,000000;0;;1,000000;0,535037;0,200000;26203,417849;0,087345;1,000000;44989,451606;0,149965;1,000000
2447;2;0,033955;91856,876598;1,000000;91856,876598;1;57552,642457;1,000000;-57552,642457;0;0,467361;0;0,000000;0,000000;0,000000;0;13,111730;0;91856,876598;0;91856,876598;1;91856,876598;1;91856,876598;1;0,000000;0;0,000000;0;;1,000000;0,532639;0,200000;57552,642457;0,191842;1,000000;26011,687544;0,086706;1,000000
2447;3;0,033955;78900,004577;1,000000;78900,004577;1;0,000000;2,000000;0,000000;0;0,467361;0;0,000000;0,000000;0,000000;0;23,044414;0;78900,004577;0;78900,004577;1;78900,004577;1;22953,646269;1;0,000000;0;55946,358308;1;;1,000000;-1,000000;0,200000;55946,358308;0,186488;1,000000;68903,230329;0,229677;1,000000
2447;4;0,033955;92089,624626;1,000000;92089,624626;1;15772,485521;1,000000;-15772,485521;0;0,468018;0;0,000000;0,000000;0,000000;0;49,056939;0;92089,624626;0;92089,624626;1;92089,624626;1;92089,624626;1;0,000000;0;0,000000;0;;1,000000;0,531982;0,200000;15772,485521;0,052575;1,000000;2582,865472;0,008610;0,000000
2447;5;0,033955;31447,947694;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,468018;0;71892,257991;0,000000;0,000000;0;49,037463;0;31447,947694;0;0,000000;0;0,000000;0;71892,257991;1;0,000000;0;-71892,257991;0;;1,000000;-1,000000;-0,500000;-40444,310297;-0,134814;-1,000000;20197,366636;0,067325;1,000000
2447;6;0,033955;54329,554530;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,468018;0;68574,010535;0,000000;0,000000;0;45,861967;0;54329,554530;0;0,000000;0;0,000000;0;68574,010535;1;0,000000;0;-68574,010535;0;;1,000000;-1,000000;-0,500000;-14244,456005;-0,047482;-1,000000;-68574,010535;-0,228580;-1,000000
2447;7;0,033955;65840,222001;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,468018;0;73039,246762;0,000000;0,000000;0;32,589656;0;65840,222001;0;0,000000;0;0,000000;0;73039,246762;1;0,000000;0;-73039,246762;0;;1,000000;-1,000000;-0,500000;-7199,024760;-0,023997;-1,000000;-73039,246762;-0,243464;-1,000000
2447;8;0,033955;51372,522121;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,468018;0;51166,337679;1,000000;51166,337679;1;28,296214;0;51372,522121;0;0,000000;0;51166,337679;1;51166,337679;1;51166,337679;1;0,000000;0;;1,000000;1,000000;-0,250000;206,184442;0,000687;0,000000;-51166,337679;-0,170554;-1,000000
