episode,step,epsilon,potential_solar#0,action_solar#0,power_solar#0,idx_solar#0,potential_wind#0,action_wind#0,power_wind#0,idx_wind#0,potential_battery#0,action_battery#0,power_battery#0,idx_battery#0,soc_battery#0,soc_idx_battery#0,potential_grid#0,action_grid#0,power_grid#0,idx_grid#0,potential_load#0,action_load#0,power_load#0,idx_load#0,env_price,env_renewable_potential,env_renewable_potential_idx,env_total_renewable,env_total_renewable_idx,env_total_power,env_total_power_idx,env_demand_power,env_demand_power_idx,env_energy_balance,env_energy_balance_idx,env_delta_power_idx,reward_solar#0,reward_wind#0,reward_battery#0,reward_grid#0,reward_load#0
2881,0,0.03934644881627214,0.0,0,0.0,0,2562.8962762603214,1,2562.8962762603214,1,16029.32669413968,2,12364.491514596419,0,0.1,0,3664.835179543261,1,3664.835179543261,1,9296.111485200001,1,-9296.111485200001,0,19.7552027763,2562.8962762603214,1,2562.8962762603214,1,18592.222970400002,8,18592.222970400002,8,0.0,0,surplus,1.0,1.0,14.91,1.0,0
2881,1,0.03934644881627214,0.0,0,0.0,0,2228.0350149796773,0,0.0,0,0.0,0,0.0,0,0.1,0,18768.460655,1,15000.0,6,9384.2303275,1,-9384.2303275,0,21.1935265654,2228.0350149796773,0,0.0,0,15000.0,6,18768.460655,8,-3768.460654999999,0,deficit,1.0,1.0,1.086,1.0,0
2881,2,0.03934644881627214,0.0,0,0.0,0,2349.3847422394797,1,2349.3847422394797,1,0.0,0,0.0,0,0.1,0,18072.43549736052,1,15000.0,6,10210.910119799999,1,-10210.910119799999,0,22.3560616287,2349.3847422394797,1,2349.3847422394797,1,17349.38474223948,7,20421.820239599998,9,-3072.4354973605186,0,deficit,1.0,1.0,1.086,1.0,0
2881,3,0.03934644881627214,0.0,0,0.0,0,2536.8092802503184,1,2536.8092802503184,1,17189.640007149683,2,0.0,0,0.1,0,17189.640007149683,0,0.0,0,9863.224643700001,1,-9863.224643700001,0,22.7263762603,2536.8092802503184,1,2536.8092802503184,1,2536.8092802503184,1,19726.449287400003,8,-17189.640007149683,0,deficit,1.0,1.0,-4.414,-1.5,0
2881,4,0.03934644881627214,0.0,0,0.0,0,1392.8545147398363,0,0.0,0,0.0,0,0.0,0,0.1,0,19613.0745306,1,15000.0,6,9806.5372653,1,-9806.5372653,0,22.477540202,1392.8545147398363,0,0.0,0,15000.0,6,19613.0745306,8,-4613.074530599999,0,deficit,1.0,1.0,1.086,1.0,0
2881,5,0.03934644881627214,0.0,0,0.0,0,2015.9169020465652,0,0.0,0,0.0,0,0.0,0,0.1,0,20551.902197,0,0.0,0,10275.9510985,1,-10275.9510985,0,19.1574312192,2015.9169020465652,0,0.0,0,0.0,0,20551.902197,9,-20551.902197,0,deficit,1.0,1.0,1.086,-1.5,0
2881,6,0.03934644881627214,0.0,1,0.0,0,1933.369501051541,0,0.0,0,0.0,0,0.0,0,0.1,0,18747.2004016,1,15000.0,6,9373.6002008,1,-9373.6002008,0,20.1474775528,1933.369501051541,0,0.0,0,15000.0,6,18747.2004016,8,-3747.200401599999,0,deficit,-1.0,1.0,1.086,1.0,0
2881,7,0.03934644881627214,3775.904455054923,1,3775.904455054923,1,1841.07001137624,0,0.0,0,0.0,0,0.0,0,0.1,0,13036.446198745078,1,13036.446198745078,5,8406.1753269,1,-8406.1753269,0,12.1289543467,5616.974466431163,2,3775.904455054923,1,16812.3506538,7,16812.3506538,7,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2881,8,0.03934644881627214,7294.487261474998,1,7294.487261474998,3,2040.3078460938539,0,0.0,0,0.0,0,0.0,0,0.1,0,6891.099651925002,1,6891.099651925002,3,7092.7934567,1,-7092.7934567,0,16.1690536817,9334.795107568852,4,7294.487261474998,3,14185.5869134,6,14185.5869134,6,0.0,0,surplus,3.0,1.0,1.086,-0.3,0
2881,9,0.03934644881627214,10315.962815735724,1,10315.962815735724,4,3009.879202723636,1,3009.879202723636,1,0.0,1,0.0,0,0.1,0,2384.3676519406417,0,0.0,0,7905.104835200001,0,-7805.104835200001,0,21.5804738463,13325.84201845936,5,13325.84201845936,5,13325.84201845936,5,15710.209670400001,6,-2384.3676519406417,0,deficit,4.0,1.0,25.24,0.15,0
