episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
1949;-1;0,000000;;;0,000000;1;;;0,000000;0;0,486622;0;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;
1949;0;0,067572;75402,973804;1,000000;75402,973804;1;21409,205866;1,000000;-21409,205866;0;0,487514;0;0,000000;0,000000;0,000000;0;39,577178;0;75402,973804;0;75402,973804;1;75402,973804;1;75402,973804;1;0,000000;0;0,000000;0;;1,000000;0,512486;0,200000;21409,205866;0,071364;1,000000;-53993,767938;-0,179979;-1,000000
1949;1;0,067572;75897,645926;1,000000;75897,645926;1;47157,754974;1,000000;-47157,754974;0;0,489479;0;0,000000;0,000000;0,000000;0;21,618576;0;75897,645926;0;75897,645926;1;75897,645926;1;75897,645926;1;0,000000;0;0,000000;0;;1,000000;0,510521;0,200000;47157,754974;0,157193;1,000000;46663,082852;0,155544;1,000000
1949;2;0,067572;59577,873973;1,000000;59577,873973;1;33466,648329;1,000000;-33466,648329;0;0,490873;0;0,000000;0,000000;0,000000;0;23,797020;0;59577,873973;0;59577,873973;1;59577,873973;1;59577,873973;1;0,000000;0;0,000000;0;;1,000000;0,509127;0,200000;33466,648329;0,111555;1,000000;49786,420283;0,165955;1,000000
1949;3;0,067572;90487,571915;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,490873;0;30056,945089;0,000000;0,000000;0;20,055333;0;90487,571915;0;0,000000;0;0,000000;0;30056,945089;1;0,000000;0;-30056,945089;0;;-1,000000;0,509127;0,200000;60430,626827;0,201435;1,000000;29520,928884;0,098403;1,000000
1949;4;0,067572;51412,211657;1,000000;51412,211657;1;21289,914402;1,000000;-21289,914402;0;0,491760;0;0,000000;0,000000;0,000000;0;27,726034;0;51412,211657;0;51412,211657;1;51412,211657;1;51412,211657;1;0,000000;0;0,000000;0;;1,000000;0,508240;0,200000;21289,914402;0,070966;1,000000;-30122,297255;-0,100408;-1,000000
1949;5;0,067572;74838,639402;1,000000;74838,639402;1;47634,632157;1,000000;-47634,632157;0;0,493745;0;0,000000;0,000000;0,000000;0;23,970531;0;74838,639402;0;74838,639402;1;74838,639402;1;74838,639402;1;0,000000;0;0,000000;0;;1,000000;0,506255;0,200000;47634,632157;0,158782;1,000000;24208,204412;0,080694;1,000000
1949;6;0,067572;65001,088328;1,000000;65001,088328;1;36668,398433;1,000000;-36668,398433;0;0,495273;0;0,000000;0,000000;0,000000;0;16,815801;0;65001,088328;0;65001,088328;1;65001,088328;1;65001,088328;1;0,000000;0;0,000000;0;;1,000000;0,504727;0,200000;36668,398433;0,122228;1,000000;46505,949506;0,155020;1,000000
1949;7;0,067572;78779,682731;1,000000;78779,682731;1;12034,603011;1,000000;-12034,603011;0;0,495774;0;0,000000;0,000000;0,000000;0;46,963751;0;78779,682731;0;78779,682731;1;78779,682731;1;78779,682731;1;0,000000;0;0,000000;0;;1,000000;0,504226;0,200000;12034,603011;0,040115;1,000000;-1743,991392;-0,005813;0,000000
1949;8;0,067572;40111,922213;0,000000;0,000000;1;71428,207351;2,000000;71428,207351;0;0,492798;0;0,000000;1,000000;0,000000;0;34,956410;0;40111,922213;0;0,000000;0;71428,207351;1;71428,207351;1;0,000000;0;0,000000;0;;1,000000;-1,000000;-1,000000;-31316,285137;-0,104388;-1,000000;7351,475381;0,024505;1,000000
1949;9;0,067572;25974,874208;0,000000;0,000000;1;67115,967771;2,000000;67115,967771;0;0,490002;0;0,000000;0,000000;0,000000;0;49,829771;0;25974,874208;0;0,000000;0;67115,967771;1;67115,967771;1;0,000000;0;0,000000;0;;1,000000;-1,000000;0,200000;-41141,093563;-0,137137;-1,000000;-67115,967771;-0,223720;-1,000000
1949;10;0,067572;41529,850503;0,000000;0,000000;1;71495,057909;2,000000;71495,057909;0;0,487023;0;0,000000;0,000000;0,000000;0;39,931987;0;41529,850503;0;0,000000;0;71495,057909;1;71495,057909;1;0,000000;0;0,000000;0;;1,000000;-1,000000;0,200000;-29965,207406;-0,099884;-1,000000;-71495,057909;-0,238317;-1,000000
1949;11;0,067572;51447,587740;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,487023;0;52536,583483;1,000000;52536,583483;1;36,566227;0;51447,587740;0;0,000000;0;52536,583483;1;52536,583483;1;52536,583483;1;0,000000;0;;1,000000;1,000000;-0,250000;-1088,995743;-0,003630;0,000000;-52536,583483;-0,175122;-1,000000
1949;12;0,067572;40462,019103;0,000000;0,000000;1;52472,313193;2,000000;52472,313193;0;0,484836;0;0,000000;1,000000;0,000000;0;29,385233;0;40462,019103;0;0,000000;0;52472,313193;1;52472,313193;1;0,000000;0;0,000000;0;;1,000000;-1,000000;-1,000000;-12010,294090;-0,040034;-1,000000;-52472,313193;-0,174908;-1,000000
1949;13;0,067572;48658,103542;0,000000;0,000000;1;56145,731923;2,000000;56145,731923;0;0,482497;0;0,000000;0,000000;0,000000;0;37,904275;0;48658,103542;0;0,000000;0;56145,731923;1;56145,731923;1;0,000000;0;0,000000;0;;1,000000;-1,000000;0,200000;-7487,628381;-0,024959;-1,000000;-56145,731923;-0,187152;-1,000000
