episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
884;-1;0,000000;;;0,000000;1;;;0,000000;0;0,466222;0;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;
884;0;0,646259;29337,364697;1,000000;29337,364697;1;0,000000;0,000000;0,000000;0;0,466222;0;0,000000;0,000000;0,000000;0;27,792210;0;29337,364697;0;29337,364697;1;29337,364697;1;27423,672354;1;0,000000;0;1913,692343;1;;1,000000;1,000000;-0,250000;1913,692343;0,006379;0,000000;-27423,672354;-0,091412;-1,000000
884;1;0,646259;25832,590534;0,000000;0,000000;1;29706,681812;2,000000;29706,681812;0;0,464984;0;0,000000;1,000000;0,000000;0;17,281897;0;25832,590534;0;0,000000;0;29706,681812;1;29706,681812;1;0,000000;0;0,000000;0;;1,000000;-1,000000;-1,000000;-3874,091277;-0,012914;-1,000000;-369,317114;-0,001231;0,000000
884;2;0,646259;32320,473791;1,000000;32320,473791;1;0,000000;0,000000;0,000000;0;0,464984;0;0,000000;1,000000;0,000000;0;18,635626;0;32320,473791;0;32320,473791;1;32320,473791;1;30495,837706;1;0,000000;0;1824,636085;1;;1,000000;1,000000;-0,250000;1824,636085;0,006082;0,000000;-30495,837706;-0,101653;-1,000000
884;3;0,646259;23956,691951;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,464984;0;43299,630564;0,000000;0,000000;0;31,533110;0;23956,691951;0;0,000000;0;0,000000;0;43299,630564;1;0,000000;0;-43299,630564;0;;1,000000;-1,000000;-0,500000;-19342,938613;-0,064476;-1,000000;-10979,156773;-0,036597;-1,000000
884;4;0,646259;24252,627702;1,000000;24252,627702;1;0,000000;0,000000;0,000000;0;0,464984;0;66919,078046;0,000000;0,000000;0;66,436773;0;24252,627702;0;24252,627702;1;24252,627702;1;91171,705748;1;0,000000;0;-66919,078046;0;;-1,000000;-1,000000;-0,500000;-66919,078046;-0,223064;-1,000000;-91171,705748;-0,303906;-1,000000
884;5;0,646259;14908,764278;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,464984;0;91104,690681;0,000000;0,000000;0;68,095341;0;14908,764278;0;0,000000;0;0,000000;0;91104,690681;1;0,000000;0;-91104,690681;0;;1,000000;-1,000000;-0,500000;-76195,926403;-0,253986;-1,000000;-66852,062980;-0,222840;-1,000000
884;6;0,646259;22986,033657;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,464984;0;90130,691651;1,000000;90130,691651;1;71,459311;0;22986,033657;0;0,000000;0;90130,691651;1;90130,691651;1;90130,691651;1;0,000000;0;;1,000000;-1,000000;1,000000;-67144,657994;-0,223816;-1,000000;-90130,691651;-0,300436;-1,000000
884;7;0,646259;3344,949173;1,000000;3344,949173;1;0,000000;0,000000;0,000000;0;0,464984;0;94002,539818;0,000000;0,000000;0;64,793155;0;3344,949173;0;3344,949173;1;3344,949173;1;97347,488991;1;0,000000;0;-94002,539818;0;;-1,000000;-1,000000;-0,500000;-94002,539818;-0,313342;-1,000000;-97347,488991;-0,324492;-1,000000
884;8;0,646259;18874,664185;1,000000;18874,664185;1;0,000000;1,000000;0,000000;0;0,464984;0;51950,884128;1,000000;51950,884128;1;50,466720;0;18874,664185;0;18874,664185;1;70825,548313;1;70825,548313;1;51950,884128;1;0,000000;0;;-1,000000;-1,000000;1,000000;-51950,884128;-0,173170;-1,000000;-67480,599141;-0,224935;-1,000000
