episode,step,epsilon,potential_solar#0,action_solar#0,power_solar#0,idx_solar#0,potential_wind#0,action_wind#0,power_wind#0,idx_wind#0,potential_battery#0,action_battery#0,power_battery#0,idx_battery#0,soc_battery#0,soc_idx_battery#0,potential_grid#0,action_grid#0,power_grid#0,idx_grid#0,potential_load#0,action_load#0,power_load#0,idx_load#0,env_price,env_renewable_potential,env_renewable_potential_idx,env_total_renewable,env_total_renewable_idx,env_total_power,env_total_power_idx,env_demand_power,env_demand_power_idx,env_energy_balance,env_energy_balance_idx,env_delta_power_idx,reward_solar#0,reward_wind#0,reward_battery#0,reward_grid#0,reward_load#0
2737,0,0.08736245415138388,0.0,0,0.0,0,2562.8962762603214,1,2562.8962762603214,1,15238.611159539676,2,15000.0,0,0.11546014470066354,0,238.611159539676,1,238.611159539676,0,8950.7537179,0,-8850.7537179,0,24.9071666747,2562.8962762603214,1,2562.8962762603214,1,17801.5074358,7,17801.5074358,7,0.0,0,surplus,1.0,1.0,9.94,1.0,0
2737,1,0.08736245415138388,0.0,0,0.0,0,2228.0350149796773,0,0.0,0,0.0,0,0.0,0,0.11546014470066354,0,17918.4477052,1,15000.0,6,9009.2238526,0,-8909.2238526,0,25.6204181501,2228.0350149796773,0,0.0,0,15000.0,6,17918.4477052,7,-2918.4477052,0,deficit,1.0,1.0,1.086,1.0,0
2737,2,0.08736245415138388,0.0,0,0.0,0,2349.3847422394797,0,0.0,0,0.0,1,0.0,0,0.11546014470066354,0,17160.3536376,1,15000.0,6,8630.1768188,0,-8530.1768188,0,24.4082882656,2349.3847422394797,1,0.0,0,15000.0,6,17160.3536376,7,-2160.353637600001,0,deficit,1.0,-3.0,-8.67,1.0,0
2737,3,0.08736245415138388,0.0,0,0.0,0,2536.8092802503184,1,2536.8092802503184,1,0.0,0,0.0,0,0.11546014470066354,0,13225.989108749682,1,13225.989108749682,5,7931.3991945,0,-7831.3991945,0,17.7808983836,2536.8092802503184,1,2536.8092802503184,1,15762.798389,6,15762.798389,6,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2737,4,0.08736245415138388,0.0,0,0.0,0,1392.8545147398363,0,0.0,0,0.0,0,0.0,0,0.11546014470066354,0,13961.981043,1,13961.981043,6,6980.9905215,1,-6980.9905215,0,18.5905896347,1392.8545147398363,0,0.0,0,13961.981043,6,13961.981043,6,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2737,5,0.08736245415138388,0.0,0,0.0,0,2015.9169020465652,1,2015.9169020465652,0,0.0,0,0.0,0,0.11546014470066354,0,10451.534283753435,1,10451.534283753435,4,6233.7255929,1,-6233.7255929,0,15.9279423809,2015.9169020465652,0,2015.9169020465652,0,12467.4511858,5,12467.4511858,5,0.0,0,surplus,1.0,-1.0,1.086,1.0,0
2737,6,0.08736245415138388,0.0,0,0.0,0,1933.369501051541,0,0.0,0,0.0,0,0.0,0,0.11546014470066354,0,11728.0579864,1,11728.0579864,5,5864.0289932,1,-5864.0289932,0,15.4067103822,1933.369501051541,0,0.0,0,11728.0579864,5,11728.0579864,5,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2737,7,0.08736245415138388,3775.904455054923,1,3775.904455054923,1,1841.07001137624,0,0.0,0,0.0,0,0.0,0,0.11546014470066354,0,7316.3384513450765,1,7316.3384513450765,3,5546.121453199999,1,-5546.121453199999,0,13.703514079,5616.974466431163,2,3775.904455054923,1,11092.242906399999,4,11092.242906399999,4,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2737,8,0.08736245415138388,7294.487261474998,1,7294.487261474998,3,2040.3078460938539,0,0.0,0,0.0,1,0.0,0,0.11546014470066354,0,4636.358897125001,1,4636.358897125001,2,5965.4230793,1,-5965.4230793,0,13.9843678871,9334.795107568852,4,7294.487261474998,3,11930.8461586,5,11930.8461586,5,0.0,0,surplus,3.0,1.0,12.62,-0.3,0
2737,9,0.08736245415138388,10315.962815735724,1,10315.962815735724,4,3009.879202723636,1,3009.879202723636,1,0.0,1,0.0,0,0.11546014470066354,0,552.06016114064,0,0.0,0,6988.9510898,0,-6888.9510898,0,19.2582778255,13325.84201845936,5,13325.84201845936,5,13325.84201845936,5,13877.9021796,6,-552.06016114064,0,deficit,4.0,1.0,25.24,0.15,0
2737,10,0.08736245415138388,12634.42255203866,1,12634.42255203866,5,1716.7553224657267,0,0.0,0,0.0,1,0.0,0,0.11546014470066354,0,3229.1995289613405,0,0.0,0,7931.811040500001,1,-7931.811040500001,0,18.6589429346,14351.177874504388,6,12634.42255203866,5,12634.42255203866,5,15863.622081000001,6,-3229.1995289613405,0,deficit,5.0,1.0,25.24,0.15,1
2737,11,0.08736245415138388,14091.867270790648,1,14091.867270790648,6,2721.3971625599806,0,0.0,0,0.0,1,0.0,0,0.11546014470066354,0,3183.7955660093503,0,0.0,0,8637.8314184,1,-8637.8314184,0,18.1558260315,16813.26443335063,7,14091.867270790648,6,14091.867270790648,6,17275.6628368,7,-3183.7955660093503,0,deficit,6.0,2.0,37.86,0.15,1
2737,12,0.08736245415138388,14588.97452295,1,14588.97452295,6,1269.2186666592695,0,0.0,0,0.0,1,0.0,0,0.11546014470066354,0,5745.247632049999,1,5745.247632049999,2,10167.1110775,1,-10167.1110775,0,27.7170575024,15858.19318960927,6,14588.97452295,6,20334.222155,8,20334.222155,8,0.0,0,surplus,6.0,1.0,25.24,-0.3,1
2737,13,0.08736245415138388,14091.867270790648,1,14091.867270790648,6,2007.583466138736,0,0.0,0,0.0,1,0.0,0,0.11546014470066354,0,5581.23390440935,1,5581.23390440935,2,9836.550587599999,1,-9836.550587599999,0,27.3171552189,16099.450736929384,7,14091.867270790648,6,19673.101175199998,8,19673.101175199998,8,0.0,0,surplus,6.0,1.0,25.24,-0.3,1
2737,14,0.08736245415138388,12634.422552038664,1,12634.422552038664,5,2280.1670058090203,1,2280.1670058090203,1,0.0,1,0.0,0,0.11546014470066354,0,3999.997776952314,1,3999.997776952314,1,9457.2936674,1,-9457.2936674,0,27.6483052306,14914.589557847685,6,14914.589557847685,6,18914.5873348,8,18914.5873348,8,0.0,0,surplus,5.0,1.0,25.24,-0.3,1
2737,15,0.08736245415138388,10315.962815735724,0,0.0,0,2512.1242306997533,1,2512.1242306997533,1,12661.883639300248,2,653.0365121560278,0,0.1,0,12008.847127144221,1,12008.847127144221,5,7587.003935000001,1,-7587.003935000001,0,19.1496870639,12828.087046435478,5,2512.1242306997533,1,15174.007870000001,6,15174.007870000001,6,0.0,0,surplus,-1.0,1.0,-4.414,1.0,1
2737,16,0.08736245415138388,7294.487261474998,1,7294.487261474998,3,2580.595878766873,1,2580.595878766873,1,0.0,1,0.0,0,0.1,0,3269.9928401581274,1,3269.9928401581274,1,6572.5379901999995,1,-6572.5379901999995,0,22.3628772339,9875.083140241872,4,9875.083140241872,4,13145.075980399999,5,13145.075980399999,5,0.0,0,surplus,3.0,1.0,25.24,-0.3,0
2737,17,0.08736245415138388,3775.904455054926,0,0.0,0,2625.577842872373,0,0.0,0,7625.2845378,2,0.0,0,0.1,0,7625.2845378,1,7625.2845378,3,3812.6422689,1,-3812.6422689,0,6.7173655589,6401.482297927299,2,0.0,0,7625.2845378,3,7625.2845378,3,0.0,0,surplus,-2.0,-2.0,-4.414,1.0,1
2737,18,0.08736245415138388,1.7866340952373e-12,0,0.0,0,2000.002519771568,0,0.0,0,0.0,0,0.0,0,0.1,0,11207.8273548,0,0.0,0,5603.9136774,1,-5603.9136774,0,13.9753608514,2000.0025197715697,0,0.0,0,0.0,0,11207.8273548,4,-11207.8273548,0,deficit,1.0,1.0,1.086,-1.5,0
