episode,step,epsilon,potential_solar#0,action_solar#0,power_solar#0,idx_solar#0,potential_wind#0,action_wind#0,power_wind#0,idx_wind#0,potential_battery#0,action_battery#0,power_battery#0,idx_battery#0,soc_battery#0,soc_idx_battery#0,potential_grid#0,action_grid#0,power_grid#0,idx_grid#0,potential_load#0,action_load#0,power_load#0,idx_load#0,env_price,env_renewable_potential,env_renewable_potential_idx,env_total_renewable,env_total_renewable_idx,env_total_power,env_total_power_idx,env_demand_power,env_demand_power_idx,env_energy_balance,env_energy_balance_idx,env_delta_power_idx,reward_solar#0,reward_wind#0,reward_battery#0,reward_grid#0,reward_load#0
2903,0,0.03201067022340787,0.0,0,0.0,0,2562.8962762603214,1,2562.8962762603214,1,17130.12878493968,2,11232.784737634829,0,0.1,0,5897.34404730485,1,5897.34404730485,2,9896.5125306,0,-9796.5125306,0,30.0846374357,2562.8962762603214,1,2562.8962762603214,1,19693.0250612,8,19693.0250612,8,0.0,0,surplus,1.0,1.0,14.91,1.0,0
2903,1,0.03201067022340787,0.0,0,0.0,0,2228.0350149796773,0,0.0,0,0.0,0,0.0,0,0.1,0,18256.1756834,1,15000.0,6,9178.0878417,0,-9078.0878417,0,26.8140149272,2228.0350149796773,0,0.0,0,15000.0,6,18256.1756834,8,-3256.1756834000007,0,deficit,1.0,1.0,1.086,1.0,0
2903,2,0.03201067022340787,0.0,0,0.0,0,2349.3847422394797,1,2349.3847422394797,1,0.0,0,0.0,0,0.1,0,15277.63071076052,1,15000.0,6,8863.5077265,0,-8763.5077265,0,24.3225627183,2349.3847422394797,1,2349.3847422394797,1,17349.38474223948,7,17627.015453,7,-277.63071076052074,0,deficit,1.0,1.0,1.086,1.0,0
2903,3,0.03201067022340787,0.0,0,0.0,0,2536.8092802503184,1,2536.8092802503184,1,0.0,0,0.0,0,0.1,0,12355.528782749681,1,12355.528782749681,5,7496.1690315,0,-7396.1690315,0,20.0116868445,2536.8092802503184,1,2536.8092802503184,1,14892.338063,6,14892.338063,6,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2903,4,0.03201067022340787,0.0,0,0.0,0,1392.8545147398363,0,0.0,0,0.0,1,0.0,0,0.1,0,11631.6024992,1,11631.6024992,5,5815.8012496,1,-5815.8012496,0,17.1880026272,1392.8545147398363,0,0.0,0,11631.6024992,5,11631.6024992,5,0.0,0,surplus,1.0,1.0,-5.78,1.0,0
2903,5,0.03201067022340787,0.0,0,0.0,0,2015.9169020465652,0,0.0,0,0.0,0,0.0,0,0.1,0,10027.143124600001,1,10027.143124600001,4,5013.571562300001,1,-5013.571562300001,0,14.2623848363,2015.9169020465652,0,0.0,0,10027.143124600001,4,10027.143124600001,4,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2903,6,0.03201067022340787,0.0,0,0.0,0,1933.369501051541,0,0.0,0,0.0,0,0.0,0,0.1,0,12429.556249199999,1,12429.556249199999,5,6214.7781245999995,1,-6214.7781245999995,0,19.0946308779,1933.369501051541,0,0.0,0,12429.556249199999,5,12429.556249199999,5,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2903,7,0.03201067022340787,3775.904455054923,1,3775.904455054923,1,1841.07001137624,0,0.0,0,0.0,0,0.0,0,0.1,0,8484.851454945077,1,8484.851454945077,3,6130.377955,1,-6130.377955,0,17.7555121125,5616.974466431163,2,3775.904455054923,1,12260.75591,5,12260.75591,5,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2903,8,0.03201067022340787,7294.487261474998,1,7294.487261474998,3,2040.3078460938539,0,0.0,0,0.0,0,0.0,0,0.1,0,7058.216944125003,1,7058.216944125003,3,7176.3521028000005,1,-7176.3521028000005,0,23.9790923551,9334.795107568852,4,7294.487261474998,3,14352.704205600001,6,14352.704205600001,6,0.0,0,surplus,3.0,1.0,1.086,-0.3,0
2903,9,0.03201067022340787,10315.962815735724,0,0.0,0,3009.879202723636,1,3009.879202723636,1,0.0,1,0.0,0,0.1,0,14564.288794276365,0,0.0,0,8787.0839985,1,-8787.0839985,0,24.0911303197,13325.84201845936,5,3009.879202723636,1,3009.879202723636,1,17574.167997,7,-14564.288794276365,0,deficit,-2.0,1.0,-5.78,-1.5,0
2903,10,0.03201067022340787,12634.42255203866,1,12634.42255203866,5,1716.7553224657267,0,0.0,0,0.0,0,0.0,0,0.1,0,2082.9544793613386,1,2082.9544793613386,0,7408.6885157,0,-7308.6885157,0,17.2854743525,14351.177874504388,6,12634.42255203866,5,14717.3770314,6,14717.3770314,6,0.0,0,surplus,5.0,1.0,1.086,-0.3,0
2903,11,0.03201067022340787,14091.867270790648,1,14091.867270790648,6,2721.3971625599806,0,0.0,0,0.0,1,0.0,0,0.1,0,3928.1253078093505,0,0.0,0,9009.9962893,1,-9009.9962893,0,36.016120727,16813.26443335063,7,14091.867270790648,6,14091.867270790648,6,18019.9925786,7,-3928.1253078093505,0,deficit,6.0,2.0,37.86,0.15,1
2903,12,0.03201067022340787,14588.97452295,1,14588.97452295,6,1269.2186666592695,0,0.0,0,0.0,1,0.0,0,0.1,0,3874.373373049999,1,3874.373373049999,1,9231.673948,1,-9231.673948,0,31.0730689452,15858.19318960927,6,14588.97452295,6,18463.347896,8,18463.347896,8,0.0,0,surplus,6.0,1.0,25.24,-0.3,1
2903,13,0.03201067022340787,14091.867270790648,1,14091.867270790648,6,2007.583466138736,0,0.0,0,0.0,1,0.0,0,0.1,0,3623.8654340093526,0,0.0,0,8857.8663524,1,-8857.8663524,0,28.5891745807,16099.450736929384,7,14091.867270790648,6,14091.867270790648,6,17715.7327048,7,-3623.8654340093526,0,deficit,6.0,1.0,37.86,0.15,1
2903,14,0.03201067022340787,12634.422552038664,1,12634.422552038664,5,2280.1670058090203,1,2280.1670058090203,1,0.0,1,0.0,0,0.1,0,2662.876709152315,0,0.0,0,8788.7331335,1,-8788.7331335,0,33.622774918,14914.589557847685,6,14914.589557847685,6,14914.589557847685,6,17577.466267,7,-2662.876709152315,0,deficit,5.0,1.0,37.86,0.15,1
2903,15,0.03201067022340787,10315.962815735724,0,0.0,0,2512.1242306997533,1,2512.1242306997533,1,0.0,1,0.0,0,0.1,0,14480.966507700245,1,14480.966507700245,6,8496.5453692,1,-8496.5453692,0,27.623505591,12828.087046435478,5,2512.1242306997533,1,16993.0907384,7,16993.0907384,7,0.0,0,surplus,-2.0,1.0,-5.78,1.0,1
2903,16,0.03201067022340787,7294.487261474998,1,7294.487261474998,3,2580.595878766873,1,2580.595878766873,1,0.0,0,0.0,0,0.1,0,4338.250034558128,1,4338.250034558128,1,7106.6665874,1,-7106.6665874,0,27.7569145849,9875.083140241872,4,9875.083140241872,4,14213.3331748,6,14213.3331748,6,0.0,0,surplus,3.0,1.0,1.086,-0.3,0
2903,17,0.03201067022340787,3775.904455054926,1,3775.904455054926,1,2625.577842872373,1,2625.577842872373,1,0.0,1,0.0,0,0.1,0,6542.950637072701,1,6542.950637072701,2,6472.2164675,1,-6472.2164675,0,19.6523404823,6401.482297927299,2,6401.482297927299,2,12944.432935,5,12944.432935,5,0.0,0,surplus,1.0,1.0,-0.0,-0.3,1
2903,18,0.03201067022340787,1.7866340952373e-12,0,0.0,0,2000.002519771568,0,0.0,0,0.0,0,0.0,0,0.1,0,13483.9357016,1,13483.9357016,5,6791.9678508,0,-6691.9678508,0,18.1910133055,2000.0025197715697,0,0.0,0,13483.9357016,5,13483.9357016,5,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2903,19,0.03201067022340787,0.0,0,0.0,0,1937.76296464566,0,0.0,0,0.0,0,0.0,0,0.1,0,13927.5848154,1,13927.5848154,6,7013.7924077,0,-6913.7924077,0,23.955099469,1937.76296464566,0,0.0,0,13927.5848154,6,13927.5848154,6,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2903,20,0.03201067022340787,0.0,0,0.0,0,2660.978478957446,1,2660.978478957446,1,0.0,0,0.0,0,0.1,0,13758.823212442554,1,13758.823212442554,6,8259.9008457,0,-8159.9008457,0,27.8153025877,2660.978478957446,1,2660.978478957446,1,16419.8016914,7,16419.8016914,7,0.0,0,surplus,1.0,1.0,1.086,1.0,0
2903,21,0.03201067022340787,0.0,0,0.0,0,2086.2304531997,0,0.0,0,0.0,0,0.0,0,0.1,0,17699.1563488,1,15000.0,6,8849.5781744,1,-8849.5781744,0,30.062108853,2086.2304531997,0,0.0,0,15000.0,6,17699.1563488,7,-2699.1563487999993,0,deficit,1.0,1.0,1.086,1.0,0
2903,22,0.03201067022340787,0.0,0,0.0,0,1492.255260363958,0,0.0,0,0.0,0,0.0,0,0.1,0,20438.0515836,1,15000.0,6,10269.0257918,0,-10169.0257918,0,36.3997722341,1492.255260363958,0,0.0,0,15000.0,6,20438.0515836,9,-5438.051583600001,0,deficit,1.0,1.0,1.086,1.0,0
