episode;step;epsilon;potential_solar#0;action_solar#0;power_solar#0;idx_solar#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_solar#0;reward_battery#0;env_delta_ph;env_delta_ph_norm;env_delta_ph_idx
157;69;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,977822;1;1,000000;0;24,999000;1;0,000000;0;0,000000;0;300,000000;1;0,000000;0;-300,000000;0;;1,000000;1,000000;-275,001000;-0,000917;0,000000
157;70;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,977822;1;1,000000;0;24,999000;1;0,000000;0;0,000000;0;300,000000;1;0,000000;0;-300,000000;0;;1,000000;1,000000;-275,001000;-0,000917;0,000000
157;71;0,211055;0,000000;0,000000;0,000000;0;280,650000;2,000000;280,650000;1;0,971178;1;1,000000;0;24,999000;1;0,000000;0;280,650000;1;280,650000;1;0,000000;0;0,000000;0;;1,000000;-1,000000;-255,651000;-0,000852;0,000000
157;72;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;24,999000;1;0,000000;0;0,000000;0;236,040000;1;0,000000;0;-236,040000;0;;1,000000;1,000000;-211,041000;-0,000703;0,000000
157;73;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;24,999000;1;0,000000;0;0,000000;0;220,190000;1;0,000000;0;-220,190000;0;;1,000000;1,000000;-195,191000;-0,000651;0,000000
157;74;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;24,999000;1;0,000000;0;0,000000;0;211,370000;1;0,000000;0;-211,370000;0;;1,000000;1,000000;-186,371000;-0,000621;0,000000
157;75;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;81,249000;1;0,000000;0;0,000000;0;240,000000;1;0,000000;0;-240,000000;0;;1,000000;1,000000;-158,751000;-0,000529;0,000000
157;76;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;193,749000;1;0,000000;0;0,000000;0;240,800000;1;0,000000;0;-240,800000;0;;1,000000;1,000000;-47,051000;-0,000157;0,000000
157;77;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;175,197000;1;0,000000;0;0,000000;0;259,330000;1;0,000000;0;-259,330000;0;;1,000000;1,000000;-84,133000;-0,000280;0,000000
157;78;0,211055;13,500000;0,000000;0,000000;1;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;195,606000;1;0,000000;0;0,000000;0;272,250000;1;0,000000;0;-272,250000;0;;1,000000;1,000000;-76,644000;-0,000255;0,000000
157;79;0,211055;22,500000;0,000000;0,000000;1;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;173,946000;1;0,000000;0;0,000000;0;280,000000;1;0,000000;0;-280,000000;0;;1,000000;1,000000;-106,054000;-0,000354;0,000000
157;80;0,211055;40,500000;1,000000;40,500000;1;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;185,238000;1;40,500000;1;40,500000;1;300,000000;1;0,000000;0;-259,500000;0;;1,000000;1,000000;-114,762000;-0,000383;0,000000
157;81;0,211055;72,000000;0,000000;0,000000;1;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;107,262000;1;0,000000;0;0,000000;0;299,520000;1;0,000000;0;-299,520000;0;;1,000000;1,000000;-192,258000;-0,000641;0,000000
157;82;0,211055;90,000000;0,000000;0,000000;1;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;114,999000;1;0,000000;0;0,000000;0;300,000000;1;0,000000;0;-300,000000;0;;1,000000;1,000000;-185,001000;-0,000617;0,000000
157;83;0,211055;112,500000;0,000000;0,000000;1;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;137,499000;1;0,000000;0;0,000000;0;300,000000;1;0,000000;0;-300,000000;0;;1,000000;1,000000;-162,501000;-0,000542;0,000000
157;84;0,211055;67,500000;0,000000;0,000000;1;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;92,499000;1;0,000000;0;0,000000;0;300,000000;1;0,000000;0;-300,000000;0;;1,000000;1,000000;-207,501000;-0,000692;0,000000
157;85;0,211055;40,500000;0,000000;0,000000;1;0,000000;1,000000;0,000000;1;0,971178;1;1,000000;0;127,014000;1;0,000000;0;0,000000;0;300,000000;1;0,000000;0;-300,000000;0;;1,000000;-1,000000;-172,986000;-0,000577;0,000000
157;86;0,211055;22,500000;0,000000;0,000000;1;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;178,749000;1;0,000000;0;0,000000;0;300,000000;1;0,000000;0;-300,000000;0;;1,000000;1,000000;-121,251000;-0,000404;0,000000
157;87;0,211055;13,500000;1,000000;13,500000;1;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;163,500000;1;13,500000;1;13,500000;1;300,000000;1;0,000000;0;-286,500000;0;;1,000000;1,000000;-136,500000;-0,000455;0,000000
157;88;0,211055;9,000000;0,000000;0,000000;1;0,000000;0,000000;0,000000;1;0,971178;1;1,000000;0;279,987000;1;0,000000;0;0,000000;0;294,690000;1;0,000000;0;-294,690000;0;;1,000000;1,000000;-14,703000;-0,000049;0,000000
157;89;0,211055;0,000000;1,000000;0,000000;0;300,000000;2,000000;300,000000;1;0,964076;1;1,000000;0;236,973000;1;0,000000;0;300,000000;1;300,000000;1;0,000000;0;0,000000;0;;1,000000;-1,000000;-63,027000;-0,000210;0,000000
157;90;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,964076;1;1,000000;0;161,514000;1;0,000000;0;0,000000;0;300,000000;1;0,000000;0;-300,000000;0;;1,000000;1,000000;-138,486000;-0,000462;0,000000
157;91;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,964076;1;1,000000;0;287,499000;1;0,000000;0;0,000000;0;300,000000;1;0,000000;0;-300,000000;0;;1,000000;1,000000;-12,501000;-0,000042;0,000000
157;92;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,964076;1;1,000000;0;234,210000;1;0,000000;0;0,000000;0;300,000000;1;0,000000;0;-300,000000;0;;1,000000;1,000000;-65,790000;-0,000219;0,000000
157;93;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,964076;1;1,000000;0;24,999000;1;0,000000;0;0,000000;0;300,000000;1;0,000000;0;-300,000000;0;;1,000000;1,000000;-275,001000;-0,000917;0,000000
157;94;0,211055;0,000000;0,000000;0,000000;0;0,000000;1,000000;0,000000;1;0,964076;1;1,000000;0;24,999000;1;0,000000;0;0,000000;0;299,540000;1;0,000000;0;-299,540000;0;;1,000000;-1,000000;-274,541000;-0,000915;0,000000
157;95;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,964076;1;1,000000;0;24,999000;1;0,000000;0;0,000000;0;280,000000;1;0,000000;0;-280,000000;0;;1,000000;1,000000;-255,001000;-0,000850;0,000000
157;96;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,964076;1;1,000000;0;24,999000;1;0,000000;0;0,000000;0;233,390000;1;0,000000;0;-233,390000;0;;1,000000;1,000000;-208,391000;-0,000695;0,000000
157;97;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,964076;1;1,000000;0;24,999000;1;0,000000;0;0,000000;0;224,000000;1;0,000000;0;-224,000000;0;;1,000000;1,000000;-199,001000;-0,000663;0,000000
157;98;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,964076;1;1,000000;0;24,999000;1;0,000000;0;0,000000;0;217,390000;1;0,000000;0;-217,390000;0;;1,000000;1,000000;-192,391000;-0,000641;0,000000
157;99;0,211055;0,000000;0,000000;0,000000;0;0,000000;0,000000;0,000000;1;0,964076;1;1,000000;0;24,999000;1;0,000000;0;0,000000;0;244,000000;1;0,000000;0;-244,000000;0;;1,000000;1,000000;-219,001000;-0,000730;0,000000
