episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph_initial;env_delta_ph_final;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
1759;-1;0,000000;;;0,000000;1;;;0,000000;0;0,101533;0;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;;
1759;0;0,296118;71123,794403;1,000000;71123,794403;1;16998,065745;1,000000;-16998,065745;0;0,102241;0;0,000000;0,000000;0,000000;0;47,479703;0;0,000000;0;71123,794403;1;71123,794403;1;71123,794403;1;0,000000;0;0,000000;0;;-1,000000;0,897759;1,000000;16998,065745;-54125,728658;-0,180419;-1,000000;16998,065745;0,056660;1,000000
1759;1;0,296118;68015,762841;1,000000;68015,762841;1;13634,287101;1,000000;-13634,287101;0;0,102809;0;0,000000;1,000000;0,000000;0;39,922375;0;0,000000;0;68015,762841;1;68015,762841;1;68015,762841;1;0,000000;0;0,000000;0;;-1,000000;0,897191;-1,000000;13634,287101;-54381,475739;-0,181272;-1,000000;13634,287101;0,045448;1,000000
1759;2;0,296118;44961,722619;1,000000;44961,722619;1;14090,395490;1,000000;-14090,395490;0;0,103396;0;0,000000;0,000000;0,000000;0;35,803164;0;0,000000;0;44961,722619;1;44961,722619;1;44961,722619;1;0,000000;0;0,000000;0;;-1,000000;0,896604;1,000000;14090,395490;-30871,327129;-0,102904;-1,000000;14090,395490;0,046968;1,000000
1759;3;0,296118;80577,920947;1,000000;80577,920947;1;53852,837804;1,000000;-53852,837804;0;0,105640;0;0,000000;0,000000;0,000000;0;27,144327;0;0,000000;0;80577,920947;1;80577,920947;1;80577,920947;1;0,000000;0;0,000000;0;;-1,000000;0,894360;1,000000;53852,837804;-26725,083143;-0,089084;-1,000000;53852,837804;0,179509;1,000000
1759;4;0,296118;63362,014535;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,105640;0;35592,134157;0,000000;0,000000;0;21,150710;0;63362,014535;0;0,000000;0;0,000000;0;35592,134157;1;0,000000;0;-35592,134157;0;;-1,000000;-1,000000;1,000000;27769,880378;27769,880378;0,092566;1,000000;-35592,134157;-0,118640;-1,000000
1759;5;0,296118;121055,131274;1,000000;121055,131274;1;0,000000;2,000000;0,000000;0;0,105640;0;0,000000;0,000000;0,000000;0;21,846405;0;0,000000;0;121055,131274;1;121055,131274;1;21686,699726;1;0,000000;0;99368,431548;1;;-1,000000;-1,000000;1,000000;99368,431548;-21686,699726;-0,072289;-1,000000;99368,431548;0,331228;1,000000
1759;6;0,296118;62074,271659;0,000000;0,000000;1;28980,339967;2,000000;28980,339967;0;0,104433;0;0,000000;0,000000;0,000000;0;28,101430;0;62074,271659;0;0,000000;0;28980,339967;1;28980,339967;1;0,000000;0;0,000000;0;;-1,000000;-1,000000;1,000000;33093,931692;33093,931692;0,110313;1,000000;-28980,339967;-0,096601;-1,000000
1759;7;0,296118;64501,916377;1,000000;64501,916377;1;30738,876983;1,000000;-30738,876983;0;0,105713;0;0,000000;0,000000;0,000000;0;17,959490;0;0,000000;0;64501,916377;1;64501,916377;1;64501,916377;1;0,000000;0;0,000000;0;;-1,000000;0,894287;1,000000;30738,876983;-33763,039394;-0,112543;-1,000000;30738,876983;0,102463;1,000000
1759;8;0,296118;56548,065976;0,000000;0,000000;1;0,000000;1,000000;0,000000;0;0,105713;0;76922,945753;0,000000;0,000000;0;54,144095;0;73336,566811;0;0,000000;0;0,000000;0;76922,945753;1;0,000000;0;-76922,945753;0;;1,000000;-1,000000;1,000000;-3586,378942;-3586,378942;-0,011955;-1,000000;-76922,945753;-0,256410;-1,000000
