episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph_initial;env_delta_ph_final;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
2250;-1;0,000000;;;0,000000;1;;;0,000000;1;0,898594;1;;;0,000000;1;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;;
2250;0;0,099640;61940,208074;1,000000;61940,208074;1;569,064461;2,000000;569,064461;1;0,898570;1;0,000000;0,000000;0,000000;0;36,751234;0;104849,316791;0;61940,208074;1;62509,272535;1;62509,272535;1;0,000000;0;0,000000;0;;1,000000;-1,000000;1,000000;104280,252330;42340,044256;0,141133;1,000000;-569,064461;-0,001897;0,000000
2250;1;0,099640;51774,019777;1,000000;51774,019777;1;4519,560710;2,000000;4519,560710;1;0,898382;1;0,000000;0,000000;0,000000;0;36,464753;0;125017,213056;0;51774,019777;1;56293,580486;1;56293,580486;1;0,000000;0;0,000000;0;;1,000000;0,013534;1,000000;120497,652346;68723,632569;0,229079;1,000000;-4519,560710;-0,015065;-1,000000
2250;2;0,099640;65361,698116;1,000000;65361,698116;1;0,000000;2,000000;0,000000;1;0,898382;1;0,000000;0,000000;0,000000;0;34,980104;0;133153,055590;0;65361,698116;1;65361,698116;1;60889,896750;1;0,000000;0;4471,801366;1;;1,000000;-1,000000;1,000000;137624,856957;72263,158840;0,240877;1,000000;4471,801366;0,014906;1,000000
2250;3;0,099640;83096,256454;0,000000;0,000000;1;49451,448296;2,000000;49451,448296;1;0,896321;1;0,000000;0,000000;0,000000;0;32,096236;0;233096,256454;0;0,000000;0;49451,448296;1;49451,448296;1;0,000000;0;0,000000;0;;-1,000000;0,147748;1,000000;183644,808158;183644,808158;0,612149;1,000000;-49451,448296;-0,164838;-1,000000
2250;4;0,099640;70507,102260;1,000000;70507,102260;1;0,000000;2,000000;0,000000;1;0,896321;1;0,000000;0,000000;0,000000;0;27,983272;0;150000,000000;0;70507,102260;1;70507,102260;1;46677,202956;1;0,000000;0;23829,899304;1;;1,000000;-1,000000;1,000000;173829,899304;103322,797044;0,344409;1,000000;23829,899304;0,079433;1,000000
2250;5;0,099640;95214,562417;1,000000;95214,562417;1;0,000000;2,000000;0,000000;1;0,896321;1;0,000000;0,000000;0,000000;0;22,563649;0;147823,176609;0;95214,562417;1;95214,562417;1;46051,100546;1;0,000000;0;49163,461871;1;;1,000000;-1,000000;1,000000;196986,638480;101772,076063;0,339240;1,000000;49163,461871;0,163878;1,000000
2250;6;0,099640;64223,575020;0,000000;0,000000;1;54131,106497;2,000000;54131,106497;1;0,894066;1;0,000000;0,000000;0,000000;0;22,021813;0;176521,790097;0;0,000000;0;54131,106497;1;54131,106497;1;0,000000;0;0,000000;0;;-1,000000;0,161323;1,000000;122390,683600;122390,683600;0,407969;1,000000;-54131,106497;-0,180437;-1,000000
2250;7;0,099640;77728,225875;1,000000;77728,225875;1;0,000000;2,000000;0,000000;1;0,894066;1;0,000000;0,000000;0,000000;0;35,474802;0;101536,287378;0;77728,225875;1;77728,225875;1;42361,864157;1;0,000000;0;35366,361718;1;;1,000000;-1,000000;1,000000;136902,649096;59174,423221;0,197248;1,000000;35366,361718;0,117888;1,000000
2250;8;0,099640;80755,540211;1,000000;80755,540211;1;25137,886176;2,000000;25137,886176;1;0,893018;1;0,000000;0,000000;0,000000;0;71,694883;0;74650,155082;0;80755,540211;1;105893,426387;1;105893,426387;1;0,000000;0;0,000000;0;;1,000000;0,074829;1,000000;49512,268906;-31243,271305;-0,104144;-1,000000;-25137,886176;-0,083793;-1,000000
